target,window,seed,epoch,train_loss,val_loss,train_top1,train_top5,val_top1,val_top5,temperature,learning_rate
RN50__attnpool,0_100,0,1,7.290243148803711,7.450322151184082,0.0036275696475058794,0.007859733887016773,0.0012091898825019598,0.005441354587674141,0.07038001716136932,9.990133642141359e-05
RN50__attnpool,0_100,0,2,7.104124069213867,7.395158290863037,0.005441354587674141,0.02237001247704029,0.0018137848237529397,0.006650544237345457,0.07043904811143875,9.96057350657239e-05
RN50__attnpool,0_100,0,3,6.886547088623047,7.360750675201416,0.011487304233014584,0.04655380919575691,0.0,0.004836759530007839,0.07015969604253769,9.911436253643444e-05
RN50__attnpool,0_100,0,4,6.682894706726074,7.331430435180664,0.021765418350696564,0.08041112869977951,0.0,0.006045949645340443,0.06961565464735031,9.842915805643155e-05
RN50__attnpool,0_100,0,5,6.509864807128906,7.30833625793457,0.03808948025107384,0.11124546825885773,0.0,0.007255139295011759,0.06896858662366867,9.755282581475769e-05
RN50__attnpool,0_100,0,6,6.348138332366943,7.292125701904297,0.057436518371105194,0.14752116799354553,0.0,0.007255139295011759,0.06831558793783188,9.648882429441257e-05
RN50__attnpool,0_100,0,7,6.19683837890625,7.279345512390137,0.07315598428249359,0.20677146315574646,0.0,0.008464328944683075,0.06768162548542023,9.524135262330098e-05
RN50__attnpool,0_100,0,8,6.056809902191162,7.2738447189331055,0.09915357083082199,0.25876662135124207,0.0,0.007255139295011759,0.06707165390253067,9.381533400219317e-05
RN50__attnpool,0_100,0,9,5.921831130981445,7.272152423858643,0.12696494162082672,0.30108827352523804,0.0,0.007859733887016773,0.0664881020784378,9.221639627510075e-05
RN50__attnpool,0_100,0,10,5.794843673706055,7.272374153137207,0.16263604164123535,0.34461912512779236,0.0,0.007859733887016773,0.06592993438243866,9.045084971874735e-05
RN50__attnpool,0_100,0,11,5.672059059143066,7.274747848510742,0.18863362073898315,0.40266022086143494,0.0,0.007859733887016773,0.06539352238178253,8.852566213878945e-05
RN50__attnpool,0_100,0,12,5.556832313537598,7.275382995605469,0.22611850500106812,0.4395405352115631,0.0,0.012091899290680885,0.06488385051488876,8.644843137107056e-05
RN50__attnpool,0_100,0,13,5.448986053466797,7.278940677642822,0.2557436525821686,0.4764208197593689,0.0,0.010882709175348282,0.06439805030822754,8.422735529643442e-05
RN50__attnpool,0_100,0,14,5.348598480224609,7.2827582359313965,0.2865779995918274,0.506045937538147,0.0006045949412509799,0.011487304233014584,0.06393453478813171,8.187119948743447e-05
RN50__attnpool,0_100,0,15,5.250632286071777,7.28878116607666,0.30894801020622253,0.5368803143501282,0.0006045949412509799,0.012696493417024612,0.06349559873342514,7.938926261462366e-05
RN50__attnpool,0_100,0,16,5.166540145874023,7.2945332527160645,0.33434098958969116,0.5659008622169495,0.0024183797650039196,0.013905683532357216,0.06307955086231232,7.679133974894982e-05
RN50__attnpool,0_100,0,17,5.079801559448242,7.301980018615723,0.35489723086357117,0.5912938714027405,0.0024183797650039196,0.013301088474690914,0.06268566101789474,7.408768370508575e-05
RN50__attnpool,0_100,0,18,5.007979393005371,7.309510231018066,0.374848872423172,0.6058041453361511,0.0024183797650039196,0.012696493417024612,0.06231233477592468,7.128896457825361e-05
RN50__attnpool,0_100,0,19,4.934320449829102,7.317373752593994,0.40266022086143494,0.6245465874671936,0.0024183797650039196,0.012696493417024612,0.061960455030202866,6.840622763423389e-05
RN50__attnpool,0_100,0,20,4.8693084716796875,7.324230194091797,0.4068923890590668,0.6408706307411194,0.0024183797650039196,0.011487304233014584,0.06162973865866661,6.545084971874736e-05
RN50__attnpool,0_100,0,21,4.8078765869140625,7.328177452087402,0.4292623996734619,0.6559855341911316,0.0036275696475058794,0.010882709175348282,0.06131904199719429,6.243449435824272e-05
RN50__attnpool,0_100,0,22,4.7502875328063965,7.33526086807251,0.4371221363544464,0.665054440498352,0.0030229748226702213,0.01027811411768198,0.06102842465043068,5.9369065729286224e-05
RN50__attnpool,0_100,0,23,4.695774555206299,7.339718341827393,0.45405080914497375,0.677146315574646,0.0036275696475058794,0.011487304233014584,0.06075618043541908,5.626666167821521e-05
RN50__attnpool,0_100,0,24,4.64956521987915,7.345656394958496,0.4679564833641052,0.6844014525413513,0.0036275696475058794,0.01027811411768198,0.060502465814352036,5.3139525976465657e-05
RN50__attnpool,0_100,0,25,4.604127883911133,7.351751804351807,0.46977028250694275,0.7007255554199219,0.0030229748226702213,0.010882709175348282,0.06026649475097656,4.999999999999998e-05
RN50__attnpool,0_100,0,26,4.560521602630615,7.356223106384277,0.4921402931213379,0.7116082310676575,0.0036275696475058794,0.011487304233014584,0.06004796922206879,4.6860474023534314e-05
RN50__attnpool,0_100,0,27,4.524386405944824,7.362725257873535,0.4951632618904114,0.7128174304962158,0.0030229748226702213,0.011487304233014584,0.05984684079885483,4.3733338321784775e-05
RN50__attnpool,0_100,0,28,4.486907958984375,7.364191055297852,0.5012091994285583,0.7218863368034363,0.0030229748226702213,0.010882709175348282,0.059660717844963074,4.063093427071375e-05
RN50__attnpool,0_100,0,29,4.457498073577881,7.373258113861084,0.509673535823822,0.7285369038581848,0.0036275696475058794,0.011487304233014584,0.05949029698967934,3.756550564175724e-05
RN50__attnpool,0_100,0,30,4.42827033996582,7.375668048858643,0.5169286727905273,0.7345828413963318,0.0030229748226702213,0.011487304233014584,0.05933431163430214,3.454915028125263e-05
RN50__attnpool,0_100,0,31,4.401194095611572,7.379283905029297,0.5241838097572327,0.7412334084510803,0.0042321644723415375,0.010882709175348282,0.059192758053541183,3.1593772365766105e-05
RN50__attnpool,0_100,0,32,4.378439903259277,7.381070613861084,0.5266022086143494,0.7448609471321106,0.0042321644723415375,0.01027811411768198,0.05906529352068901,2.8711035421746357e-05
RN50__attnpool,0_100,0,33,4.358185768127441,7.383477687835693,0.5386940836906433,0.7472793459892273,0.0036275696475058794,0.011487304233014584,0.05895092338323593,2.591231629491422e-05
RN50__attnpool,0_100,0,34,4.341174602508545,7.386151313781738,0.5368803143501282,0.7509069442749023,0.0036275696475058794,0.010882709175348282,0.058848414570093155,2.3208660251050148e-05
RN50__attnpool,0_100,0,35,4.323661804199219,7.387981414794922,0.5465538501739502,0.7533252835273743,0.0036275696475058794,0.011487304233014584,0.058758027851581573,2.061073738537634e-05
RN50__attnpool,0_100,0,36,4.3091230392456055,7.390613555908203,0.5429262518882751,0.7569528818130493,0.0036275696475058794,0.010882709175348282,0.058677613735198975,1.8128800512565503e-05
RN50__attnpool,0_100,0,37,4.296970844268799,7.392806053161621,0.5525997877120972,0.7545344829559326,0.0036275696475058794,0.011487304233014584,0.05860774964094162,1.5772644703565555e-05
RN50__attnpool,0_100,0,38,4.28516960144043,7.394878387451172,0.5519951581954956,0.7617896199226379,0.0036275696475058794,0.010882709175348282,0.0585479773581028,1.3551568628929426e-05
RN50__attnpool,0_100,0,39,4.276430606842041,7.395413398742676,0.5562273263931274,0.7581620812416077,0.0036275696475058794,0.011487304233014584,0.05849628522992134,1.1474337861210536e-05
RN50__attnpool,0_100,0,40,4.269101142883301,7.396313667297363,0.556831955909729,0.7611850500106812,0.0036275696475058794,0.010882709175348282,0.05845288559794426,9.549150281252626e-06
RN50__attnpool,0_100,0,41,4.262763023376465,7.397096157073975,0.5610641241073608,0.7636033892631531,0.0030229748226702213,0.010882709175348282,0.05841730907559395,7.783603724899252e-06
RN50__attnpool,0_100,0,42,4.2571258544921875,7.3981523513793945,0.5592502951622009,0.7660217881202698,0.0036275696475058794,0.010882709175348282,0.05838856101036072,6.184665997806817e-06
RN50__attnpool,0_100,0,43,4.253119468688965,7.398794174194336,0.5622733235359192,0.7672309875488281,0.0036275696475058794,0.010882709175348282,0.05836595594882965,4.75864737669903e-06
RN50__attnpool,0_100,0,44,4.249944686889648,7.399518013000488,0.5616686940193176,0.7666263580322266,0.0036275696475058794,0.010882709175348282,0.058349013328552246,3.5111757055874303e-06
RN50__attnpool,0_100,0,45,4.247573375701904,7.3998565673828125,0.5616686940193176,0.7696493864059448,0.0036275696475058794,0.010882709175348282,0.058336906135082245,2.4471741852423216e-06
RN50__attnpool,0_100,0,46,4.245999336242676,7.400123119354248,0.5634824633598328,0.7690447568893433,0.0036275696475058794,0.010882709175348282,0.058328039944171906,1.5708419435684504e-06
RN50__attnpool,0_100,0,47,4.244943618774414,7.4002790451049805,0.5640870928764343,0.7690447568893433,0.0036275696475058794,0.010882709175348282,0.05832238867878914,8.856374635655631e-07
RN50__attnpool,0_100,0,48,4.244354724884033,7.400371551513672,0.562877893447876,0.7690447568893433,0.0030229748226702213,0.010882709175348282,0.05831916257739067,3.942649342761114e-07
RN50__attnpool,0_100,0,49,4.2440948486328125,7.400392532348633,0.5634824633598328,0.7690447568893433,0.0036275696475058794,0.010882709175348282,0.05831754952669144,9.866357858642197e-08
RN50__attnpool,0_100,0,50,4.244045257568359,7.400397777557373,0.5634824633598328,0.7690447568893433,0.0030229748226702213,0.010882709175348282,0.05831754952669144,0.0
RN50__attnpool,0_100,1,1,7.3303914070129395,7.480664253234863,0.0036275696475058794,0.007859733887016773,0.0,0.0006045949412509799,0.07037462294101715,9.990133642141359e-05
RN50__attnpool,0_100,1,2,7.147377014160156,7.423240661621094,0.006045949645340443,0.017533253878355026,0.0,0.0036275696475058794,0.07045525312423706,9.96057350657239e-05
RN50__attnpool,0_100,1,3,6.933268070220947,7.393283843994141,0.012091899290680885,0.040507860481739044,0.0,0.007255139295011759,0.07022049278020859,9.911436253643444e-05
RN50__attnpool,0_100,1,4,6.728790760040283,7.364413261413574,0.022974608466029167,0.07678356021642685,0.0006045949412509799,0.008464328944683075,0.06971821933984756,9.842915805643155e-05
RN50__attnpool,0_100,1,5,6.549912452697754,7.340415000915527,0.03627569600939751,0.10701330751180649,0.0012091898825019598,0.009068924002349377,0.06909000873565674,9.755282581475769e-05
RN50__attnpool,0_100,1,6,6.383424758911133,7.324148178100586,0.05259976163506508,0.1457073837518692,0.0012091898825019598,0.009068924002349377,0.06844540685415268,9.648882429441257e-05
RN50__attnpool,0_100,1,7,6.2307000160217285,7.313467979431152,0.0755743682384491,0.18923822045326233,0.0024183797650039196,0.013905683532357216,0.06781253218650818,9.524135262330098e-05
RN50__attnpool,0_100,1,8,6.08695650100708,7.306200981140137,0.09673519432544708,0.2345828413963318,0.0018137848237529397,0.013301088474690914,0.06720595806837082,9.381533400219317e-05
RN50__attnpool,0_100,1,9,5.9515790939331055,7.300479888916016,0.11850060522556305,0.29081016778945923,0.0024183797650039196,0.014510278590023518,0.0666201114654541,9.221639627510075e-05
RN50__attnpool,0_100,1,10,5.822917938232422,7.300649642944336,0.14933495223522186,0.332527220249176,0.0024183797650039196,0.013301088474690914,0.06605815142393112,9.045084971874735e-05
RN50__attnpool,0_100,1,11,5.699467658996582,7.299498558044434,0.182587668299675,0.3802902102470398,0.0030229748226702213,0.012696493417024612,0.06552265584468842,8.852566213878945e-05
RN50__attnpool,0_100,1,12,5.5871381759643555,7.301836967468262,0.21523579955101013,0.4087061882019043,0.0036275696475058794,0.013301088474690914,0.06500887125730515,8.644843137107056e-05
RN50__attnpool,0_100,1,13,5.477486610412598,7.303045272827148,0.24062879383563995,0.4558645784854889,0.0036275696475058794,0.014510278590023518,0.0645224079489708,8.422735529643442e-05
RN50__attnpool,0_100,1,14,5.376623153686523,7.308646202087402,0.2726723253726959,0.48851272463798523,0.0030229748226702213,0.013301088474690914,0.06405960768461227,8.187119948743447e-05
RN50__attnpool,0_100,1,15,5.277863502502441,7.316851615905762,0.2920193672180176,0.5163241028785706,0.0036275696475058794,0.01511487364768982,0.06361886113882065,7.938926261462366e-05
RN50__attnpool,0_100,1,16,5.191729545593262,7.316043853759766,0.3174123466014862,0.5483676195144653,0.0042321644723415375,0.01511487364768982,0.06320076435804367,7.679133974894982e-05
RN50__attnpool,0_100,1,17,5.103740692138672,7.32075309753418,0.3409915566444397,0.5731559991836548,0.004836759530007839,0.013301088474690914,0.06280440837144852,7.408768370508575e-05
RN50__attnpool,0_100,1,18,5.027996063232422,7.326600074768066,0.36336156725883484,0.5912938714027405,0.0042321644723415375,0.014510278590023518,0.06243054196238518,7.128896457825361e-05
RN50__attnpool,0_100,1,19,4.954951286315918,7.331851005554199,0.3821040093898773,0.6154776215553284,0.0042321644723415375,0.013301088474690914,0.06207684427499771,6.840622763423389e-05
RN50__attnpool,0_100,1,20,4.88795280456543,7.335169315338135,0.40266022086143494,0.6372430920600891,0.004836759530007839,0.013301088474690914,0.06174513325095177,6.545084971874736e-05
RN50__attnpool,0_100,1,21,4.826268196105957,7.337730884552002,0.4171704947948456,0.6475211977958679,0.0042321644723415375,0.012696493417024612,0.0614343136548996,6.243449435824272e-05
RN50__attnpool,0_100,1,22,4.767563343048096,7.344638824462891,0.4328899681568146,0.6680774092674255,0.004836759530007839,0.013301088474690914,0.061141643673181534,5.9369065729286224e-05
RN50__attnpool,0_100,1,23,4.713691711425781,7.349577903747559,0.4474002420902252,0.680773913860321,0.0042321644723415375,0.013905683532357216,0.06086910516023636,5.626666167821521e-05
RN50__attnpool,0_100,1,24,4.664315700531006,7.350577354431152,0.46251511573791504,0.6922612190246582,0.0036275696475058794,0.014510278590023518,0.06061390042304993,5.3139525976465657e-05
RN50__attnpool,0_100,1,25,4.617508888244629,7.358542442321777,0.4709794521331787,0.7019347548484802,0.0036275696475058794,0.014510278590023518,0.060377150774002075,4.999999999999998e-05
RN50__attnpool,0_100,1,26,4.576240539550781,7.36224889755249,0.4794437885284424,0.714631199836731,0.0042321644723415375,0.014510278590023518,0.060158345848321915,4.6860474023534314e-05
RN50__attnpool,0_100,1,27,4.5377655029296875,7.3663129806518555,0.4897218942642212,0.7218863368034363,0.0036275696475058794,0.013301088474690914,0.059956569224596024,4.3733338321784775e-05
RN50__attnpool,0_100,1,28,4.503473281860352,7.371140003204346,0.5012091994285583,0.7249093055725098,0.0036275696475058794,0.014510278590023518,0.05977025628089905,4.063093427071375e-05
RN50__attnpool,0_100,1,29,4.469722747802734,7.3731794357299805,0.5048367977142334,0.7333736419677734,0.0042321644723415375,0.01511487364768982,0.059599440544843674,3.756550564175724e-05
RN50__attnpool,0_100,1,30,4.442073345184326,7.375118732452393,0.5102781057357788,0.7430471777915955,0.0036275696475058794,0.014510278590023518,0.059443432837724686,3.454915028125263e-05
RN50__attnpool,0_100,1,31,4.41475772857666,7.379115104675293,0.5126965045928955,0.749697744846344,0.0036275696475058794,0.014510278590023518,0.05930184945464134,3.1593772365766105e-05
RN50__attnpool,0_100,1,32,4.392393112182617,7.380950927734375,0.5235792398452759,0.755743682384491,0.0030229748226702213,0.014510278590023518,0.05917396396398544,2.8711035421746357e-05
RN50__attnpool,0_100,1,33,4.371857643127441,7.383516311645508,0.5308343768119812,0.7587666511535645,0.0036275696475058794,0.01511487364768982,0.059059027582407,2.591231629491422e-05
RN50__attnpool,0_100,1,34,4.353482246398926,7.386474609375,0.5284159779548645,0.7605804204940796,0.0036275696475058794,0.01511487364768982,0.05895606800913811,2.3208660251050148e-05
RN50__attnpool,0_100,1,35,4.336757659912109,7.388664245605469,0.5356711149215698,0.7636033892631531,0.0036275696475058794,0.013905683532357216,0.05886507034301758,2.061073738537634e-05
RN50__attnpool,0_100,1,36,4.321990966796875,7.39057731628418,0.537484884262085,0.7684401869773865,0.0036275696475058794,0.01511487364768982,0.05878445878624916,1.8128800512565503e-05
RN50__attnpool,0_100,1,37,4.309878349304199,7.391262531280518,0.5417170524597168,0.7732769250869751,0.0036275696475058794,0.01511487364768982,0.05871434882283211,1.5772644703565555e-05
RN50__attnpool,0_100,1,38,4.2989959716796875,7.392309188842773,0.5435308814048767,0.7732769250869751,0.0036275696475058794,0.01511487364768982,0.05865427106618881,1.3551568628929426e-05
RN50__attnpool,0_100,1,39,4.289313316345215,7.393507957458496,0.5441354513168335,0.7708585262298584,0.0036275696475058794,0.014510278590023518,0.0586024709045887,1.1474337861210536e-05
RN50__attnpool,0_100,1,40,4.281811237335205,7.393682479858398,0.5459492206573486,0.7720677256584167,0.0036275696475058794,0.015719467774033546,0.05855894833803177,9.549150281252626e-06
RN50__attnpool,0_100,1,41,4.274469375610352,7.395271301269531,0.5495768189430237,0.7750906944274902,0.0036275696475058794,0.014510278590023518,0.05852331966161728,7.783603724899252e-06
RN50__attnpool,0_100,1,42,4.269748210906982,7.395722389221191,0.5453446507453918,0.7738815546035767,0.0030229748226702213,0.01511487364768982,0.058494485914707184,6.184665997806817e-06
