target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__layer4,500_600,2,1,7.4108,5.2733,0.015,0.05
RN50__layer4,500_600,3,1,7.4097,5.2844,0.005,0.025
RN50__layer4,500_600,4,1,7.4226,5.277,0.0,0.035
RN50__layer4,600_700,0,1,7.4336,5.2993,0.005,0.03
RN50__layer4,600_700,1,1,7.4283,5.2997,0.005,0.025
RN50__layer4,600_700,2,1,7.4136,5.3001,0.0,0.025
RN50__layer4,600_700,3,1,7.4258,5.2943,0.005,0.035
RN50__layer4,600_700,4,1,7.4371,5.2977,0.005,0.015
RN50__layer4,700_800,0,1,7.4451,5.3061,0.01,0.035
RN50__layer4,700_800,1,1,7.435,5.3157,0.005,0.025
RN50__layer4,700_800,2,1,7.4392,5.3072,0.0,0.035
RN50__layer4,700_800,3,1,7.4409,5.3036,0.01,0.03
RN50__layer4,700_800,4,1,7.4479,5.3023,0.005,0.025
RN50__layer4__fov,baseline,0,1,7.4339,5.3206,0.005,0.015
RN50__layer4__fov,baseline,1,1,7.4381,5.3222,0.005,0.03
RN50__layer4__fov,baseline,2,1,7.4368,5.3159,0.0,0.025
RN50__layer4__fov,baseline,3,1,7.4361,5.3199,0.005,0.02
RN50__layer4__fov,baseline,4,1,7.4329,5.3185,0.005,0.025
RN50__layer4__fov,0_100,0,5,7.0859,4.5124,0.055,0.185
RN50__layer4__fov,0_100,1,4,7.053,4.5167,0.035,0.16
RN50__layer4__fov,0_100,2,4,7.0534,4.534,0.05,0.175
RN50__layer4__fov,0_100,3,4,7.0592,4.5415,0.055,0.17
RN50__layer4__fov,0_100,4,4,7.0575,4.5375,0.065,0.175
RN50__layer4__fov,100_200,0,4,6.3794,3.5993,0.19,0.51
RN50__layer4__fov,100_200,1,4,6.3929,3.6516,0.17,0.43
RN50__layer4__fov,100_200,2,5,6.3837,3.5596,0.175,0.475
RN50__layer4__fov,100_200,3,5,6.3765,3.5579,0.19,0.48
RN50__layer4__fov,100_200,4,4,6.3684,3.6068,0.18,0.45
RN50__layer4__fov,200_300,0,5,6.4498,3.4752,0.21,0.51
RN50__layer4__fov,200_300,1,4,6.4481,3.5576,0.21,0.485
RN50__layer4__fov,200_300,2,5,6.4497,3.5063,0.18,0.455
RN50__layer4__fov,200_300,3,5,6.3986,3.5381,0.18,0.46
RN50__layer4__fov,200_300,4,4,6.4643,3.5157,0.19,0.475
RN50__layer4__fov,300_400,0,4,6.9008,4.0126,0.13,0.35
RN50__layer4__fov,300_400,1,4,6.9151,3.9656,0.115,0.395
RN50__layer4__fov,300_400,2,4,6.9332,3.9918,0.125,0.37
RN50__layer4__fov,300_400,3,4,6.8843,3.9905,0.095,0.385
RN50__layer4__fov,300_400,4,4,6.9041,3.9668,0.12,0.385
RN50__layer4__fov,400_500,0,3,7.321,4.7865,0.035,0.155
RN50__layer4__fov,400_500,1,2,7.3191,4.7996,0.025,0.135
RN50__layer4__fov,400_500,2,2,7.3201,4.8257,0.03,0.155
RN50__layer4__fov,400_500,3,3,7.3111,4.7562,0.03,0.165
RN50__layer4__fov,400_500,4,3,7.3092,4.7532,0.03,0.16
RN50__layer4__fov,500_600,0,1,7.4176,5.2821,0.005,0.02
RN50__layer4__fov,500_600,1,1,7.4138,5.2863,0.01,0.025
RN50__layer4__fov,500_600,2,1,7.4157,5.2842,0.005,0.015
RN50__layer4__fov,500_600,3,1,7.4141,5.2863,0.01,0.025
RN50__layer4__fov,500_600,4,1,7.4132,5.2833,0.005,0.025
RN50__layer4__fov,600_700,0,1,7.4296,5.2964,0.005,0.025
RN50__layer4__fov,600_700,1,1,7.4215,5.2901,0.01,0.02
RN50__layer4__fov,600_700,2,1,7.4182,5.2966,0.01,0.025
RN50__layer4__fov,600_700,3,1,7.4308,5.2962,0.005,0.025
RN50__layer4__fov,600_700,4,1,7.4327,5.3022,0.005,0.025
RN50__layer4__fov,700_800,0,1,7.4452,5.3072,0.005,0.03
RN50__layer4__fov,700_800,1,1,7.4294,5.3064,0.005,0.03
RN50__layer4__fov,700_800,2,1,7.4419,5.3051,0.005,0.035
RN50__layer4__fov,700_800,3,1,7.4483,5.3069,0.005,0.025
RN50__layer4__fov,700_800,4,1,7.4321,5.3055,0.005,0.035
RN50__stem,baseline,0,1,7.4335,5.3093,0.005,0.035
RN50__stem,baseline,1,1,7.4343,5.309,0.0,0.02
RN50__stem,baseline,2,1,7.4356,5.3087,0.0,0.025
RN50__stem,baseline,3,1,7.4336,5.3102,0.005,0.02
RN50__stem,baseline,4,1,7.4292,5.3056,0.0,0.025
RN50__stem,0_100,0,4,7.044,4.518,0.045,0.16
RN50__stem,0_100,1,3,7.0774,4.5818,0.035,0.17
RN50__stem,0_100,2,4,7.0675,4.5243,0.04,0.16
RN50__stem,0_100,3,3,7.0876,4.6035,0.04,0.195
RN50__stem,0_100,4,4,7.0733,4.5326,0.05,0.15
RN50__stem,100_200,0,4,6.7354,4.0607,0.075,0.325
RN50__stem,100_200,1,4,6.8008,4.0749,0.08,0.31
RN50__stem,100_200,2,4,6.7434,4.0312,0.12,0.335
RN50__stem,100_200,3,4,6.7257,4.0759,0.095,0.3
RN50__stem,100_200,4,4,6.7717,4.1419,0.07,0.275
RN50__stem,200_300,0,4,6.8887,4.2044,0.09,0.265
RN50__stem,200_300,1,4,6.8916,4.1533,0.09,0.295
RN50__stem,200_300,2,4,6.9362,4.1391,0.075,0.285
RN50__stem,200_300,3,5,6.8923,4.141,0.08,0.3
RN50__stem,200_300,4,4,6.9313,4.1408,0.075,0.305
RN50__stem,300_400,0,3,7.2639,4.7709,0.035,0.135
RN50__stem,300_400,1,3,7.2528,4.8227,0.04,0.15
RN50__stem,300_400,2,3,7.2335,4.8073,0.05,0.17
RN50__stem,300_400,3,3,7.2767,4.7498,0.065,0.155
RN50__stem,300_400,4,2,7.2625,4.8937,0.025,0.16
RN50__stem,400_500,0,2,7.3662,5.1985,0.02,0.035
RN50__stem,400_500,1,2,7.3723,5.205,0.015,0.065
RN50__stem,400_500,2,2,7.3806,5.2108,0.005,0.06
RN50__stem,400_500,3,1,7.3874,5.2481,0.01,0.05
RN50__stem,400_500,4,2,7.3746,5.1931,0.015,0.07
RN50__stem,500_600,0,1,7.424,5.2903,0.0,0.03
RN50__stem,500_600,1,1,7.4176,5.2939,0.0,0.025
RN50__stem,500_600,2,1,7.4127,5.2932,0.005,0.03
RN50__stem,500_600,3,1,7.4247,5.2936,0.005,0.03
RN50__stem,500_600,4,1,7.4207,5.2973,0.005,0.02
RN50__stem,600_700,0,1,7.4187,5.2976,0.005,0.025
RN50__stem,600_700,1,1,7.4319,5.2971,0.005,0.025
RN50__stem,600_700,2,1,7.4179,5.2985,0.0,0.025
RN50__stem,600_700,3,1,7.4217,5.2974,0.005,0.035
RN50__stem,600_700,4,1,7.4171,5.2948,0.01,0.02
RN50__stem,700_800,0,2,7.427,5.2928,0.005,0.03
RN50__stem,700_800,1,1,7.4258,5.3009,0.005,0.02
RN50__stem,700_800,2,1,7.4228,5.3013,0.005,0.025
RN50__stem,700_800,3,1,7.4296,5.2996,0.005,0.04
RN50__stem,700_800,4,1,7.428,5.3008,0.01,0.025
RN50__stem__fov,baseline,0,1,7.4346,5.3082,0.0,0.025
RN50__stem__fov,baseline,1,1,7.434,5.3078,0.0,0.02
RN50__stem__fov,baseline,2,1,7.4392,5.3108,0.005,0.025
RN50__stem__fov,baseline,3,1,7.4318,5.3087,0.005,0.03
RN50__stem__fov,baseline,4,1,7.4265,5.3064,0.005,0.03
RN50__stem__fov,0_100,0,4,7.0218,4.4738,0.04,0.175
RN50__stem__fov,0_100,1,3,7.0619,4.5531,0.04,0.17
RN50__stem__fov,0_100,2,4,7.0452,4.4742,0.04,0.17
RN50__stem__fov,0_100,3,3,7.062,4.5595,0.045,0.2
RN50__stem__fov,0_100,4,4,7.0485,4.479,0.025,0.135
RN50__stem__fov,100_200,0,4,6.7058,3.9679,0.105,0.325
RN50__stem__fov,100_200,1,4,6.7594,3.9888,0.115,0.33
RN50__stem__fov,100_200,2,4,6.696,3.9302,0.125,0.37
RN50__stem__fov,100_200,3,4,6.6838,3.9821,0.085,0.32
RN50__stem__fov,100_200,4,4,6.7306,4.0591,0.08,0.31
RN50__stem__fov,200_300,0,4,6.863,4.1314,0.085,0.28
RN50__stem__fov,200_300,1,4,6.8705,4.0769,0.09,0.285
RN50__stem__fov,200_300,2,4,6.8994,4.0778,0.09,0.29
RN50__stem__fov,200_300,3,4,6.8607,4.0926,0.08,0.305
RN50__stem__fov,200_300,4,4,6.9034,4.0798,0.095,0.295
RN50__stem__fov,300_400,0,2,7.2518,4.8931,0.025,0.15
RN50__stem__fov,300_400,1,3,7.2552,4.8088,0.05,0.165
RN50__stem__fov,300_400,2,3,7.2268,4.7919,0.035,0.17
RN50__stem__fov,300_400,3,3,7.2635,4.7187,0.04,0.18
RN50__stem__fov,300_400,4,3,7.2665,4.7409,0.045,0.14
RN50__stem__fov,400_500,0,2,7.3629,5.1891,0.015,0.045
RN50__stem__fov,400_500,1,2,7.3721,5.195,0.005,0.075
RN50__stem__fov,400_500,2,2,7.3762,5.2035,0.02,0.085
RN50__stem__fov,400_500,3,1,7.387,5.242,0.01,0.035
RN50__stem__fov,400_500,4,1,7.378,5.2477,0.005,0.05
RN50__stem__fov,500_600,0,1,7.422,5.2941,0.005,0.02
RN50__stem__fov,500_600,1,1,7.4207,5.2907,0.005,0.025
RN50__stem__fov,500_600,2,1,7.415,5.2939,0.005,0.025
RN50__stem__fov,500_600,3,1,7.4252,5.2924,0.005,0.03
RN50__stem__fov,500_600,4,1,7.4257,5.296,0.005,0.025
RN50__stem__fov,600_700,0,1,7.4174,5.2952,0.005,0.025
RN50__stem__fov,600_700,1,1,7.432,5.2973,0.01,0.035
RN50__stem__fov,600_700,2,1,7.4179,5.2951,0.005,0.025
RN50__stem__fov,600_700,3,1,7.4213,5.2949,0.005,0.025
RN50__stem__fov,600_700,4,1,7.4189,5.2997,0.005,0.025
RN50__stem__fov,700_800,0,1,7.4225,5.3001,0.005,0.04
RN50__stem__fov,700_800,1,1,7.4298,5.2976,0.005,0.02
RN50__stem__fov,700_800,2,2,7.4328,5.2912,0.005,0.03
RN50__stem__fov,700_800,3,1,7.4289,5.3017,0.005,0.025
RN50__stem__fov,700_800,4,1,7.4287,5.302,0.01,0.02
ViT-B-16__block10,baseline,0,1,7.4343,5.3164,0.005,0.03
ViT-B-16__block10,baseline,1,1,7.4384,5.3135,0.005,0.02
ViT-B-16__block10,baseline,2,1,7.4266,5.3132,0.005,0.025
ViT-B-16__block10,baseline,3,1,7.4407,5.3127,0.0,0.02
ViT-B-16__block10,baseline,4,1,7.4292,5.3153,0.0,0.025
ViT-B-16__block10,0_100,0,4,7.1333,4.6028,0.04,0.13
ViT-B-16__block10,0_100,1,4,7.1178,4.6155,0.025,0.14
ViT-B-16__block10,0_100,2,5,7.0915,4.598,0.045,0.15
ViT-B-16__block10,0_100,3,4,7.1134,4.6359,0.045,0.14
ViT-B-16__block10,0_100,4,4,7.1152,4.649,0.05,0.13
ViT-B-16__block10,100_200,0,4,6.537,3.8458,0.145,0.39
ViT-B-16__block10,100_200,1,4,6.5492,3.8614,0.125,0.34
ViT-B-16__block10,100_200,2,5,6.532,3.793,0.145,0.375
ViT-B-16__block10,100_200,3,5,6.5451,3.7696,0.125,0.405
ViT-B-16__block10,100_200,4,4,6.5364,3.8462,0.135,0.375
ViT-B-16__block10,200_300,0,4,6.5682,3.8068,0.085,0.405
ViT-B-16__block10,200_300,1,4,6.5899,3.8281,0.125,0.445
ViT-B-16__block10,200_300,2,5,6.5902,3.8031,0.115,0.38
ViT-B-16__block10,200_300,3,4,6.559,3.8339,0.115,0.385
ViT-B-16__block10,200_300,4,4,6.6089,3.7828,0.12,0.415
ViT-B-16__block10,300_400,0,3,6.9714,4.1364,0.085,0.3
ViT-B-16__block10,300_400,1,4,6.9888,4.1415,0.11,0.295
ViT-B-16__block10,300_400,2,3,6.9958,4.1122,0.085,0.325
ViT-B-16__block10,300_400,3,4,6.9632,4.1234,0.08,0.285
ViT-B-16__block10,300_400,4,4,6.998,4.1228,0.1,0.325
ViT-B-16__block10,400_500,0,3,7.3305,4.8817,0.015,0.105
ViT-B-16__block10,400_500,1,1,7.3529,5.1821,0.01,0.06
ViT-B-16__block10,400_500,2,2,7.3311,4.892,0.035,0.12
ViT-B-16__block10,400_500,3,2,7.3401,4.8681,0.035,0.085
ViT-B-16__block10,400_500,4,1,7.3471,5.189,0.01,0.05
ViT-B-16__block10,500_600,0,1,7.4227,5.2836,0.01,0.025
ViT-B-16__block10,500_600,1,1,7.4261,5.2809,0.005,0.035
ViT-B-16__block10,500_600,2,1,7.4115,5.2754,0.005,0.035
ViT-B-16__block10,500_600,3,1,7.4283,5.2809,0.01,0.04
ViT-B-16__block10,500_600,4,1,7.4341,5.2762,0.01,0.025
ViT-B-16__block10,600_700,0,1,7.4253,5.303,0.01,0.02
ViT-B-16__block10,600_700,1,1,7.4282,5.2963,0.005,0.035
ViT-B-16__block10,600_700,2,1,7.4151,5.2958,0.005,0.015
ViT-B-16__block10,600_700,3,1,7.4312,5.2938,0.005,0.03
ViT-B-16__block10,600_700,4,1,7.432,5.2985,0.005,0.025
ViT-B-16__block10,700_800,0,1,7.4473,5.3111,0.005,0.02
ViT-B-16__block10,700_800,1,1,7.449,5.3045,0.005,0.045
ViT-B-16__block10,700_800,2,1,7.4325,5.3029,0.01,0.025
ViT-B-16__block10,700_800,3,1,7.4481,5.3038,0.005,0.025
ViT-B-16__block10,700_800,4,1,7.4399,5.3031,0.005,0.03
ViT-B-16__block10__fov,baseline,0,1,7.4318,5.3135,0.005,0.015
ViT-B-16__block10__fov,baseline,1,1,7.4343,5.3169,0.005,0.025
ViT-B-16__block10__fov,baseline,2,1,7.4294,5.3101,0.005,0.025
ViT-B-16__block10__fov,baseline,3,1,7.4341,5.3107,0.005,0.025
ViT-B-16__block10__fov,baseline,4,1,7.4294,5.3113,0.005,0.03
ViT-B-16__block10__fov,0_100,0,4,7.1216,4.5526,0.055,0.17
ViT-B-16__block10__fov,0_100,1,4,7.1196,4.5828,0.04,0.155
ViT-B-16__block10__fov,0_100,2,5,7.098,4.5764,0.04,0.175
ViT-B-16__block10__fov,0_100,3,4,7.0991,4.5927,0.03,0.155
ViT-B-16__block10__fov,0_100,4,4,7.1077,4.612,0.045,0.165
ViT-B-16__block10__fov,100_200,0,4,6.5033,3.76,0.135,0.415
ViT-B-16__block10__fov,100_200,1,4,6.5322,3.788,0.13,0.385
ViT-B-16__block10__fov,100_200,2,5,6.518,3.7082,0.145,0.42
ViT-B-16__block10__fov,100_200,3,5,6.4964,3.6716,0.13,0.435
ViT-B-16__block10__fov,100_200,4,4,6.5018,3.7567,0.11,0.42
ViT-B-16__block10__fov,200_300,0,4,6.517,3.712,0.16,0.42
ViT-B-16__block10__fov,200_300,1,4,6.578,3.7536,0.17,0.435
ViT-B-16__block10__fov,200_300,2,5,6.5796,3.7048,0.115,0.445
ViT-B-16__block10__fov,200_300,3,5,6.5257,3.7343,0.13,0.435
ViT-B-16__block10__fov,200_300,4,4,6.5767,3.6962,0.165,0.5
ViT-B-16__block10__fov,300_400,0,4,6.9673,4.0923,0.115,0.325
ViT-B-16__block10__fov,300_400,1,4,6.9816,4.0715,0.12,0.345
ViT-B-16__block10__fov,300_400,2,4,6.9844,4.0769,0.085,0.335
ViT-B-16__block10__fov,300_400,3,4,6.9737,4.0889,0.095,0.295
ViT-B-16__block10__fov,300_400,4,4,6.9816,4.0812,0.115,0.35
ViT-B-16__block10__fov,400_500,0,3,7.31,4.844,0.03,0.115
ViT-B-16__block10__fov,400_500,1,1,7.3482,5.1903,0.01,0.065
ViT-B-16__block10__fov,400_500,2,2,7.3335,4.8927,0.03,0.14
ViT-B-16__block10__fov,400_500,3,1,7.3558,5.1832,0.015,0.05
ViT-B-16__block10__fov,400_500,4,3,7.3337,4.7889,0.05,0.145
ViT-B-16__block10__fov,500_600,0,1,7.4106,5.2798,0.01,0.04
ViT-B-16__block10__fov,500_600,1,1,7.423,5.2852,0.005,0.035
ViT-B-16__block10__fov,500_600,2,1,7.4188,5.2785,0.005,0.03
ViT-B-16__block10__fov,500_600,3,1,7.4219,5.2766,0.01,0.025
ViT-B-16__block10__fov,500_600,4,1,7.4243,5.2734,0.01,0.04
ViT-B-16__block10__fov,600_700,0,1,7.4222,5.3,0.005,0.025
ViT-B-16__block10__fov,600_700,1,1,7.4282,5.3033,0.005,0.025
ViT-B-16__block10__fov,600_700,2,1,7.4196,5.2967,0.005,0.025
ViT-B-16__block10__fov,600_700,3,1,7.4353,5.2964,0.0,0.025
ViT-B-16__block10__fov,600_700,4,1,7.4299,5.2999,0.005,0.02
ViT-B-16__block10__fov,700_800,0,1,7.444,5.3069,0.0,0.035
ViT-B-16__block10__fov,700_800,1,1,7.4433,5.3113,0.0,0.03
ViT-B-16__block10__fov,700_800,2,1,7.4284,5.3047,0.005,0.025
ViT-B-16__block10__fov,700_800,3,1,7.4478,5.3018,0.01,0.03
ViT-B-16__block10__fov,700_800,4,1,7.433,5.3,0.005,0.02
ViT-B-16__block12,baseline,0,1,7.4423,5.322,0.005,0.025
ViT-B-16__block12,baseline,1,1,7.4394,5.3207,0.005,0.025
ViT-B-16__block12,baseline,2,1,7.4405,5.3229,0.0,0.025
ViT-B-16__block12,baseline,3,1,7.4433,5.3266,0.005,0.03
ViT-B-16__block12,baseline,4,1,7.438,5.3214,0.005,0.025
ViT-B-16__block12,0_100,0,4,7.2619,4.8473,0.025,0.135
ViT-B-16__block12,0_100,1,4,7.22,4.8419,0.035,0.11
ViT-B-16__block12,0_100,2,4,7.2063,4.8457,0.0,0.135
ViT-B-16__block12,0_100,3,3,7.2168,4.85,0.02,0.095
ViT-B-16__block12,0_100,4,6,7.2404,4.8723,0.025,0.12
ViT-B-16__block12,100_200,0,4,6.7351,4.1234,0.125,0.335
ViT-B-16__block12,100_200,1,4,6.7392,4.1799,0.12,0.275
ViT-B-16__block12,100_200,2,4,6.727,4.1657,0.12,0.31
ViT-B-16__block12,100_200,3,4,6.7268,4.1638,0.12,0.29
ViT-B-16__block12,100_200,4,4,6.7276,4.1507,0.105,0.295
ViT-B-16__block12,200_300,0,4,6.7478,4.071,0.1,0.35
ViT-B-16__block12,200_300,1,4,6.7457,4.0965,0.11,0.325
ViT-B-16__block12,200_300,2,4,6.7318,4.0649,0.11,0.33
ViT-B-16__block12,200_300,3,5,6.7305,4.0879,0.085,0.335
ViT-B-16__block12,200_300,4,4,6.7833,4.0326,0.09,0.33
ViT-B-16__block12,300_400,0,4,7.0417,4.3518,0.06,0.23
ViT-B-16__block12,300_400,1,4,7.0449,4.3292,0.065,0.255
ViT-B-16__block12,300_400,2,4,7.0442,4.3368,0.055,0.255
ViT-B-16__block12,300_400,3,4,7.0353,4.3171,0.075,0.275
ViT-B-16__block12,300_400,4,4,7.0551,4.3008,0.085,0.26
ViT-B-16__block12,400_500,0,3,7.3784,4.9192,0.035,0.105
ViT-B-16__block12,400_500,1,1,7.3708,5.2235,0.005,0.06
ViT-B-16__block12,400_500,2,2,7.371,4.9665,0.035,0.095
ViT-B-16__block12,400_500,3,1,7.3748,5.2204,0.02,0.065
ViT-B-16__block12,400_500,4,1,7.3747,5.2326,0.015,0.03
ViT-B-16__block12,500_600,0,1,7.4361,5.2942,0.01,0.05
ViT-B-16__block12,500_600,1,1,7.4388,5.296,0.005,0.035
ViT-B-16__block12,500_600,2,1,7.4305,5.2942,0.005,0.025
ViT-B-16__block12,500_600,3,1,7.4399,5.2952,0.005,0.045
ViT-B-16__block12,500_600,4,1,7.4372,5.3024,0.005,0.025
ViT-B-16__block12,600_700,0,1,7.437,5.3116,0.005,0.03
ViT-B-16__block12,600_700,1,1,7.4403,5.3057,0.005,0.03
ViT-B-16__block12,600_700,2,1,7.4278,5.3096,0.01,0.03
ViT-B-16__block12,600_700,3,1,7.4365,5.3044,0.015,0.035
ViT-B-16__block12,600_700,4,1,7.4453,5.3111,0.005,0.02
ViT-B-16__block12,700_800,0,1,7.4563,5.3115,0.005,0.035
ViT-B-16__block12,700_800,1,1,7.4596,5.3115,0.005,0.02
ViT-B-16__block12,700_800,2,1,7.4455,5.3128,0.005,0.025
ViT-B-16__block12,700_800,3,1,7.4566,5.3083,0.005,0.025
ViT-B-16__block12,700_800,4,1,7.4499,5.3229,0.005,0.025
ViT-B-16__block12__fov,baseline,0,1,7.4376,5.3192,0.005,0.025
ViT-B-16__block12__fov,baseline,1,1,7.4405,5.3259,0.0,0.025
ViT-B-16__block12__fov,baseline,2,1,7.4389,5.3179,0.005,0.025
ViT-B-16__block12__fov,baseline,3,1,7.4447,5.3249,0.0,0.03
ViT-B-16__block12__fov,baseline,4,1,7.4363,5.3206,0.005,0.02
ViT-B-16__block12__fov,0_100,0,3,7.2491,4.8312,0.02,0.13
ViT-B-16__block12__fov,0_100,1,4,7.2285,4.841,0.02,0.11
ViT-B-16__block12__fov,0_100,2,4,7.2097,4.8551,0.025,0.115
ViT-B-16__block12__fov,0_100,3,3,7.2044,4.875,0.025,0.11
ViT-B-16__block12__fov,0_100,4,5,7.2321,4.8611,0.025,0.14
ViT-B-16__block12__fov,100_200,0,4,6.7249,4.1027,0.115,0.33
ViT-B-16__block12__fov,100_200,1,4,6.7351,4.1562,0.105,0.315
ViT-B-16__block12__fov,100_200,2,4,6.7198,4.1325,0.12,0.31
ViT-B-16__block12__fov,100_200,3,4,6.7108,4.1388,0.125,0.305
ViT-B-16__block12__fov,100_200,4,4,6.7311,4.1082,0.095,0.305
ViT-B-16__block12__fov,200_300,0,4,6.7524,4.0509,0.12,0.35
ViT-B-16__block12__fov,200_300,1,4,6.7565,4.0777,0.12,0.34
ViT-B-16__block12__fov,200_300,2,5,6.7471,4.0244,0.095,0.385
ViT-B-16__block12__fov,200_300,3,5,6.727,4.041,0.1,0.36
ViT-B-16__block12__fov,200_300,4,4,6.766,4.0028,0.105,0.365
ViT-B-16__block12__fov,300_400,0,4,7.049,4.3423,0.085,0.26
ViT-B-16__block12__fov,300_400,1,4,7.0415,4.3263,0.085,0.25
ViT-B-16__block12__fov,300_400,2,4,7.0591,4.3309,0.06,0.24
ViT-B-16__block12__fov,300_400,3,4,7.0222,4.3084,0.08,0.255
ViT-B-16__block12__fov,300_400,4,4,7.0487,4.3012,0.095,0.265
ViT-B-16__block12__fov,400_500,0,3,7.3601,4.9148,0.03,0.095
ViT-B-16__block12__fov,400_500,1,1,7.3725,5.2291,0.02,0.065
ViT-B-16__block12__fov,400_500,2,2,7.3675,4.9823,0.025,0.08
ViT-B-16__block12__fov,400_500,3,2,7.369,4.9657,0.025,0.1
ViT-B-16__block12__fov,400_500,4,1,7.3663,5.2358,0.015,0.04
ViT-B-16__block12__fov,500_600,0,1,7.4261,5.3034,0.005,0.02
ViT-B-16__block12__fov,500_600,1,1,7.4425,5.2987,0.005,0.025
ViT-B-16__block12__fov,500_600,2,1,7.4232,5.2894,0.005,0.025
ViT-B-16__block12__fov,500_600,3,1,7.4386,5.2975,0.005,0.03
ViT-B-16__block12__fov,500_600,4,1,7.4327,5.2958,0.01,0.035
ViT-B-16__block12__fov,600_700,0,1,7.4338,5.3106,0.005,0.035
ViT-B-16__block12__fov,600_700,1,1,7.4392,5.3143,0.005,0.02
ViT-B-16__block12__fov,600_700,2,1,7.4262,5.3038,0.005,0.025
ViT-B-16__block12__fov,600_700,3,1,7.437,5.3033,0.005,0.02
ViT-B-16__block12__fov,600_700,4,1,7.444,5.3095,0.01,0.02
ViT-B-16__block12__fov,700_800,0,1,7.4468,5.32,0.005,0.02
ViT-B-16__block12__fov,700_800,1,1,7.4576,5.315,0.005,0.025
ViT-B-16__block12__fov,700_800,2,1,7.4454,5.3135,0.005,0.03
ViT-B-16__block12__fov,700_800,3,1,7.4499,5.3165,0.0,0.03
ViT-B-16__block12__fov,700_800,4,1,7.4473,5.316,0.005,0.025
ViT-B-16__block2,baseline,0,1,7.4132,5.3002,0.0,0.025
ViT-B-16__block2,baseline,1,1,7.4206,5.301,0.01,0.02
ViT-B-16__block2,baseline,2,1,7.417,5.2992,0.015,0.025
ViT-B-16__block2,baseline,3,1,7.4159,5.3002,0.01,0.025
ViT-B-16__block2,baseline,4,1,7.4124,5.3017,0.005,0.03
ViT-B-16__block2,0_100,0,4,6.8303,4.0019,0.065,0.295
ViT-B-16__block2,0_100,1,4,6.8398,4.0317,0.07,0.285
ViT-B-16__block2,0_100,2,3,6.8583,4.035,0.06,0.29
ViT-B-16__block2,0_100,3,4,6.8554,4.0468,0.06,0.29
ViT-B-16__block2,0_100,4,4,6.8423,4.0027,0.07,0.32
ViT-B-16__block2,100_200,0,5,6.3772,3.4664,0.12,0.485
ViT-B-16__block2,100_200,1,5,6.4404,3.4875,0.125,0.47
ViT-B-16__block2,100_200,2,5,6.3812,3.4603,0.165,0.445
ViT-B-16__block2,100_200,3,4,6.4191,3.5062,0.12,0.425
ViT-B-16__block2,100_200,4,4,6.3637,3.5133,0.14,0.445
ViT-B-16__block2,200_300,0,4,6.5765,3.6833,0.18,0.4
ViT-B-16__block2,200_300,1,5,6.6008,3.5754,0.17,0.44
ViT-B-16__block2,200_300,2,4,6.6154,3.6292,0.2,0.42
ViT-B-16__block2,200_300,3,5,6.6018,3.611,0.205,0.435
ViT-B-16__block2,200_300,4,4,6.6063,3.618,0.185,0.445
ViT-B-16__block2,300_400,0,3,7.1853,4.4611,0.065,0.24
ViT-B-16__block2,300_400,1,3,7.175,4.4336,0.075,0.225
ViT-B-16__block2,300_400,2,2,7.1643,4.5596,0.05,0.235
ViT-B-16__block2,300_400,3,3,7.1752,4.4729,0.075,0.245
ViT-B-16__block2,300_400,4,3,7.1804,4.4528,0.055,0.27
ViT-B-16__block2,400_500,0,1,7.3573,5.2181,0.015,0.065
ViT-B-16__block2,400_500,1,1,7.3569,5.2268,0.01,0.08
ViT-B-16__block2,400_500,2,2,7.3567,5.0418,0.01,0.07
ViT-B-16__block2,400_500,3,1,7.3722,5.2235,0.015,0.06
ViT-B-16__block2,400_500,4,1,7.3536,5.2234,0.01,0.06
ViT-B-16__block2,500_600,0,1,7.4005,5.2846,0.01,0.025
ViT-B-16__block2,500_600,1,1,7.4034,5.2837,0.0,0.045
ViT-B-16__block2,500_600,2,1,7.4055,5.2823,0.01,0.03
ViT-B-16__block2,500_600,3,1,7.4056,5.2842,0.005,0.025
ViT-B-16__block2,500_600,4,1,7.4035,5.2824,0.005,0.035
ViT-B-16__block2,600_700,0,1,7.4086,5.2938,0.005,0.015
ViT-B-16__block2,600_700,1,1,7.4143,5.2935,0.005,0.025
ViT-B-16__block2,600_700,2,1,7.4085,5.2911,0.005,0.035
ViT-B-16__block2,600_700,3,1,7.4168,5.2923,0.005,0.035
ViT-B-16__block2,600_700,4,1,7.4118,5.2928,0.015,0.035
ViT-B-16__block2,700_800,0,1,7.4119,5.2975,0.01,0.02
ViT-B-16__block2,700_800,1,1,7.4185,5.2974,0.005,0.03
ViT-B-16__block2,700_800,2,1,7.4132,5.2931,0.01,0.02
ViT-B-16__block2,700_800,3,1,7.4215,5.2937,0.015,0.04
ViT-B-16__block2,700_800,4,1,7.4196,5.2936,0.0,0.02
ViT-B-16__block2__fov,baseline,0,1,7.4117,5.3001,0.01,0.025
ViT-B-16__block2__fov,baseline,1,1,7.4185,5.3008,0.005,0.025
ViT-B-16__block2__fov,baseline,2,1,7.4167,5.2998,0.005,0.02
ViT-B-16__block2__fov,baseline,3,1,7.4151,5.3,0.005,0.03
ViT-B-16__block2__fov,baseline,4,1,7.4117,5.3014,0.005,0.025
ViT-B-16__block2__fov,0_100,0,4,6.8087,3.9631,0.075,0.285
