target,window,seed,epoch,train_loss,val_loss,train_top1,train_top5,val_top1,val_top5,temperature,learning_rate
RN50__attnpool,0_100,0,1,7.298582077026367,7.454227447509766,0.0036275696475058794,0.011487304233014584,0.0006045949412509799,0.007255139295011759,0.07039438933134079,9.990133642141359e-05
RN50__attnpool,0_100,0,2,7.106122970581055,7.396937847137451,0.006650544237345457,0.02418379858136177,0.0012091898825019598,0.007859733887016773,0.0704602301120758,9.96057350657239e-05
RN50__attnpool,0_100,0,3,6.89918327331543,7.360701560974121,0.010882709175348282,0.0417170524597168,0.0006045949412509799,0.007859733887016773,0.0701749324798584,9.911436253643444e-05
RN50__attnpool,0_100,0,4,6.709042549133301,7.331879615783691,0.01874244399368763,0.0701330155134201,0.0012091898825019598,0.007255139295011759,0.06963226944208145,9.842915805643155e-05
RN50__attnpool,0_100,0,5,6.537768363952637,7.311246871948242,0.034461911767721176,0.10701330751180649,0.0018137848237529397,0.008464328944683075,0.06899543851613998,9.755282581475769e-05
RN50__attnpool,0_100,0,6,6.378857612609863,7.295413017272949,0.04897218942642212,0.15477630496025085,0.0018137848237529397,0.007255139295011759,0.06834950298070908,9.648882429441257e-05
RN50__attnpool,0_100,0,7,6.231650352478027,7.285586357116699,0.06529625505208969,0.18681983649730682,0.0030229748226702213,0.006650544237345457,0.06772072613239288,9.524135262330098e-05
RN50__attnpool,0_100,0,8,6.094393253326416,7.277736663818359,0.08464328944683075,0.22007255256175995,0.0036275696475058794,0.007859733887016773,0.06711602956056595,9.381533400219317e-05
RN50__attnpool,0_100,0,9,5.9645538330078125,7.275892734527588,0.11003627628087997,0.26420798897743225,0.0030229748226702213,0.007859733887016773,0.06653556227684021,9.221639627510075e-05
RN50__attnpool,0_100,0,10,5.8382134437561035,7.274288177490234,0.13603386282920837,0.3095526099205017,0.0030229748226702213,0.007859733887016773,0.06597660481929779,9.045084971874735e-05
RN50__attnpool,0_100,0,11,5.719261169433594,7.2728986740112305,0.16324064135551453,0.3440145254135132,0.0030229748226702213,0.007255139295011759,0.06544152647256851,8.852566213878945e-05
RN50__attnpool,0_100,0,12,5.607577323913574,7.274847984313965,0.19044740498065948,0.3929867148399353,0.0030229748226702213,0.007859733887016773,0.06493484973907471,8.644843137107056e-05
RN50__attnpool,0_100,0,13,5.502748489379883,7.277447700500488,0.21402661502361298,0.43107619881629944,0.0024183797650039196,0.007859733887016773,0.06444886326789856,8.422735529643442e-05
