target,window,seed,epoch,train_loss,val_loss,train_top1,train_top5,val_top1,val_top5,temperature,learning_rate
RN50__attnpool,0_100,0,1,7.2873640060424805,7.413224697113037,0.0024183797650039196,0.011487304233014584,0.0,0.0036275696475058794,0.07037222385406494,9.990133642141359e-05
RN50__attnpool,0_100,0,2,7.075961112976074,7.342476844787598,0.007859733887016773,0.025392986834049225,0.0006045949412509799,0.005441354587674141,0.07039492577314377,9.96057350657239e-05
RN50__attnpool,0_100,0,3,6.865873336791992,7.295172214508057,0.014510278590023518,0.04715840518474579,0.0018137848237529397,0.007255139295011759,0.07006344199180603,9.911436253643444e-05
RN50__attnpool,0_100,0,4,6.674629211425781,7.2601752281188965,0.029020557180047035,0.077992744743824,0.0018137848237529397,0.009673519060015678,0.06949520856142044,9.842915805643155e-05
RN50__attnpool,0_100,0,5,6.507715225219727,7.233565330505371,0.04353083670139313,0.11064087599515915,0.0012091898825019598,0.009673519060015678,0.06886288523674011,9.755282581475769e-05
RN50__attnpool,0_100,0,6,6.3500471115112305,7.21461296081543,0.056831926107406616,0.1535671204328537,0.0012091898825019598,0.009673519060015678,0.068224236369133,9.648882429441257e-05
RN50__attnpool,0_100,0,7,6.202688217163086,7.200877666473389,0.08101572096347809,0.192865788936615,0.0012091898825019598,0.009673519060015678,0.06760397553443909,9.524135262330098e-05
RN50__attnpool,0_100,0,8,6.065339088439941,7.193617820739746,0.09794437885284424,0.23821040987968445,0.0030229748226702213,0.01027811411768198,0.06700345873832703,9.381533400219317e-05
RN50__attnpool,0_100,0,9,5.934925556182861,7.189898490905762,0.12575574219226837,0.27750906348228455,0.0012091898825019598,0.01027811411768198,0.0664278119802475,9.221639627510075e-05
RN50__attnpool,0_100,0,10,5.809239387512207,7.186429023742676,0.15175333619117737,0.32103991508483887,0.0018137848237529397,0.012696493417024612,0.06587621569633484,9.045084971874735e-05
RN50__attnpool,0_100,0,11,5.6919450759887695,7.185869216918945,0.18077388405799866,0.36517533659935,0.0018137848237529397,0.011487304233014584,0.06534714996814728,8.852566213878945e-05
RN50__attnpool,0_100,0,12,5.577532768249512,7.189827919006348,0.2085852473974228,0.39480048418045044,0.0018137848237529397,0.011487304233014584,0.06484165042638779,8.644843137107056e-05
RN50__attnpool,0_100,0,13,5.473509311676025,7.1927385330200195,0.22974607348442078,0.42805323004722595,0.0024183797650039196,0.01027811411768198,0.06435909122228622,8.422735529643442e-05
RN50__attnpool,0_100,0,14,5.3743085861206055,7.194893836975098,0.25090691447257996,0.4588875472545624,0.0024183797650039196,0.010882709175348282,0.06389953941106796,8.187119948743447e-05
RN50__attnpool,0_100,0,15,5.2777509689331055,7.203124046325684,0.2762998938560486,0.4842805564403534,0.0024183797650039196,0.012091899290680885,0.06346309185028076,7.938926261462366e-05
RN50__attnpool,0_100,0,16,5.192614555358887,7.206576347351074,0.3053204417228699,0.5169286727905273,0.0024183797650039196,0.010882709175348282,0.0630490705370903,7.679133974894982e-05
RN50__attnpool,0_100,0,17,5.106639385223389,7.211414337158203,0.32950425148010254,0.5477629899978638,0.0024183797650039196,0.011487304233014584,0.06265740841627121,7.408768370508575e-05
RN50__attnpool,0_100,0,18,5.034412384033203,7.216982841491699,0.3440145254135132,0.5592502951622009,0.0018137848237529397,0.013301088474690914,0.062285978347063065,7.128896457825361e-05
RN50__attnpool,0_100,0,19,4.965948104858398,7.222116470336914,0.36094316840171814,0.5840387344360352,0.0024183797650039196,0.012091899290680885,0.06193668022751808,6.840622763423389e-05
RN50__attnpool,0_100,0,20,4.895873546600342,7.2277021408081055,0.3827086091041565,0.6112455129623413,0.0030229748226702213,0.013301088474690914,0.06160759925842285,6.545084971874736e-05
RN50__attnpool,0_100,0,21,4.837139129638672,7.234991073608398,0.39177751541137695,0.6221281886100769,0.0018137848237529397,0.012696493417024612,0.06129775941371918,6.243449435824272e-05
RN50__attnpool,0_100,0,22,4.779978275299072,7.238986968994141,0.41051995754241943,0.6366384625434875,0.0024183797650039196,0.01027811411768198,0.06100722774863243,5.9369065729286224e-05
