target,window,seed,epoch,learning_rate_condition,current_lr,train_loss,val_loss,gap,train_top1,train_top5,val_top1,val_top5,is_best_epoch
RN50__attnpool,300_400,0,5,0.001,0.0009330127018922195,5.218427658081055,7.054399013519287,1.8359713554382324,0.30108827352523804,0.4927448630332947,0.004836759530007839,0.017533253878355026,True
RN50__attnpool,300_400,0,6,0.001,0.0009045084971874739,5.020455837249756,7.071564674377441,2.0511088371276855,0.35006046295166016,0.5525997877120972,0.005441354587674141,0.024788392707705498,False
RN50__attnpool,300_400,0,7,0.001,0.0008715724127386972,4.828203201293945,7.08803653717041,2.259833335876465,0.40447402000427246,0.6172914505004883,0.005441354587674141,0.02237001247704029,False
RN50__attnpool,300_400,0,8,0.001,0.0008345653031794292,4.63779354095459,7.109409809112549,2.471616268157959,0.46432891488075256,0.6698911786079407,0.004836759530007839,0.023579202592372894,False
RN50__attnpool,300_400,0,9,0.001,0.0007938926261462366,4.450423240661621,7.128667831420898,2.6782445907592773,0.5133011341094971,0.7345828413963318,0.0030229748226702213,0.023579202592372894,False
RN50__attnpool,300_400,0,10,0.001,0.00075,4.261406421661377,7.174276351928711,2.912869930267334,0.5779927372932434,0.7708585262298584,0.0036275696475058794,0.021765418350696564,False
RN50__attnpool,300_400,0,11,0.001,0.0007033683215379003,4.0758585929870605,7.193333148956299,3.1174745559692383,0.6372430920600891,0.8125755786895752,0.0042321644723415375,0.022974608466029167,False
RN50__attnpool,300_400,0,12,0.001,0.0006545084971874739,3.893930673599243,7.2339067459106445,3.3399760723114014,0.6723095774650574,0.8488513231277466,0.0036275696475058794,0.019951632246375084,False
RN50__attnpool,300_400,0,13,0.001,0.0006039558454088797,3.707524061203003,7.256256580352783,3.5487325191497803,0.7140266299247742,0.8869407773017883,0.0036275696475058794,0.024788392707705498,False
RN50__attnpool,300_400,0,1,0.0001,9.972609476841367e-05,7.250463008880615,7.40878963470459,0.1583266258239746,0.0024183797650039196,0.01027811411768198,0.0012091898825019598,0.008464328944683075,True
RN50__attnpool,300_400,0,2,0.0001,9.890738003669029e-05,7.034641742706299,7.322994709014893,0.28835296630859375,0.004836759530007839,0.02055622823536396,0.0,0.007859733887016773,True
RN50__attnpool,300_400,0,3,0.0001,9.755282581475769e-05,6.842758655548096,7.266092300415039,0.42333364486694336,0.008464328944683075,0.04474002495408058,0.0012091898825019598,0.007859733887016773,True
RN50__attnpool,300_400,0,4,0.0001,9.567727288213003e-05,6.6810503005981445,7.223597526550293,0.5425472259521484,0.01511487364768982,0.0755743682384491,0.0012091898825019598,0.01027811411768198,True
RN50__attnpool,300_400,0,5,0.0001,9.330127018922194e-05,6.542579174041748,7.193457126617432,0.6508779525756836,0.0259975828230381,0.09673519432544708,0.0012091898825019598,0.011487304233014584,True
RN50__attnpool,300_400,0,6,0.0001,9.045084971874738e-05,6.419609546661377,7.166319847106934,0.7467103004455566,0.028415963053703308,0.11366385221481323,0.0012091898825019598,0.013301088474690914,True
RN50__attnpool,300_400,0,7,0.0001,8.715724127386972e-05,6.312566757202148,7.146523475646973,0.8339567184448242,0.045949216932058334,0.14510278403759003,0.0012091898825019598,0.015719467774033546,True
RN50__attnpool,300_400,0,8,0.0001,8.345653031794292e-05,6.22208309173584,7.1303019523620605,0.9082188606262207,0.055622734129428864,0.16444982588291168,0.0018137848237529397,0.014510278590023518,True
RN50__attnpool,300_400,0,9,0.0001,7.938926261462366e-05,6.142045497894287,7.119711875915527,0.9776663780212402,0.06469165533781052,0.182587668299675,0.0018137848237529397,0.015719467774033546,True
RN50__attnpool,300_400,0,10,0.0001,7.500000000000001e-05,6.06580924987793,7.10539436340332,1.0395851135253906,0.08041112869977951,0.2085852473974228,0.0018137848237529397,0.017533253878355026,True
RN50__attnpool,300_400,0,11,0.0001,7.033683215379003e-05,5.997890472412109,7.098639488220215,1.1007490158081055,0.09068924188613892,0.2237001210451126,0.0030229748226702213,0.016324063763022423,True
RN50__attnpool,300_400,0,12,0.0001,6.545084971874738e-05,5.940993309020996,7.0921125411987305,1.1511192321777344,0.10036276280879974,0.24244257807731628,0.0030229748226702213,0.017533253878355026,True
RN50__attnpool,300_400,0,13,0.0001,6.039558454088797e-05,5.889252662658691,7.088403224945068,1.199150562286377,0.11245466023683548,0.2654171884059906,0.0030229748226702213,0.013905683532357216,True
RN50__attnpool,300_400,0,14,0.0001,5.522642316338269e-05,5.841856479644775,7.082942962646484,1.241086483001709,0.12091898918151855,0.2805320620536804,0.004836759530007839,0.016324063763022423,True
RN50__attnpool,300_400,0,15,0.0001,5.000000000000002e-05,5.7976226806640625,7.081862449645996,1.2842397689819336,0.13119709491729736,0.2968561053276062,0.004836759530007839,0.015719467774033546,True
RN50__attnpool,300_400,0,16,0.0001,4.4773576836617344e-05,5.763930320739746,7.0785393714904785,1.3146090507507324,0.14510278403759003,0.30350667238235474,0.0036275696475058794,0.015719467774033546,True
RN50__attnpool,300_400,0,17,0.0001,3.9604415459112035e-05,5.729904651641846,7.073996543884277,1.3440918922424316,0.1487303525209427,0.30834341049194336,0.005441354587674141,0.014510278590023518,True
RN50__attnpool,300_400,0,18,0.0001,3.4549150281252636e-05,5.703424453735352,7.07666015625,1.3732357025146484,0.15538090467453003,0.32103991508483887,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,19,0.0001,2.966316784621e-05,5.67844295501709,7.075085639953613,1.3966426849365234,0.15779927372932434,0.3234582841396332,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,20,0.0001,2.5000000000000015e-05,5.657005310058594,7.0740509033203125,1.4170455932617188,0.1638452261686325,0.3307134211063385,0.004836759530007839,0.015719467774033546,False
RN50__attnpool,300_400,0,21,0.0001,2.0610737385376352e-05,5.639723777770996,7.0735273361206055,1.4338035583496094,0.17110036313533783,0.33736398816108704,0.005441354587674141,0.014510278590023518,True
RN50__attnpool,300_400,0,22,0.0001,1.654346968205711e-05,5.626349449157715,7.072938919067383,1.446589469909668,0.1747279316186905,0.34461912512779236,0.005441354587674141,0.01511487364768982,True
RN50__attnpool,300_400,0,23,0.0001,1.2842758726130304e-05,5.615056991577148,7.072836875915527,1.457779884338379,0.17896009981632233,0.348246693611145,0.005441354587674141,0.016324063763022423,True
RN50__attnpool,300_400,0,24,0.0001,9.549150281252636e-06,5.606801509857178,7.073472023010254,1.4666705131530762,0.17896009981632233,0.35247886180877686,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,25,0.0001,6.698729810778068e-06,5.600121021270752,7.072809219360352,1.4726881980895996,0.18077388405799866,0.354292631149292,0.004836759530007839,0.014510278590023518,True
RN50__attnpool,300_400,0,26,0.0001,4.322727117869953e-06,5.595747947692871,7.072559833526611,1.4768118858337402,0.18137848377227783,0.3561064302921295,0.004836759530007839,0.01511487364768982,True
RN50__attnpool,300_400,0,27,0.0001,2.447174185242324e-06,5.592862129211426,7.072610855102539,1.4797487258911133,0.18016929924488068,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,0,28,0.0001,1.092619963309716e-06,5.591224670410156,7.072623252868652,1.481398582458496,0.18077388405799866,0.3573155999183655,0.004836759530007839,0.015719467774033546,False
RN50__attnpool,300_400,0,29,0.0001,2.7390523158633003e-07,5.590590953826904,7.0725932121276855,1.4820022583007812,0.18077388405799866,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,0,30,0.0001,0.0,5.5904130935668945,7.072587013244629,1.4821739196777344,0.18077388405799866,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,1,1,0.001,0.0009972609476841367,6.645508766174316,7.157845973968506,0.5123372077941895,0.05804111436009407,0.1197097972035408,0.0036275696475058794,0.019951632246375084,True
RN50__attnpool,300_400,1,2,0.001,0.0009890738003669028,6.073935031890869,7.072866439819336,0.9989314079284668,0.10822249203920364,0.23579202592372894,0.005441354587674141,0.01874244399368763,True
RN50__attnpool,300_400,1,3,0.001,0.0009755282581475768,5.7459611892700195,7.053680896759033,1.3077197074890137,0.161426842212677,0.32708585262298584,0.006650544237345457,0.019951632246375084,True
RN50__attnpool,300_400,1,4,0.001,0.0009567727288213003,5.47720193862915,7.051372528076172,1.5741705894470215,0.21765418350696564,0.3960096836090088,0.0042321644723415375,0.02237001247704029,True
RN50__attnpool,300_400,1,5,0.001,0.0009330127018922195,5.247826099395752,7.057532787322998,1.809706687927246,0.2781136631965637,0.48488515615463257,0.0042321644723415375,0.021160822361707687,False
RN50__attnpool,300_400,1,6,0.001,0.0009045084971874739,5.041749000549316,7.068586826324463,2.0268378257751465,0.34280532598495483,0.5483676195144653,0.006650544237345457,0.021160822361707687,False
RN50__attnpool,300_400,1,7,0.001,0.0008715724127386972,4.853277683258057,7.097447395324707,2.2441697120666504,0.3960096836090088,0.6112455129623413,0.0036275696475058794,0.018137848004698753,False
RN50__attnpool,300_400,1,8,0.001,0.0008345653031794292,4.643599987030029,7.114413738250732,2.470813751220703,0.4582829773426056,0.6704958081245422,0.0030229748226702213,0.01692865788936615,False
RN50__attnpool,300_400,1,9,0.001,0.0007938926261462366,4.4587225914001465,7.126148223876953,2.6674256324768066,0.5187424421310425,0.7291414737701416,0.005441354587674141,0.019951632246375084,False
RN50__attnpool,300_400,1,10,0.001,0.00075,4.27888298034668,7.159237384796143,2.880354404449463,0.5513905882835388,0.7666263580322266,0.0042321644723415375,0.018137848004698753,False
RN50__attnpool,300_400,1,11,0.001,0.0007033683215379003,4.068341255187988,7.194253444671631,3.1259121894836426,0.6251511573791504,0.8186215758323669,0.0036275696475058794,0.013301088474690914,False
RN50__attnpool,300_400,1,12,0.001,0.0006545084971874739,3.873962879180908,7.220128536224365,3.346165657043457,0.680773913860321,0.8609431982040405,0.0036275696475058794,0.01692865788936615,False
RN50__attnpool,300_400,1,1,0.0001,9.972609476841367e-05,7.243528366088867,7.381393909454346,0.13786554336547852,0.0024183797650039196,0.011487304233014584,0.0024183797650039196,0.009673519060015678,True
RN50__attnpool,300_400,1,2,0.0001,9.890738003669029e-05,7.026773452758789,7.2938690185546875,0.26709556579589844,0.006045949645340443,0.02660217694938183,0.004836759530007839,0.009673519060015678,True
RN50__attnpool,300_400,1,3,0.0001,9.755282581475769e-05,6.840804100036621,7.238446235656738,0.3976421356201172,0.015719467774033546,0.05320435389876366,0.0018137848237529397,0.009673519060015678,True
RN50__attnpool,300_400,1,4,0.0001,9.567727288213003e-05,6.683382511138916,7.197912216186523,0.5145297050476074,0.02660217694938183,0.07496977597475052,0.0018137848237529397,0.016324063763022423,True
RN50__attnpool,300_400,1,5,0.0001,9.330127018922194e-05,6.544737815856934,7.169530868530273,0.6247930526733398,0.03567110002040863,0.1039903312921524,0.0036275696475058794,0.018137848004698753,True
RN50__attnpool,300_400,1,6,0.0001,9.045084971874738e-05,6.425522804260254,7.146258354187012,0.7207355499267578,0.04353083670139313,0.1330108940601349,0.0042321644723415375,0.019951632246375084,True
RN50__attnpool,300_400,1,7,0.0001,8.715724127386972e-05,6.323051452636719,7.128992080688477,0.8059406280517578,0.05864571034908295,0.16082225739955902,0.006650544237345457,0.01874244399368763,True
RN50__attnpool,300_400,1,8,0.0001,8.345653031794292e-05,6.233241081237793,7.117148399353027,0.8839073181152344,0.07073760777711868,0.17896009981632233,0.006045949645340443,0.019951632246375084,True
RN50__attnpool,300_400,1,9,0.0001,7.938926261462366e-05,6.151683807373047,7.105860710144043,0.9541769027709961,0.08041112869977951,0.19951632618904114,0.006045949645340443,0.021765418350696564,True
RN50__attnpool,300_400,1,10,0.0001,7.500000000000001e-05,6.0792341232299805,7.097370147705078,1.0181360244750977,0.09310761839151382,0.2212817519903183,0.004836759530007839,0.021160822361707687,True
RN50__attnpool,300_400,1,11,0.0001,7.033683215379003e-05,6.01554012298584,7.089871406555176,1.074331283569336,0.1015719473361969,0.23639662563800812,0.005441354587674141,0.021765418350696564,True
RN50__attnpool,300_400,1,12,0.0001,6.545084971874738e-05,5.958460330963135,7.082639694213867,1.1241793632507324,0.11245466023683548,0.24909311532974243,0.004836759530007839,0.021160822361707687,True
RN50__attnpool,300_400,1,13,0.0001,6.039558454088797e-05,5.90609073638916,7.079992771148682,1.1739020347595215,0.11789601296186447,0.2623941898345947,0.004836759530007839,0.021765418350696564,True
RN50__attnpool,300_400,1,14,0.0001,5.522642316338269e-05,5.859582901000977,7.077868461608887,1.2182855606079102,0.13119709491729736,0.2726723253726959,0.005441354587674141,0.021765418350696564,True
RN50__attnpool,300_400,1,15,0.0001,5.000000000000002e-05,5.814788341522217,7.073406219482422,1.258617877960205,0.13845224678516388,0.2859733998775482,0.0042321644723415375,0.021765418350696564,True
RN50__attnpool,300_400,1,16,0.0001,4.4773576836617344e-05,5.778843879699707,7.071794509887695,1.2929506301879883,0.14631196856498718,0.2974607050418854,0.0042321644723415375,0.021160822361707687,True
RN50__attnpool,300_400,1,17,0.0001,3.9604415459112035e-05,5.745168685913086,7.070487976074219,1.3253192901611328,0.1481257677078247,0.3125755786895752,0.005441354587674141,0.02055622823536396,True
RN50__attnpool,300_400,1,18,0.0001,3.4549150281252636e-05,5.718092441558838,7.068499565124512,1.3504071235656738,0.1535671204328537,0.32406288385391235,0.004836759530007839,0.021160822361707687,True
RN50__attnpool,300_400,1,19,0.0001,2.966316784621e-05,5.6934332847595215,7.069000720977783,1.3755674362182617,0.16021765768527985,0.3301088511943817,0.0042321644723415375,0.019347038120031357,False
RN50__attnpool,300_400,1,20,0.0001,2.5000000000000015e-05,5.674309253692627,7.0700907707214355,1.3957815170288086,0.16565901041030884,0.33494558930397034,0.0042321644723415375,0.02055622823536396,False
RN50__attnpool,300_400,1,21,0.0001,2.0610737385376352e-05,5.656040191650391,7.067529201507568,1.4114890098571777,0.1668682098388672,0.3403869569301605,0.0036275696475058794,0.02055622823536396,True
RN50__attnpool,300_400,1,22,0.0001,1.654346968205711e-05,5.6413116455078125,7.067738056182861,1.4264264106750488,0.16747279465198517,0.34461912512779236,0.0042321644723415375,0.019951632246375084,False
RN50__attnpool,300_400,1,23,0.0001,1.2842758726130304e-05,5.630485534667969,7.067599296569824,1.4371137619018555,0.17291414737701416,0.35006046295166016,0.0042321644723415375,0.019951632246375084,False
RN50__attnpool,300_400,1,24,0.0001,9.549150281252636e-06,5.622248649597168,7.066799163818359,1.4445505142211914,0.17049577832221985,0.34764209389686584,0.0036275696475058794,0.02055622823536396,True
RN50__attnpool,300_400,1,25,0.0001,6.698729810778068e-06,5.615439414978027,7.067056655883789,1.4516172409057617,0.17291414737701416,0.35006046295166016,0.0036275696475058794,0.021160822361707687,False
RN50__attnpool,300_400,1,26,0.0001,4.322727117869953e-06,5.610860824584961,7.0671491622924805,1.4562883377075195,0.17593713104724884,0.349455863237381,0.0036275696475058794,0.02055622823536396,False
RN50__attnpool,300_400,1,27,0.0001,2.447174185242324e-06,5.6083784103393555,7.067022323608398,1.458643913269043,0.17533253133296967,0.349455863237381,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,300_400,1,28,0.0001,1.092619963309716e-06,5.60688591003418,7.067134380340576,1.4602484703063965,0.17593713104724884,0.35066506266593933,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,300_400,1,29,0.0001,2.7390523158633003e-07,5.606091022491455,7.06716251373291,1.461071491241455,0.17593713104724884,0.3512696623802185,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,300_400,1,30,0.0001,0.0,5.6059112548828125,7.067165851593018,1.461254596710205,0.17593713104724884,0.35066506266593933,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,500_600,0,1,0.001,0.0009972609476841367,7.145322799682617,7.426443099975586,0.28112030029296875,0.02660217694938183,0.06408706307411194,0.0006045949412509799,0.0030229748226702213,True
RN50__attnpool,500_600,0,2,0.001,0.0009890738003669028,6.651033401489258,7.494431495666504,0.8433980941772461,0.06590084731578827,0.14933495223522186,0.0018137848237529397,0.0042321644723415375,False
RN50__attnpool,500_600,0,3,0.001,0.0009755282581475768,6.340979099273682,7.51704216003418,1.176063060760498,0.1197097972035408,0.24848851561546326,0.0006045949412509799,0.0030229748226702213,False
RN50__attnpool,500_600,0,4,0.001,0.0009567727288213003,6.088947296142578,7.538433074951172,1.4494857788085938,0.16989117860794067,0.32164451479911804,0.0006045949412509799,0.0036275696475058794,False
RN50__attnpool,500_600,0,5,0.001,0.0009330127018922195,5.842254638671875,7.561823844909668,1.719569206237793,0.22551392018795013,0.40205562114715576,0.0012091898825019598,0.0024183797650039196,False
RN50__attnpool,500_600,0,6,0.001,0.0009045084971874739,5.595848083496094,7.583183288574219,1.987335205078125,0.29262393712997437,0.4915356934070587,0.0006045949412509799,0.0018137848237529397,False
RN50__attnpool,500_600,0,7,0.001,0.0008715724127386972,5.364253044128418,7.621817588806152,2.2575645446777344,0.37847644090652466,0.5659008622169495,0.0006045949412509799,0.0018137848237529397,False
RN50__attnpool,500_600,0,8,0.001,0.0008345653031794292,5.127311706542969,7.663792133331299,2.53648042678833,0.43107619881629944,0.6342200636863708,0.0018137848237529397,0.005441354587674141,False
RN50__attnpool,500_600,0,9,0.001,0.0007938926261462366,4.902764320373535,7.696467399597168,2.793703079223633,0.5054413676261902,0.6916565895080566,0.0006045949412509799,0.0012091898825019598,False
RN50__attnpool,500_600,0,1,0.0001,9.972609476841367e-05,7.360230445861816,7.513101577758789,0.15287113189697266,0.0024183797650039196,0.007859733887016773,0.0006045949412509799,0.005441354587674141,True
RN50__attnpool,500_600,0,2,0.0001,9.890738003669029e-05,7.222027778625488,7.491311073303223,0.2692832946777344,0.006045949645340443,0.016324063763022423,0.0006045949412509799,0.004836759530007839,True
RN50__attnpool,500_600,0,3,0.0001,9.755282581475769e-05,7.102998733520508,7.487196445465088,0.3841977119445801,0.010882709175348282,0.0338573157787323,0.0006045949412509799,0.006650544237345457,True
RN50__attnpool,500_600,0,4,0.0001,9.567727288213003e-05,6.994573593139648,7.492581367492676,0.49800777435302734,0.01692865788936615,0.051390569657087326,0.0006045949412509799,0.006045949645340443,False
RN50__attnpool,500_600,0,5,0.0001,9.330127018922194e-05,6.895567893981934,7.49815559387207,0.6025876998901367,0.02418379858136177,0.06711003929376602,0.0006045949412509799,0.005441354587674141,False
RN50__attnpool,500_600,0,6,0.0001,9.045084971874738e-05,6.806577205657959,7.504544258117676,0.6979670524597168,0.027206772938370705,0.08282950520515442,0.0012091898825019598,0.004836759530007839,False
RN50__attnpool,500_600,0,7,0.0001,8.715724127386972e-05,6.7259416580200195,7.510783672332764,0.7848420143127441,0.03688029199838638,0.09975816309452057,0.0018137848237529397,0.0042321644723415375,False
RN50__attnpool,500_600,0,8,0.0001,8.345653031794292e-05,6.657770156860352,7.517641544342041,0.8598713874816895,0.04534462094306946,0.10761789977550507,0.0012091898825019598,0.0036275696475058794,False
RN50__attnpool,500_600,0,9,0.0001,7.938926261462366e-05,6.594885349273682,7.525362968444824,0.9304776191711426,0.04836759716272354,0.12091898918151855,0.0012091898825019598,0.0030229748226702213,False
RN50__attnpool,500_600,0,10,0.0001,7.500000000000001e-05,6.533360004425049,7.530613899230957,0.9972538948059082,0.05622733011841774,0.13361547887325287,0.0018137848237529397,0.0030229748226702213,False
RN50__attnpool,500_600,0,11,0.0001,7.033683215379003e-05,6.478663444519043,7.53297758102417,1.054314136505127,0.06529625505208969,0.15054413676261902,0.0018137848237529397,0.0024183797650039196,False
RN50__attnpool,500_600,1,1,0.001,0.0009972609476841367,7.142711639404297,7.422776699066162,0.28006505966186523,0.02418379858136177,0.06469165533781052,0.0024183797650039196,0.006045949645340443,True
RN50__attnpool,500_600,1,2,0.001,0.0009890738003669028,6.622344017028809,7.50203800201416,0.8796939849853516,0.0701330155134201,0.15477630496025085,0.0012091898825019598,0.0030229748226702213,False
RN50__attnpool,500_600,1,3,0.001,0.0009755282581475768,6.3388519287109375,7.523979187011719,1.1851272583007812,0.11003627628087997,0.22853688895702362,0.0006045949412509799,0.004836759530007839,False
RN50__attnpool,500_600,1,4,0.001,0.0009567727288213003,6.0755720138549805,7.530348777770996,1.4547767639160156,0.16868199408054352,0.3155985474586487,0.0006045949412509799,0.005441354587674141,False
RN50__attnpool,500_600,1,5,0.001,0.0009330127018922195,5.835815906524658,7.550936698913574,1.715120792388916,0.2315598577260971,0.40447402000427246,0.0012091898825019598,0.0024183797650039196,False
RN50__attnpool,500_600,1,6,0.001,0.0009045084971874739,5.603037357330322,7.5750861167907715,1.9720487594604492,0.29806530475616455,0.49032649397850037,0.0,0.0036275696475058794,False
RN50__attnpool,500_600,1,7,0.001,0.0008715724127386972,5.3661346435546875,7.6021270751953125,2.235992431640625,0.35792019963264465,0.5604594945907593,0.0,0.0036275696475058794,False
RN50__attnpool,500_600,1,8,0.001,0.0008345653031794292,5.133997917175293,7.6447553634643555,2.5107574462890625,0.41233375668525696,0.6251511573791504,0.0006045949412509799,0.0036275696475058794,False
RN50__attnpool,500_600,1,9,0.001,0.0007938926261462366,4.8890581130981445,7.664784908294678,2.775726795196533,0.4945586621761322,0.6952841877937317,0.0,0.0036275696475058794,False
RN50__attnpool,500_600,1,1,0.0001,9.972609476841367e-05,7.338836669921875,7.520347595214844,0.18151092529296875,0.0018137848237529397,0.007859733887016773,0.0018137848237529397,0.007859733887016773,True
RN50__attnpool,500_600,1,2,0.0001,9.890738003669029e-05,7.195254325866699,7.495089530944824,0.299835205078125,0.004836759530007839,0.01692865788936615,0.0018137848237529397,0.005441354587674141,True
RN50__attnpool,500_600,1,3,0.0001,9.755282581475769e-05,7.077542304992676,7.495038986206055,0.4174966812133789,0.006045949645340443,0.027206772938370705,0.0018137848237529397,0.004836759530007839,True
RN50__attnpool,500_600,1,4,0.0001,9.567727288213003e-05,6.9697113037109375,7.499027252197266,0.5293159484863281,0.013905683532357216,0.04897218942642212,0.0012091898825019598,0.0030229748226702213,False
RN50__attnpool,500_600,1,5,0.0001,9.330127018922194e-05,6.86884880065918,7.504697799682617,0.6358489990234375,0.021160822361707687,0.06831923127174377,0.0012091898825019598,0.0030229748226702213,False
RN50__attnpool,500_600,1,6,0.0001,9.045084971874738e-05,6.781383037567139,7.509227752685547,0.7278447151184082,0.032648127526044846,0.08887545764446259,0.0006045949412509799,0.0030229748226702213,False
RN50__attnpool,500_600,1,7,0.0001,8.715724127386972e-05,6.702713966369629,7.513763427734375,0.8110494613647461,0.03627569600939751,0.10519952327013016,0.0006045949412509799,0.0024183797650039196,False
RN50__attnpool,500_600,1,8,0.0001,8.345653031794292e-05,6.633305549621582,7.5194091796875,0.886103630065918,0.042321644723415375,0.12031439691781998,0.0006045949412509799,0.0024183797650039196,False
RN50__attnpool,500_600,1,9,0.0001,7.938926261462366e-05,6.569713115692139,7.523443222045898,0.9537301063537598,0.051390569657087326,0.1324062943458557,0.0006045949412509799,0.0024183797650039196,False
RN50__attnpool,500_600,1,10,0.0001,7.500000000000001e-05,6.511480331420898,7.52743673324585,1.0159564018249512,0.05864571034908295,0.15477630496025085,0.0006045949412509799,0.0024183797650039196,False
RN50__attnpool,500_600,1,11,0.0001,7.033683215379003e-05,6.455877304077148,7.532397747039795,1.0765204429626465,0.07134220004081726,0.1668682098388672,0.0006045949412509799,0.0024183797650039196,False
ViT-B-16__block2,100_200,0,1,0.001,0.0009972609476841367,6.339574813842773,6.742069244384766,0.4024944305419922,0.038694076240062714,0.10822249203920364,0.008464328944683075,0.03929867222905159,True
ViT-B-16__block2,100_200,0,2,0.001,0.0009890738003669028,5.828294277191162,6.566462516784668,0.7381682395935059,0.08464328944683075,0.19165658950805664,0.010882709175348282,0.0417170524597168,True
ViT-B-16__block2,100_200,0,3,0.001,0.0009755282581475768,5.506853103637695,6.505241394042969,0.9983882904052734,0.11850060522556305,0.2581620514392853,0.017533253878355026,0.0519951656460762,True
ViT-B-16__block2,100_200,0,4,0.001,0.0009567727288213003,5.279597282409668,6.459702491760254,1.180105209350586,0.14510278403759003,0.31680774688720703,0.012696493417024612,0.057436518371105194,True
ViT-B-16__block2,100_200,0,5,0.001,0.0009330127018922195,5.039150238037109,6.431436061859131,1.3922858238220215,0.19226118922233582,0.3742442727088928,0.014510278590023518,0.06408706307411194,True
ViT-B-16__block2,100_200,0,6,0.001,0.0009045084971874739,4.822110176086426,6.447673797607422,1.625563621520996,0.21946796774864197,0.4195888936519623,0.01874244399368763,0.057436518371105194,False
ViT-B-16__block2,100_200,0,7,0.001,0.0008715724127386972,4.615246772766113,6.42889404296875,1.8136472702026367,0.2557436525821686,0.48065298795700073,0.02055622823536396,0.06711003929376602,True
ViT-B-16__block2,100_200,0,8,0.001,0.0008345653031794292,4.383692741394043,6.466278553009033,2.0825858116149902,0.29020556807518005,0.5453446507453918,0.019347038120031357,0.06711003929376602,False
ViT-B-16__block2,100_200,0,9,0.001,0.0007938926261462366,4.141114234924316,6.493753433227539,2.3526391983032227,0.349455863237381,0.6027811765670776,0.017533253878355026,0.0677146315574646,False
ViT-B-16__block2,100_200,0,10,0.001,0.00075,3.8632402420043945,6.56620979309082,2.702969551086426,0.41535672545433044,0.6886336207389832,0.01874244399368763,0.06529625505208969,False
ViT-B-16__block2,100_200,0,11,0.001,0.0007033683215379003,3.582919120788574,6.639062881469727,3.0561437606811523,0.4794437885284424,0.743651807308197,0.019347038120031357,0.06045949459075928,False
ViT-B-16__block2,100_200,0,12,0.001,0.0006545084971874739,3.331998586654663,6.716823577880859,3.3848249912261963,0.5386940836906433,0.7968561053276062,0.015719467774033546,0.05622733011841774,False
ViT-B-16__block2,100_200,0,13,0.001,0.0006039558454088797,3.0762534141540527,6.79838752746582,3.7221341133117676,0.6058041453361511,0.854292631149292,0.018137848004698753,0.055622734129428864,False
ViT-B-16__block2,100_200,0,14,0.001,0.0005522642316338269,2.8612446784973145,6.846774101257324,3.9855294227600098,0.65538090467453,0.8960096836090088,0.01511487364768982,0.059250302612781525,False
ViT-B-16__block2,100_200,0,15,0.001,0.0005000000000000002,2.6558661460876465,6.943756103515625,4.2878899574279785,0.7176541686058044,0.9244256615638733,0.013905683532357216,0.04836759716272354,False
ViT-B-16__block2,100_200,0,1,0.0001,9.972609476841367e-05,7.050541400909424,7.139264106750488,0.08872270584106445,0.006045949645340443,0.015719467774033546,0.0024183797650039196,0.01027811411768198,True
ViT-B-16__block2,100_200,0,2,0.0001,9.890738003669029e-05,6.802738666534424,6.982644557952881,0.17990589141845703,0.012091899290680885,0.034461911767721176,0.0024183797650039196,0.017533253878355026,True
ViT-B-16__block2,100_200,0,3,0.0001,9.755282581475769e-05,6.616726875305176,6.883497714996338,0.2667708396911621,0.01692865788936615,0.059250302612781525,0.0024183797650039196,0.021765418350696564,True
ViT-B-16__block2,100_200,0,4,0.0001,9.567727288213003e-05,6.458451271057129,6.804560661315918,0.34610939025878906,0.025392986834049225,0.08222491294145584,0.005441354587674141,0.0259975828230381,True
ViT-B-16__block2,100_200,0,5,0.0001,9.330127018922194e-05,6.321523666381836,6.7428202629089355,0.4212965965270996,0.029625151306390762,0.10217654705047607,0.006045949645340443,0.029020557180047035,True
ViT-B-16__block2,100_200,0,6,0.0001,9.045084971874738e-05,6.201268196105957,6.696676731109619,0.4954085350036621,0.03990326449275017,0.12575574219226837,0.009068924002349377,0.032648127526044846,True
ViT-B-16__block2,100_200,0,7,0.0001,8.715724127386972e-05,6.101088523864746,6.658517837524414,0.557429313659668,0.05259976163506508,0.1378476470708847,0.008464328944683075,0.03567110002040863,True
ViT-B-16__block2,100_200,0,8,0.0001,8.345653031794292e-05,6.00490665435791,6.618868827819824,0.6139621734619141,0.06045949459075928,0.15477630496025085,0.008464328944683075,0.040507860481739044,True
ViT-B-16__block2,100_200,0,9,0.0001,7.938926261462366e-05,5.920365810394287,6.586277961730957,0.6659121513366699,0.06952841579914093,0.16807739436626434,0.007859733887016773,0.04292624071240425,True
