target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__attnpool__fov,300_400,0,13,7.2924,4.4659,0.055,0.19
RN50__attnpool__fov,300_400,1,12,7.3172,4.4594,0.08,0.195
RN50__attnpool__fov,300_400,2,15,7.2809,4.4272,0.07,0.205
RN50__attnpool__fov,300_400,3,15,7.2476,4.4091,0.075,0.21
RN50__attnpool__fov,300_400,4,13,7.2783,4.5009,0.03,0.165
RN50__attnpool__fov,400_500,0,4,7.4832,5.1061,0.015,0.05
RN50__attnpool__fov,400_500,1,5,7.4511,5.0722,0.03,0.11
RN50__attnpool__fov,400_500,2,4,7.453,5.1079,0.02,0.08
RN50__attnpool__fov,400_500,3,4,7.4538,5.1003,0.005,0.08
RN50__attnpool__fov,400_500,4,4,7.4415,5.0882,0.025,0.07
RN50__attnpool__fov,500_600,0,3,7.4997,5.2607,0.01,0.04
RN50__attnpool__fov,500_600,1,3,7.4895,5.2891,0.005,0.03
RN50__attnpool__fov,500_600,2,3,7.4983,5.2964,0.01,0.015
RN50__attnpool__fov,500_600,3,3,7.4839,5.2359,0.005,0.015
RN50__attnpool__fov,500_600,4,4,7.4795,5.2214,0.0,0.03
RN50__attnpool__fov,600_700,0,3,7.5214,5.298,0.015,0.055
RN50__attnpool__fov,600_700,1,3,7.4939,5.3098,0.005,0.04
RN50__attnpool__fov,600_700,2,3,7.5025,5.2903,0.0,0.035
RN50__attnpool__fov,600_700,3,3,7.4952,5.2781,0.005,0.03
RN50__attnpool__fov,600_700,4,3,7.501,5.2704,0.005,0.045
RN50__attnpool__fov,700_800,0,2,7.5253,5.332,0.005,0.045
RN50__attnpool__fov,700_800,1,3,7.4991,5.3437,0.0,0.025
RN50__attnpool__fov,700_800,2,3,7.5116,5.3671,0.0,0.03
RN50__attnpool__fov,700_800,3,3,7.5038,5.2882,0.0,0.035
RN50__attnpool__fov,700_800,4,3,7.5059,5.327,0.01,0.04
RN50__attnpool__fov,800_900,0,2,7.5303,5.3642,0.015,0.05
RN50__attnpool__fov,800_900,1,2,7.4979,5.3527,0.005,0.01
RN50__attnpool__fov,800_900,2,3,7.5099,5.3718,0.0,0.02
RN50__attnpool__fov,800_900,3,2,7.5043,5.333,0.005,0.035
RN50__attnpool__fov,800_900,4,3,7.5086,5.3427,0.02,0.05
RN50__attnpool__fov,900_1000,0,2,7.5225,5.3648,0.01,0.03
RN50__attnpool__fov,900_1000,1,2,7.5042,5.37,0.005,0.01
RN50__attnpool__fov,900_1000,2,3,7.5145,5.3918,0.005,0.005
RN50__attnpool__fov,900_1000,3,3,7.496,5.323,0.005,0.02
RN50__attnpool__fov,900_1000,4,2,7.502,5.3274,0.01,0.025
RN50__layer1,0_100,0,13,7.0913,4.3789,0.04,0.205
RN50__layer1,0_100,1,11,7.1102,4.4651,0.02,0.19
RN50__layer1,0_100,2,12,7.1153,4.4061,0.03,0.205
RN50__layer1,0_100,3,10,7.1147,4.5277,0.035,0.175
RN50__layer1,0_100,4,12,7.0802,4.4284,0.035,0.225
RN50__layer1,100_200,0,22,6.649,3.4675,0.155,0.42
RN50__layer1,100_200,1,17,6.6584,3.623,0.15,0.41
RN50__layer1,100_200,2,21,6.6483,3.4989,0.17,0.42
RN50__layer1,100_200,3,16,6.6839,3.6468,0.13,0.375
RN50__layer1,100_200,4,22,6.7041,3.4849,0.17,0.435
RN50__layer1,200_300,0,19,6.8006,3.6994,0.115,0.345
RN50__layer1,200_300,1,17,6.8309,3.7605,0.115,0.335
RN50__layer1,200_300,2,17,6.8129,3.6937,0.13,0.335
RN50__layer1,200_300,3,22,6.7775,3.6711,0.13,0.35
RN50__layer1,200_300,4,17,6.8011,3.7208,0.135,0.355
RN50__layer1,300_400,0,7,7.3059,4.7884,0.035,0.11
RN50__layer1,300_400,1,9,7.2862,4.7604,0.02,0.1
RN50__layer1,300_400,2,11,7.2751,4.7221,0.025,0.14
RN50__layer1,300_400,3,10,7.2425,4.7555,0.03,0.1
RN50__layer1,300_400,4,8,7.295,4.8219,0.02,0.105
RN50__layer1,400_500,0,5,7.446,5.1684,0.015,0.065
RN50__layer1,400_500,1,5,7.4686,5.184,0.025,0.075
RN50__layer1,400_500,2,4,7.4439,5.2134,0.015,0.03
RN50__layer1,400_500,3,5,7.465,5.159,0.015,0.075
RN50__layer1,400_500,4,5,7.4385,5.2024,0.005,0.035
RN50__layer1,500_600,0,4,7.4712,5.2582,0.01,0.065
RN50__layer1,500_600,1,5,7.4871,5.2736,0.0,0.055
RN50__layer1,500_600,2,4,7.475,5.2624,0.01,0.025
RN50__layer1,500_600,3,5,7.4812,5.258,0.01,0.045
RN50__layer1,500_600,4,5,7.4821,5.2554,0.005,0.04
RN50__layer1,600_700,0,3,7.4823,5.3094,0.01,0.025
RN50__layer1,600_700,1,4,7.4965,5.3009,0.005,0.015
RN50__layer1,600_700,2,4,7.4745,5.2948,0.0,0.005
RN50__layer1,600_700,3,3,7.4949,5.289,0.005,0.02
RN50__layer1,600_700,4,3,7.4754,5.3005,0.005,0.015
RN50__layer1,700_800,0,3,7.4725,5.3216,0.01,0.03
RN50__layer1,700_800,1,4,7.495,5.3325,0.0,0.025
RN50__layer1,700_800,2,4,7.4802,5.3013,0.005,0.02
RN50__layer1,700_800,3,3,7.4997,5.3078,0.0,0.015
RN50__layer1,700_800,4,3,7.4746,5.3135,0.005,0.015
RN50__layer1,800_900,0,3,7.4816,5.3371,0.005,0.03
RN50__layer1,800_900,1,3,7.4939,5.309,0.01,0.025
RN50__layer1,800_900,2,4,7.4836,5.3083,0.0,0.02
RN50__layer1,800_900,3,3,7.4876,5.3128,0.0,0.025
RN50__layer1,800_900,4,3,7.4772,5.3353,0.0,0.005
RN50__layer1,900_1000,0,3,7.4873,5.3043,0.005,0.02
RN50__layer1,900_1000,1,3,7.5007,5.3219,0.0,0.04
RN50__layer1,900_1000,2,4,7.4761,5.2931,0.01,0.035
RN50__layer1,900_1000,3,3,7.497,5.3017,0.005,0.03
RN50__layer1,900_1000,4,3,7.4874,5.3161,0.005,0.02
RN50__layer1__fov,0_100,0,13,7.074,4.3581,0.04,0.2
RN50__layer1__fov,0_100,1,11,7.0939,4.4213,0.055,0.2
RN50__layer1__fov,0_100,2,12,7.0924,4.3701,0.035,0.19
RN50__layer1__fov,0_100,3,10,7.0838,4.4557,0.04,0.215
RN50__layer1__fov,0_100,4,12,7.079,4.3155,0.065,0.23
RN50__layer1__fov,100_200,0,22,6.627,3.4096,0.16,0.44
RN50__layer1__fov,100_200,1,23,6.6424,3.436,0.16,0.445
RN50__layer1__fov,100_200,2,21,6.6261,3.4404,0.155,0.455
RN50__layer1__fov,100_200,3,17,6.648,3.5751,0.14,0.385
RN50__layer1__fov,100_200,4,22,6.6792,3.4359,0.19,0.45
RN50__layer1__fov,200_300,0,19,6.786,3.6599,0.125,0.35
RN50__layer1__fov,200_300,1,16,6.8288,3.7455,0.13,0.345
RN50__layer1__fov,200_300,2,17,6.7793,3.685,0.115,0.37
RN50__layer1__fov,200_300,3,22,6.7321,3.5935,0.145,0.39
RN50__layer1__fov,200_300,4,20,6.7899,3.661,0.14,0.425
RN50__layer1__fov,300_400,0,7,7.3113,4.8206,0.015,0.11
RN50__layer1__fov,300_400,1,9,7.2781,4.8002,0.02,0.1
RN50__layer1__fov,300_400,2,11,7.2825,4.762,0.02,0.115
RN50__layer1__fov,300_400,3,10,7.2375,4.7529,0.03,0.13
RN50__layer1__fov,300_400,4,10,7.2931,4.7696,0.04,0.115
RN50__layer1__fov,400_500,0,6,7.4608,5.1435,0.01,0.075
RN50__layer1__fov,400_500,1,5,7.4564,5.1828,0.02,0.06
RN50__layer1__fov,400_500,2,4,7.4475,5.2232,0.005,0.015
RN50__layer1__fov,400_500,3,5,7.4438,5.1535,0.015,0.08
RN50__layer1__fov,400_500,4,4,7.4481,5.2166,0.0,0.04
RN50__layer1__fov,500_600,0,5,7.4786,5.2521,0.01,0.06
RN50__layer1__fov,500_600,1,5,7.4798,5.2563,0.005,0.03
RN50__layer1__fov,500_600,2,4,7.49,5.2609,0.01,0.035
RN50__layer1__fov,500_600,3,5,7.4799,5.248,0.01,0.04
RN50__layer1__fov,500_600,4,5,7.4801,5.2644,0.015,0.05
RN50__layer1__fov,600_700,0,5,7.5031,5.2985,0.01,0.04
RN50__layer1__fov,600_700,1,4,7.4849,5.3012,0.005,0.04
RN50__layer1__fov,600_700,2,4,7.474,5.3045,0.005,0.025
RN50__layer1__fov,600_700,3,3,7.4816,5.2933,0.0,0.03
RN50__layer1__fov,600_700,4,3,7.4738,5.3138,0.01,0.03
RN50__layer1__fov,700_800,0,3,7.4885,5.3013,0.01,0.05
RN50__layer1__fov,700_800,1,3,7.4842,5.3231,0.01,0.03
RN50__layer1__fov,700_800,2,4,7.4884,5.3121,0.0,0.035
RN50__layer1__fov,700_800,3,3,7.4905,5.3107,0.0,0.01
RN50__layer1__fov,700_800,4,3,7.4786,5.329,0.005,0.03
RN50__layer1__fov,800_900,0,3,7.4837,5.3169,0.005,0.025
RN50__layer1__fov,800_900,1,4,7.4827,5.3116,0.01,0.025
RN50__layer1__fov,800_900,2,4,7.4887,5.315,0.0,0.015
RN50__layer1__fov,800_900,3,3,7.4835,5.3161,0.02,0.02
RN50__layer1__fov,800_900,4,3,7.4761,5.3404,0.005,0.025
RN50__layer1__fov,900_1000,0,3,7.4991,5.2903,0.01,0.045
RN50__layer1__fov,900_1000,1,3,7.4946,5.3227,0.0,0.03
RN50__layer1__fov,900_1000,2,4,7.4786,5.2927,0.005,0.025
RN50__layer1__fov,900_1000,3,3,7.4941,5.2951,0.005,0.015
RN50__layer1__fov,900_1000,4,3,7.4752,5.3229,0.0,0.015
RN50__layer2,0_100,0,14,7.0617,4.3048,0.065,0.19
RN50__layer2,0_100,1,11,7.0557,4.3838,0.05,0.175
RN50__layer2,0_100,2,11,7.0688,4.397,0.05,0.185
RN50__layer2,0_100,3,11,7.0796,4.3694,0.06,0.195
RN50__layer2,0_100,4,14,7.0534,4.344,0.07,0.175
RN50__layer2,100_200,0,20,6.5128,3.1792,0.21,0.495
RN50__layer2,100_200,1,17,6.5129,3.252,0.225,0.485
RN50__layer2,100_200,2,18,6.5445,3.2271,0.225,0.495
RN50__layer2,100_200,3,18,6.5358,3.2589,0.215,0.505
RN50__layer2,100_200,4,22,6.5093,3.2012,0.225,0.51
RN50__layer2,200_300,0,19,6.6774,3.4092,0.175,0.44
RN50__layer2,200_300,1,16,6.6856,3.5141,0.175,0.42
RN50__layer2,200_300,2,18,6.6584,3.4084,0.18,0.435
RN50__layer2,200_300,3,17,6.6597,3.4903,0.155,0.415
RN50__layer2,200_300,4,17,6.6482,3.4715,0.2,0.405
RN50__layer2,300_400,0,9,7.2675,4.6427,0.045,0.14
RN50__layer2,300_400,1,10,7.2449,4.5791,0.03,0.14
RN50__layer2,300_400,2,9,7.2399,4.6125,0.04,0.135
RN50__layer2,300_400,3,10,7.203,4.5495,0.06,0.175
RN50__layer2,300_400,4,11,7.2367,4.5633,0.05,0.14
RN50__layer2,400_500,0,5,7.4471,5.1265,0.02,0.055
RN50__layer2,400_500,1,5,7.4424,5.1052,0.0,0.03
RN50__layer2,400_500,2,4,7.4505,5.1466,0.01,0.05
RN50__layer2,400_500,3,4,7.4491,5.1227,0.015,0.06
RN50__layer2,400_500,4,5,7.4418,5.1369,0.015,0.055
RN50__layer2,500_600,0,4,7.4799,5.2409,0.005,0.07
RN50__layer2,500_600,1,3,7.4757,5.2888,0.005,0.02
RN50__layer2,500_600,2,3,7.4754,5.2595,0.005,0.03
RN50__layer2,500_600,3,3,7.4648,5.2568,0.005,0.055
RN50__layer2,500_600,4,4,7.4583,5.2584,0.01,0.03
RN50__layer2,600_700,0,3,7.4803,5.2944,0.01,0.055
RN50__layer2,600_700,1,2,7.4841,5.3078,0.0,0.04
RN50__layer2,600_700,2,2,7.4733,5.3186,0.005,0.015
RN50__layer2,600_700,3,3,7.4882,5.2847,0.01,0.025
RN50__layer2,600_700,4,3,7.4784,5.2932,0.005,0.015
RN50__layer2,700_800,0,3,7.4819,5.3206,0.0,0.02
RN50__layer2,700_800,1,2,7.4912,5.2947,0.005,0.035
RN50__layer2,700_800,2,2,7.4868,5.3382,0.0,0.035
RN50__layer2,700_800,3,2,7.489,5.2979,0.005,0.025
RN50__layer2,700_800,4,3,7.4792,5.3443,0.005,0.03
RN50__layer2,800_900,0,2,7.4948,5.3174,0.0,0.015
RN50__layer2,800_900,1,2,7.494,5.333,0.005,0.035
RN50__layer2,800_900,2,2,7.4755,5.3209,0.005,0.015
RN50__layer2,800_900,3,2,7.4918,5.315,0.01,0.02
RN50__layer2,800_900,4,3,7.4679,5.3443,0.0,0.02
RN50__layer2,900_1000,0,2,7.4902,5.3071,0.01,0.035
RN50__layer2,900_1000,1,2,7.4842,5.3315,0.0,0.035
RN50__layer2,900_1000,2,2,7.4747,5.3193,0.01,0.025
RN50__layer2,900_1000,3,2,7.4856,5.3015,0.005,0.015
RN50__layer2,900_1000,4,3,7.478,5.3431,0.005,0.02
RN50__layer2__fov,0_100,0,12,7.0515,4.3238,0.045,0.22
RN50__layer2__fov,0_100,1,10,7.0241,4.3663,0.045,0.18
RN50__layer2__fov,0_100,2,11,7.0643,4.3263,0.045,0.225
RN50__layer2__fov,0_100,3,12,7.0755,4.3463,0.035,0.2
RN50__layer2__fov,0_100,4,13,7.032,4.276,0.055,0.23
RN50__layer2__fov,100_200,0,20,6.5024,3.0931,0.245,0.515
RN50__layer2__fov,100_200,1,17,6.5074,3.2003,0.21,0.515
RN50__layer2__fov,100_200,2,18,6.5118,3.1689,0.25,0.495
RN50__layer2__fov,100_200,3,18,6.5162,3.1834,0.205,0.53
RN50__layer2__fov,100_200,4,22,6.4885,3.1189,0.23,0.515
RN50__layer2__fov,200_300,0,19,6.6757,3.3998,0.125,0.46
RN50__layer2__fov,200_300,1,16,6.6639,3.4324,0.175,0.47
RN50__layer2__fov,200_300,2,19,6.6535,3.3484,0.19,0.47
RN50__layer2__fov,200_300,3,17,6.6248,3.4652,0.165,0.41
RN50__layer2__fov,200_300,4,16,6.6276,3.452,0.205,0.46
RN50__layer2__fov,300_400,0,9,7.2606,4.6374,0.05,0.125
RN50__layer2__fov,300_400,1,10,7.2303,4.6021,0.03,0.145
RN50__layer2__fov,300_400,2,9,7.2478,4.582,0.055,0.155
RN50__layer2__fov,300_400,3,10,7.2147,4.5802,0.045,0.17
RN50__layer2__fov,300_400,4,9,7.242,4.6352,0.03,0.135
RN50__layer2__fov,400_500,0,5,7.4412,5.1071,0.015,0.08
RN50__layer2__fov,400_500,1,5,7.4387,5.0992,0.015,0.09
RN50__layer2__fov,400_500,2,4,7.4514,5.1485,0.01,0.05
RN50__layer2__fov,400_500,3,4,7.4327,5.0986,0.015,0.08
RN50__layer2__fov,400_500,4,5,7.441,5.0941,0.025,0.08
RN50__layer2__fov,500_600,0,4,7.4621,5.2608,0.01,0.04
RN50__layer2__fov,500_600,1,3,7.4678,5.2912,0.01,0.045
RN50__layer2__fov,500_600,2,3,7.4825,5.244,0.01,0.05
RN50__layer2__fov,500_600,3,3,7.4572,5.2338,0.005,0.04
RN50__layer2__fov,500_600,4,4,7.4544,5.2551,0.0,0.035
RN50__layer2__fov,600_700,0,3,7.4781,5.2927,0.005,0.045
RN50__layer2__fov,600_700,1,3,7.4762,5.3194,0.01,0.035
RN50__layer2__fov,600_700,2,2,7.4746,5.3119,0.0,0.02
RN50__layer2__fov,600_700,3,3,7.4689,5.2863,0.005,0.025
RN50__layer2__fov,600_700,4,3,7.4722,5.2677,0.0,0.045
RN50__layer2__fov,700_800,0,3,7.4781,5.3089,0.005,0.03
RN50__layer2__fov,700_800,1,2,7.4845,5.3059,0.005,0.025
RN50__layer2__fov,700_800,2,3,7.4945,5.3329,0.0,0.035
RN50__layer2__fov,700_800,3,2,7.4706,5.3053,0.0,0.02
RN50__layer2__fov,700_800,4,3,7.4792,5.2981,0.005,0.03
RN50__layer2__fov,800_900,0,3,7.4902,5.3286,0.01,0.04
RN50__layer2__fov,800_900,1,2,7.4852,5.3203,0.005,0.03
RN50__layer2__fov,800_900,2,2,7.4867,5.3226,0.005,0.035
RN50__layer2__fov,800_900,3,2,7.4809,5.3148,0.0,0.02
RN50__layer2__fov,800_900,4,3,7.4687,5.3329,0.005,0.025
RN50__layer2__fov,900_1000,0,3,7.4838,5.3073,0.005,0.035
RN50__layer2__fov,900_1000,1,2,7.4688,5.3402,0.0,0.045
RN50__layer2__fov,900_1000,2,2,7.4832,5.3182,0.01,0.04
RN50__layer2__fov,900_1000,3,2,7.4696,5.3016,0.005,0.035
RN50__layer2__fov,900_1000,4,3,7.4728,5.3142,0.005,0.03
RN50__layer3,0_100,0,14,7.1496,4.4692,0.045,0.18
RN50__layer3,0_100,1,11,7.1301,4.5143,0.035,0.16
RN50__layer3,0_100,2,14,7.1262,4.4565,0.05,0.185
RN50__layer3,0_100,3,12,7.1557,4.5127,0.045,0.18
RN50__layer3,0_100,4,13,7.1522,4.4905,0.045,0.155
RN50__layer3,100_200,0,24,6.583,3.211,0.22,0.555
RN50__layer3,100_200,1,22,6.5371,3.2588,0.22,0.535
RN50__layer3,100_200,2,21,6.5612,3.2529,0.22,0.54
RN50__layer3,100_200,3,27,6.55,3.2089,0.235,0.56
RN50__layer3,100_200,4,28,6.5506,3.223,0.22,0.54
RN50__layer3,200_300,0,20,6.6412,3.2688,0.24,0.53
RN50__layer3,200_300,1,20,6.65,3.2481,0.24,0.56
RN50__layer3,200_300,2,23,6.6346,3.2534,0.25,0.54
RN50__layer3,200_300,3,22,6.5859,3.2722,0.255,0.51
RN50__layer3,200_300,4,22,6.5821,3.2264,0.25,0.55
RN50__layer3,300_400,0,14,7.2263,4.1728,0.09,0.245
RN50__layer3,300_400,1,12,7.1855,4.2407,0.07,0.225
RN50__layer3,300_400,2,15,7.1978,4.1519,0.125,0.27
RN50__layer3,300_400,3,17,7.1948,4.176,0.085,0.255
RN50__layer3,300_400,4,14,7.1915,4.2119,0.06,0.255
RN50__layer3,400_500,0,4,7.4601,5.1263,0.0,0.07
RN50__layer3,400_500,1,6,7.4437,5.0413,0.02,0.06
RN50__layer3,400_500,2,9,7.4569,4.879,0.035,0.14
RN50__layer3,400_500,3,10,7.4525,4.8759,0.025,0.115
RN50__layer3,400_500,4,5,7.4184,5.0802,0.01,0.07
RN50__layer3,500_600,0,3,7.4828,5.2855,0.015,0.02
RN50__layer3,500_600,1,4,7.4955,5.2436,0.005,0.025
RN50__layer3,500_600,2,4,7.5022,5.2226,0.01,0.04
RN50__layer3,500_600,3,3,7.508,5.2795,0.01,0.055
RN50__layer3,500_600,4,3,7.4636,5.2603,0.005,0.03
RN50__layer3,600_700,0,3,7.5011,5.3171,0.005,0.05
RN50__layer3,600_700,1,3,7.4918,5.2877,0.005,0.035
RN50__layer3,600_700,2,3,7.5224,5.2723,0.005,0.03
RN50__layer3,600_700,3,3,7.5256,5.3016,0.0,0.025
RN50__layer3,600_700,4,3,7.4717,5.3065,0.0,0.03
RN50__layer3,700_800,0,3,7.5121,5.3336,0.005,0.04
RN50__layer3,700_800,1,2,7.501,5.3365,0.0,0.04
RN50__layer3,700_800,2,3,7.5252,5.3159,0.0,0.035
RN50__layer3,700_800,3,2,7.5154,5.3366,0.0,0.02
RN50__layer3,700_800,4,3,7.4852,5.3382,0.0,0.02
RN50__layer3,800_900,0,2,7.5273,5.3437,0.0,0.035
RN50__layer3,800_900,1,2,7.5049,5.3429,0.0,0.015
RN50__layer3,800_900,2,3,7.5264,5.3213,0.01,0.03
RN50__layer3,800_900,3,2,7.5236,5.34,0.005,0.035
RN50__layer3,800_900,4,2,7.4867,5.3277,0.005,0.02
RN50__layer3,900_1000,0,2,7.5236,5.3471,0.005,0.015
RN50__layer3,900_1000,1,2,7.5032,5.3389,0.0,0.025
RN50__layer3,900_1000,2,3,7.5355,5.3277,0.01,0.025
RN50__layer3,900_1000,3,2,7.5237,5.3307,0.005,0.03
RN50__layer3,900_1000,4,2,7.4908,5.3368,0.005,0.02
RN50__layer3__fov,0_100,0,14,7.1604,4.4287,0.045,0.245
RN50__layer3__fov,0_100,1,11,7.1242,4.476,0.04,0.175
RN50__layer3__fov,0_100,2,14,7.1409,4.4789,0.045,0.16
RN50__layer3__fov,0_100,3,12,7.1432,4.4927,0.055,0.175
RN50__layer3__fov,0_100,4,13,7.1415,4.4361,0.065,0.185
RN50__layer3__fov,100_200,0,27,6.5616,3.1497,0.235,0.575
RN50__layer3__fov,100_200,1,22,6.5033,3.2236,0.21,0.55
RN50__layer3__fov,100_200,2,21,6.5453,3.2169,0.24,0.535
RN50__layer3__fov,100_200,3,26,6.5303,3.1768,0.23,0.56
RN50__layer3__fov,100_200,4,28,6.5264,3.1505,0.235,0.555
RN50__layer3__fov,200_300,0,24,6.6315,3.1906,0.245,0.555
RN50__layer3__fov,200_300,1,23,6.6429,3.1782,0.24,0.57
RN50__layer3__fov,200_300,2,21,6.6114,3.2543,0.245,0.545
RN50__layer3__fov,200_300,3,22,6.602,3.2712,0.27,0.54
RN50__layer3__fov,200_300,4,22,6.5832,3.2324,0.245,0.525
RN50__layer3__fov,300_400,0,13,7.2419,4.1938,0.07,0.235
RN50__layer3__fov,300_400,1,16,7.1905,4.1865,0.075,0.245
RN50__layer3__fov,300_400,2,15,7.1855,4.2013,0.09,0.245
RN50__layer3__fov,300_400,3,15,7.1696,4.178,0.1,0.23
RN50__layer3__fov,300_400,4,13,7.1809,4.2112,0.06,0.21
RN50__layer3__fov,400_500,0,9,7.4615,4.9766,0.03,0.1
RN50__layer3__fov,400_500,1,10,7.4362,4.8819,0.015,0.075
RN50__layer3__fov,400_500,2,9,7.4369,4.8607,0.025,0.12
RN50__layer3__fov,400_500,3,10,7.4462,4.8918,0.035,0.105
RN50__layer3__fov,400_500,4,5,7.4341,5.061,0.015,0.08
RN50__layer3__fov,500_600,0,3,7.5085,5.2546,0.01,0.045
RN50__layer3__fov,500_600,1,3,7.5073,5.2134,0.015,0.045
RN50__layer3__fov,500_600,2,4,7.4874,5.2212,0.025,0.09
RN50__layer3__fov,500_600,3,3,7.4868,5.2584,0.01,0.045
RN50__layer3__fov,500_600,4,3,7.4653,5.2462,0.01,0.03
RN50__layer3__fov,600_700,0,3,7.5063,5.2595,0.01,0.045
RN50__layer3__fov,600_700,1,2,7.4835,5.2842,0.01,0.03
RN50__layer3__fov,600_700,2,3,7.5051,5.2499,0.0,0.04
RN50__layer3__fov,600_700,3,3,7.5047,5.2815,0.015,0.04
RN50__layer3__fov,600_700,4,3,7.4828,5.3192,0.01,0.02
RN50__layer3__fov,700_800,0,3,7.5236,5.3172,0.005,0.035
RN50__layer3__fov,700_800,1,2,7.5016,5.3154,0.005,0.025
RN50__layer3__fov,700_800,2,3,7.5175,5.3192,0.01,0.045
RN50__layer3__fov,700_800,3,2,7.5044,5.3141,0.005,0.045
RN50__layer3__fov,700_800,4,3,7.4929,5.3426,0.01,0.035
RN50__layer3__fov,800_900,0,3,7.529,5.3468,0.01,0.025
