target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__attnpool__fov,600_700,1,2,7.4811,5.2731,0.01,0.045
RN50__attnpool__fov,600_700,2,3,7.4724,5.2695,0.005,0.02
RN50__attnpool__fov,600_700,3,3,7.4767,5.2119,0.0,0.04
RN50__attnpool__fov,600_700,4,3,7.4831,5.2334,0.0,0.05
RN50__attnpool__fov,700_800,0,3,7.4742,5.324,0.0,0.02
RN50__attnpool__fov,700_800,1,2,7.4925,5.3032,0.02,0.045
RN50__attnpool__fov,700_800,2,2,7.494,5.3165,0.0,0.015
RN50__attnpool__fov,700_800,3,2,7.4968,5.282,0.0,0.025
RN50__attnpool__fov,700_800,4,2,7.4996,5.3104,0.005,0.03
RN50__attnpool__fov,800_900,0,2,7.4775,5.321,0.0,0.025
RN50__attnpool__fov,800_900,1,2,7.4935,5.2986,0.005,0.045
RN50__attnpool__fov,800_900,2,2,7.4927,5.3247,0.0,0.02
RN50__attnpool__fov,800_900,3,2,7.4948,5.3032,0.01,0.025
RN50__attnpool__fov,800_900,4,2,7.5051,5.3122,0.005,0.025
RN50__attnpool__fov,900_1000,0,2,7.4847,5.3487,0.005,0.02
RN50__attnpool__fov,900_1000,1,2,7.499,5.3346,0.015,0.035
RN50__attnpool__fov,900_1000,2,2,7.4833,5.3248,0.005,0.025
RN50__attnpool__fov,900_1000,3,2,7.5053,5.3087,0.01,0.02
RN50__attnpool__fov,900_1000,4,2,7.5054,5.3074,0.02,0.04
RN50__layer1,0_100,0,10,7.1573,4.634,0.04,0.17
RN50__layer1,0_100,1,11,7.1705,4.6644,0.05,0.17
RN50__layer1,0_100,2,11,7.1784,4.6578,0.055,0.185
RN50__layer1,0_100,3,9,7.174,4.7663,0.035,0.15
RN50__layer1,0_100,4,11,7.1455,4.6743,0.05,0.145
RN50__layer1,100_200,0,23,6.6414,3.5165,0.205,0.405
RN50__layer1,100_200,1,17,6.6239,3.6177,0.155,0.415
RN50__layer1,100_200,2,18,6.6568,3.5473,0.19,0.43
RN50__layer1,100_200,3,18,6.6787,3.577,0.185,0.435
RN50__layer1,100_200,4,22,6.6443,3.5042,0.185,0.455
RN50__layer1,200_300,0,18,6.7209,3.8332,0.11,0.33
RN50__layer1,200_300,1,17,6.7438,3.8081,0.12,0.32
RN50__layer1,200_300,2,18,6.7513,3.8646,0.1,0.3
RN50__layer1,200_300,3,18,6.7667,3.8001,0.105,0.375
RN50__layer1,200_300,4,19,6.7237,3.7861,0.12,0.32
RN50__layer1,300_400,0,14,7.1255,4.2394,0.085,0.27
RN50__layer1,300_400,1,12,7.1273,4.2625,0.075,0.28
RN50__layer1,300_400,2,14,7.1439,4.2296,0.085,0.295
RN50__layer1,300_400,3,13,7.1597,4.2713,0.07,0.255
RN50__layer1,300_400,4,11,7.1456,4.3452,0.065,0.215
RN50__layer1,400_500,0,8,7.373,4.8213,0.06,0.145
RN50__layer1,400_500,1,9,7.3697,4.7651,0.045,0.165
RN50__layer1,400_500,2,7,7.3537,4.826,0.05,0.18
RN50__layer1,400_500,3,10,7.3408,4.8005,0.04,0.14
RN50__layer1,400_500,4,9,7.3464,4.8018,0.06,0.175
RN50__layer1,500_600,0,5,7.4532,5.173,0.01,0.055
RN50__layer1,500_600,1,4,7.4488,5.1904,0.005,0.045
RN50__layer1,500_600,2,3,7.4374,5.2175,0.01,0.03
RN50__layer1,500_600,3,4,7.4457,5.2037,0.005,0.03
RN50__layer1,500_600,4,4,7.4344,5.204,0.01,0.05
RN50__layer1,600_700,0,3,7.4659,5.2692,0.01,0.04
RN50__layer1,600_700,1,3,7.4733,5.279,0.005,0.05
RN50__layer1,600_700,2,3,7.4559,5.2677,0.0,0.035
RN50__layer1,600_700,3,4,7.4462,5.2731,0.005,0.05
RN50__layer1,600_700,4,3,7.4437,5.2865,0.005,0.02
RN50__layer1,700_800,0,3,7.4762,5.3071,0.015,0.03
RN50__layer1,700_800,1,3,7.4792,5.304,0.02,0.045
RN50__layer1,700_800,2,3,7.4628,5.3007,0.0,0.03
RN50__layer1,700_800,3,4,7.4753,5.3056,0.015,0.055
RN50__layer1,700_800,4,3,7.4574,5.3103,0.0,0.025
RN50__layer1,800_900,0,3,7.4751,5.2923,0.01,0.03
RN50__layer1,800_900,1,3,7.4774,5.3195,0.01,0.03
RN50__layer1,800_900,2,3,7.4693,5.2979,0.005,0.02
RN50__layer1,800_900,3,3,7.4651,5.3018,0.01,0.035
RN50__layer1,800_900,4,3,7.4631,5.316,0.0,0.02
RN50__layer1,900_1000,0,3,7.4828,5.3089,0.005,0.025
RN50__layer1,900_1000,1,3,7.4751,5.3206,0.005,0.03
RN50__layer1,900_1000,2,3,7.4753,5.3012,0.0,0.02
RN50__layer1,900_1000,3,4,7.4666,5.3154,0.01,0.03
RN50__layer1,900_1000,4,3,7.468,5.3159,0.005,0.025
RN50__layer1__fov,0_100,0,10,7.1566,4.6226,0.045,0.16
RN50__layer1__fov,0_100,1,11,7.1398,4.6069,0.035,0.165
RN50__layer1__fov,0_100,2,11,7.1653,4.5963,0.03,0.16
RN50__layer1__fov,0_100,3,10,7.1814,4.6269,0.03,0.155
RN50__layer1__fov,0_100,4,12,7.1343,4.5971,0.04,0.16
RN50__layer1__fov,100_200,0,23,6.6153,3.4762,0.215,0.415
RN50__layer1__fov,100_200,1,17,6.5856,3.5408,0.16,0.43
RN50__layer1__fov,100_200,2,22,6.6159,3.4646,0.2,0.46
RN50__layer1__fov,100_200,3,24,6.6462,3.468,0.18,0.44
RN50__layer1__fov,100_200,4,22,6.6204,3.47,0.175,0.47
RN50__layer1__fov,200_300,0,17,6.7107,3.8333,0.105,0.305
RN50__layer1__fov,200_300,1,17,6.7205,3.7999,0.085,0.34
RN50__layer1__fov,200_300,2,18,6.7453,3.8102,0.09,0.325
RN50__layer1__fov,200_300,3,18,6.7337,3.7641,0.12,0.355
RN50__layer1__fov,200_300,4,20,6.6987,3.7708,0.11,0.325
RN50__layer1__fov,300_400,0,14,7.1172,4.2464,0.075,0.255
RN50__layer1__fov,300_400,1,12,7.1132,4.2736,0.075,0.26
RN50__layer1__fov,300_400,2,14,7.1478,4.233,0.08,0.275
RN50__layer1__fov,300_400,3,13,7.16,4.2756,0.09,0.25
RN50__layer1__fov,300_400,4,16,7.1313,4.2431,0.075,0.265
RN50__layer1__fov,400_500,0,11,7.3599,4.7636,0.06,0.135
RN50__layer1__fov,400_500,1,7,7.3462,4.8487,0.045,0.165
RN50__layer1__fov,400_500,2,5,7.3542,4.9673,0.025,0.165
RN50__layer1__fov,400_500,3,9,7.341,4.8191,0.035,0.145
RN50__layer1__fov,400_500,4,8,7.3504,4.792,0.05,0.18
RN50__layer1__fov,500_600,0,5,7.458,5.1666,0.01,0.06
RN50__layer1__fov,500_600,1,4,7.4325,5.1924,0.02,0.07
RN50__layer1__fov,500_600,2,3,7.4379,5.2263,0.01,0.04
RN50__layer1__fov,500_600,3,4,7.4476,5.1955,0.01,0.065
RN50__layer1__fov,500_600,4,4,7.4274,5.1824,0.005,0.065
RN50__layer1__fov,600_700,0,5,7.47,5.2603,0.015,0.035
RN50__layer1__fov,600_700,1,3,7.4533,5.279,0.01,0.045
RN50__layer1__fov,600_700,2,3,7.4519,5.2759,0.015,0.04
RN50__layer1__fov,600_700,3,4,7.4521,5.269,0.015,0.04
RN50__layer1__fov,600_700,4,3,7.4561,5.2739,0.02,0.04
RN50__layer1__fov,700_800,0,3,7.4688,5.3209,0.01,0.025
RN50__layer1__fov,700_800,1,3,7.4651,5.2975,0.01,0.04
RN50__layer1__fov,700_800,2,3,7.464,5.3023,0.02,0.05
RN50__layer1__fov,700_800,3,4,7.4782,5.295,0.01,0.04
RN50__layer1__fov,700_800,4,3,7.4617,5.3039,0.005,0.02
RN50__layer1__fov,800_900,0,3,7.4878,5.3,0.005,0.045
RN50__layer1__fov,800_900,1,3,7.4559,5.3126,0.005,0.015
RN50__layer1__fov,800_900,2,2,7.4701,5.3087,0.015,0.025
RN50__layer1__fov,800_900,3,4,7.4754,5.3023,0.005,0.025
RN50__layer1__fov,800_900,4,3,7.4728,5.3141,0.005,0.025
RN50__layer1__fov,900_1000,0,3,7.497,5.305,0.005,0.025
RN50__layer1__fov,900_1000,1,3,7.4707,5.3142,0.0,0.02
RN50__layer1__fov,900_1000,2,2,7.4723,5.3149,0.015,0.04
RN50__layer1__fov,900_1000,3,4,7.4727,5.3155,0.01,0.035
RN50__layer1__fov,900_1000,4,3,7.4722,5.313,0.0,0.025
RN50__layer2,0_100,0,12,7.1161,4.6308,0.04,0.17
RN50__layer2,0_100,1,13,7.1632,4.5712,0.05,0.195
RN50__layer2,0_100,2,11,7.1643,4.5677,0.045,0.205
RN50__layer2,0_100,3,12,7.1493,4.5689,0.06,0.2
RN50__layer2,0_100,4,12,7.1488,4.5566,0.04,0.18
RN50__layer2,100_200,0,20,6.4478,3.3157,0.205,0.505
RN50__layer2,100_200,1,19,6.4378,3.3518,0.19,0.47
RN50__layer2,100_200,2,26,6.4847,3.2622,0.21,0.5
RN50__layer2,100_200,3,22,6.5024,3.3121,0.21,0.515
RN50__layer2,100_200,4,21,6.4643,3.3146,0.2,0.495
RN50__layer2,200_300,0,21,6.5443,3.4754,0.145,0.44
RN50__layer2,200_300,1,19,6.5758,3.4572,0.14,0.44
RN50__layer2,200_300,2,17,6.5929,3.5036,0.165,0.45
RN50__layer2,200_300,3,22,6.547,3.4135,0.19,0.475
RN50__layer2,200_300,4,21,6.5744,3.4698,0.17,0.46
RN50__layer2,300_400,0,14,6.98,4.0146,0.115,0.325
RN50__layer2,300_400,1,12,7.0229,4.0416,0.085,0.32
RN50__layer2,300_400,2,12,7.016,4.0135,0.1,0.335
RN50__layer2,300_400,3,16,7.0471,3.9882,0.12,0.335
RN50__layer2,300_400,4,13,7.0248,4.024,0.105,0.325
RN50__layer2,400_500,0,11,7.3161,4.5947,0.05,0.19
RN50__layer2,400_500,1,12,7.3127,4.5863,0.055,0.165
RN50__layer2,400_500,2,7,7.3209,4.713,0.055,0.14
RN50__layer2,400_500,3,12,7.2779,4.6,0.06,0.19
RN50__layer2,400_500,4,12,7.3185,4.6216,0.045,0.2
RN50__layer2,500_600,0,3,7.4339,5.1965,0.015,0.065
RN50__layer2,500_600,1,3,7.4433,5.1903,0.015,0.045
RN50__layer2,500_600,2,3,7.424,5.1829,0.015,0.07
RN50__layer2,500_600,3,4,7.428,5.1618,0.015,0.06
RN50__layer2,500_600,4,3,7.4362,5.1847,0.01,0.065
RN50__layer2,600_700,0,2,7.4469,5.2877,0.01,0.03
RN50__layer2,600_700,1,2,7.4724,5.2844,0.005,0.05
RN50__layer2,600_700,2,2,7.4464,5.2818,0.005,0.025
RN50__layer2,600_700,3,2,7.4435,5.2813,0.015,0.04
RN50__layer2,600_700,4,3,7.4612,5.2662,0.01,0.05
RN50__layer2,700_800,0,2,7.459,5.3302,0.0,0.04
RN50__layer2,700_800,1,2,7.4884,5.3178,0.015,0.02
RN50__layer2,700_800,2,2,7.4569,5.3076,0.005,0.03
RN50__layer2,700_800,3,2,7.4722,5.3035,0.005,0.015
RN50__layer2,700_800,4,2,7.4752,5.31,0.015,0.025
RN50__layer2,800_900,0,2,7.4638,5.3086,0.0,0.03
RN50__layer2,800_900,1,2,7.4877,5.3162,0.005,0.035
RN50__layer2,800_900,2,2,7.4627,5.3163,0.005,0.03
RN50__layer2,800_900,3,2,7.4769,5.3035,0.01,0.02
RN50__layer2,800_900,4,2,7.4782,5.3161,0.0,0.015
RN50__layer2,900_1000,0,2,7.4627,5.3189,0.0,0.025
RN50__layer2,900_1000,1,2,7.4929,5.3182,0.01,0.035
RN50__layer2,900_1000,2,2,7.4613,5.3372,0.015,0.04
RN50__layer2,900_1000,3,2,7.4686,5.3059,0.005,0.035
RN50__layer2,900_1000,4,2,7.4719,5.2991,0.01,0.025
RN50__layer2__fov,0_100,0,13,7.1141,4.5128,0.04,0.17
RN50__layer2__fov,0_100,1,13,7.1464,4.5214,0.035,0.185
RN50__layer2__fov,0_100,2,11,7.152,4.5158,0.035,0.175
RN50__layer2__fov,0_100,3,11,7.1568,4.5189,0.05,0.2
RN50__layer2__fov,0_100,4,13,7.135,4.4748,0.045,0.16
RN50__layer2__fov,100_200,0,20,6.4266,3.2524,0.205,0.51
RN50__layer2__fov,100_200,1,19,6.4389,3.298,0.205,0.51
RN50__layer2__fov,100_200,2,26,6.4425,3.2071,0.21,0.52
RN50__layer2__fov,100_200,3,26,6.478,3.2128,0.225,0.525
RN50__layer2__fov,100_200,4,22,6.4423,3.2532,0.23,0.5
RN50__layer2__fov,200_300,0,21,6.5164,3.4141,0.14,0.47
RN50__layer2__fov,200_300,1,19,6.5683,3.4312,0.17,0.47
RN50__layer2__fov,200_300,2,17,6.5758,3.4572,0.18,0.47
RN50__layer2__fov,200_300,3,22,6.5303,3.3556,0.18,0.5
RN50__layer2__fov,200_300,4,21,6.5703,3.4492,0.15,0.455
RN50__layer2__fov,300_400,0,14,6.9778,3.988,0.115,0.305
RN50__layer2__fov,300_400,1,17,7.0243,3.9429,0.11,0.325
RN50__layer2__fov,300_400,2,12,7.0291,3.9935,0.1,0.335
RN50__layer2__fov,300_400,3,16,7.0477,3.9725,0.135,0.325
RN50__layer2__fov,300_400,4,13,7.0346,4.0578,0.09,0.32
RN50__layer2__fov,400_500,0,11,7.3061,4.5802,0.05,0.195
RN50__layer2__fov,400_500,1,12,7.3082,4.5632,0.055,0.18
RN50__layer2__fov,400_500,2,6,7.3412,4.7518,0.045,0.135
RN50__layer2__fov,400_500,3,12,7.2968,4.5746,0.045,0.17
RN50__layer2__fov,400_500,4,8,7.3271,4.6905,0.035,0.17
RN50__layer2__fov,500_600,0,3,7.4233,5.1795,0.005,0.06
RN50__layer2__fov,500_600,1,4,7.4378,5.165,0.005,0.06
RN50__layer2__fov,500_600,2,3,7.4379,5.2047,0.015,0.055
RN50__layer2__fov,500_600,3,2,7.4281,5.2144,0.01,0.03
RN50__layer2__fov,500_600,4,3,7.433,5.1725,0.01,0.08
RN50__layer2__fov,600_700,0,3,7.4328,5.2895,0.0,0.035
RN50__layer2__fov,600_700,1,2,7.4638,5.3059,0.005,0.02
RN50__layer2__fov,600_700,2,2,7.4585,5.291,0.005,0.05
RN50__layer2__fov,600_700,3,2,7.4381,5.2687,0.01,0.035
RN50__layer2__fov,600_700,4,3,7.4661,5.2703,0.0,0.01
RN50__layer2__fov,700_800,0,2,7.4529,5.3363,0.0,0.01
RN50__layer2__fov,700_800,1,2,7.4759,5.3308,0.01,0.02
RN50__layer2__fov,700_800,2,2,7.4666,5.321,0.0,0.035
RN50__layer2__fov,700_800,3,2,7.4692,5.3082,0.005,0.03
RN50__layer2__fov,700_800,4,3,7.4759,5.3188,0.0,0.035
RN50__layer2__fov,800_900,0,2,7.457,5.3201,0.0,0.005
RN50__layer2__fov,800_900,1,2,7.4681,5.321,0.015,0.03
RN50__layer2__fov,800_900,2,2,7.4694,5.3209,0.01,0.035
RN50__layer2__fov,800_900,3,2,7.4735,5.3015,0.015,0.025
RN50__layer2__fov,800_900,4,2,7.4784,5.3272,0.0,0.025
RN50__layer2__fov,900_1000,0,2,7.4601,5.3272,0.0,0.005
RN50__layer2__fov,900_1000,1,2,7.4778,5.3223,0.01,0.03
RN50__layer2__fov,900_1000,2,2,7.4682,5.3353,0.005,0.03
RN50__layer2__fov,900_1000,3,2,7.4631,5.3098,0.0,0.02
RN50__layer2__fov,900_1000,4,2,7.4794,5.309,0.02,0.035
RN50__layer3,0_100,0,16,7.2345,4.5483,0.035,0.135
RN50__layer3,0_100,1,14,7.2018,4.5526,0.055,0.185
RN50__layer3,0_100,2,15,7.2378,4.5277,0.045,0.15
RN50__layer3,0_100,3,15,7.1917,4.5653,0.035,0.18
RN50__layer3,0_100,4,13,7.2266,4.6156,0.04,0.145
RN50__layer3,100_200,0,24,6.3482,3.0933,0.265,0.555
RN50__layer3,100_200,1,24,6.3441,3.0968,0.25,0.575
RN50__layer3,100_200,2,24,6.3942,3.0905,0.255,0.6
RN50__layer3,100_200,3,22,6.4051,3.1067,0.275,0.555
RN50__layer3,100_200,4,31,6.3408,3.017,0.285,0.615
RN50__layer3,200_300,0,30,6.3174,2.9778,0.285,0.595
RN50__layer3,200_300,1,24,6.3444,3.0226,0.28,0.59
RN50__layer3,200_300,2,26,6.3441,3.0091,0.29,0.58
RN50__layer3,200_300,3,30,6.3402,2.9859,0.275,0.595
RN50__layer3,200_300,4,26,6.3898,2.9927,0.295,0.54
RN50__layer3,300_400,0,22,6.7792,3.5442,0.17,0.46
RN50__layer3,300_400,1,19,6.8055,3.5814,0.195,0.425
RN50__layer3,300_400,2,19,6.782,3.5634,0.185,0.48
RN50__layer3,300_400,3,16,6.8411,3.5873,0.185,0.465
RN50__layer3,300_400,4,22,6.8203,3.5262,0.185,0.465
RN50__layer3,400_500,0,14,7.2065,4.2584,0.085,0.28
RN50__layer3,400_500,1,19,7.2314,4.254,0.085,0.3
RN50__layer3,400_500,2,15,7.2253,4.2608,0.085,0.29
RN50__layer3,400_500,3,17,7.2036,4.2333,0.095,0.29
RN50__layer3,400_500,4,13,7.2502,4.324,0.08,0.255
RN50__layer3,500_600,0,4,7.445,5.1063,0.03,0.08
RN50__layer3,500_600,1,4,7.4533,5.1422,0.02,0.09
RN50__layer3,500_600,2,4,7.4601,5.0853,0.01,0.075
RN50__layer3,500_600,3,4,7.4525,5.1389,0.01,0.08
RN50__layer3,500_600,4,3,7.4537,5.1688,0.005,0.05
RN50__layer3,600_700,0,4,7.4655,5.2147,0.025,0.07
RN50__layer3,600_700,1,3,7.4914,5.2536,0.01,0.025
RN50__layer3,600_700,2,3,7.4755,5.2219,0.01,0.065
RN50__layer3,600_700,3,3,7.4723,5.2683,0.02,0.05
RN50__layer3,600_700,4,3,7.4765,5.2491,0.015,0.05
RN50__layer3,700_800,0,3,7.4903,5.3037,0.0,0.025
RN50__layer3,700_800,1,2,7.4961,5.3172,0.0,0.015
RN50__layer3,700_800,2,2,7.49,5.2955,0.01,0.025
RN50__layer3,700_800,3,3,7.4969,5.3262,0.005,0.025
RN50__layer3,700_800,4,2,7.4957,5.3171,0.015,0.035
RN50__layer3,800_900,0,2,7.4897,5.2964,0.01,0.04
RN50__layer3,800_900,1,2,7.509,5.3124,0.01,0.03
RN50__layer3,800_900,2,2,7.4923,5.2957,0.005,0.02
RN50__layer3,800_900,3,2,7.5052,5.3304,0.015,0.045
RN50__layer3,800_900,4,2,7.4995,5.3173,0.0,0.04
RN50__layer3,900_1000,0,2,7.4973,5.3161,0.0,0.035
RN50__layer3,900_1000,1,2,7.5132,5.3272,0.0,0.03
RN50__layer3,900_1000,2,2,7.4943,5.3119,0.005,0.03
RN50__layer3,900_1000,3,2,7.5117,5.3205,0.01,0.02
RN50__layer3,900_1000,4,2,7.4993,5.3352,0.01,0.025
RN50__layer3__fov,0_100,0,16,7.198,4.5207,0.045,0.175
RN50__layer3__fov,0_100,1,14,7.1906,4.5224,0.045,0.175
RN50__layer3__fov,0_100,2,15,7.2171,4.4863,0.05,0.16
RN50__layer3__fov,0_100,3,15,7.1963,4.5263,0.055,0.205
RN50__layer3__fov,0_100,4,13,7.2255,4.5973,0.04,0.16
RN50__layer3__fov,100_200,0,30,6.3267,3.0163,0.285,0.6
RN50__layer3__fov,100_200,1,24,6.3452,3.0446,0.29,0.615
RN50__layer3__fov,100_200,2,24,6.3682,3.0827,0.285,0.565
RN50__layer3__fov,100_200,3,22,6.3808,3.0984,0.28,0.555
RN50__layer3__fov,100_200,4,31,6.3267,2.9888,0.305,0.62
RN50__layer3__fov,200_300,0,30,6.2932,2.9441,0.29,0.61
RN50__layer3__fov,200_300,1,24,6.3218,3.0217,0.265,0.565
RN50__layer3__fov,200_300,2,26,6.3232,2.9941,0.29,0.585
RN50__layer3__fov,200_300,3,27,6.3333,2.9825,0.295,0.59
RN50__layer3__fov,200_300,4,27,6.3637,2.9735,0.295,0.57
RN50__layer3__fov,300_400,0,20,6.7768,3.5604,0.165,0.46
RN50__layer3__fov,300_400,1,19,6.792,3.5737,0.165,0.435
RN50__layer3__fov,300_400,2,19,6.7787,3.5772,0.195,0.445
RN50__layer3__fov,300_400,3,21,6.8297,3.5524,0.2,0.445
RN50__layer3__fov,300_400,4,22,6.8156,3.5683,0.15,0.445
RN50__layer3__fov,400_500,0,14,7.1995,4.3339,0.08,0.225
RN50__layer3__fov,400_500,1,17,7.2197,4.2317,0.09,0.26
RN50__layer3__fov,400_500,2,15,7.2141,4.2562,0.09,0.28
RN50__layer3__fov,400_500,3,18,7.1883,4.1952,0.09,0.3
RN50__layer3__fov,400_500,4,17,7.2399,4.2419,0.1,0.285
RN50__layer3__fov,500_600,0,4,7.4429,5.1561,0.025,0.06
RN50__layer3__fov,500_600,1,4,7.451,5.1153,0.01,0.055
RN50__layer3__fov,500_600,2,4,7.4442,5.0748,0.02,0.085
RN50__layer3__fov,500_600,3,4,7.4611,5.1408,0.005,0.06
RN50__layer3__fov,500_600,4,3,7.4591,5.1446,0.015,0.06
RN50__layer3__fov,600_700,0,4,7.453,5.2704,0.015,0.08
RN50__layer3__fov,600_700,1,3,7.4867,5.2665,0.0,0.04
RN50__layer3__fov,600_700,2,3,7.4698,5.2388,0.015,0.035
RN50__layer3__fov,600_700,3,3,7.4815,5.247,0.0,0.055
RN50__layer3__fov,600_700,4,3,7.4916,5.2211,0.0,0.045
RN50__layer3__fov,700_800,0,3,7.4824,5.3477,0.01,0.04
RN50__layer3__fov,700_800,1,2,7.4989,5.3278,0.01,0.03
RN50__layer3__fov,700_800,2,2,7.5011,5.2941,0.005,0.04
RN50__layer3__fov,700_800,3,3,7.5064,5.3264,0.0,0.035
RN50__layer3__fov,700_800,4,2,7.5055,5.3051,0.0,0.02
RN50__layer3__fov,800_900,0,3,7.4851,5.3354,0.01,0.03
