target,window,seed,epoch,train_loss,val_loss,train_top1,train_top5,val_top1,val_top5,temperature,learning_rate
RN50__attnpool,0_100,0,1,7.312469005584717,7.4897074699401855,0.0036275696475058794,0.012091899290680885,0.0018137848237529397,0.006045949645340443,0.07039093226194382,9.990133642141359e-05
RN50__attnpool,0_100,0,2,7.118401527404785,7.4361572265625,0.007859733887016773,0.024788392707705498,0.0006045949412509799,0.006045949645340443,0.07050278037786484,9.96057350657239e-05
RN50__attnpool,0_100,0,3,6.930797576904297,7.40224552154541,0.016324063763022423,0.04353083670139313,0.0018137848237529397,0.01027811411768198,0.07028459757566452,9.911436253643444e-05
RN50__attnpool,0_100,0,4,6.7507476806640625,7.378737449645996,0.028415963053703308,0.06469165533781052,0.0024183797650039196,0.009068924002349377,0.06978630274534225,9.842915805643155e-05
RN50__attnpool,0_100,0,5,6.58487606048584,7.3595476150512695,0.03990326449275017,0.10459492355585098,0.0030229748226702213,0.011487304233014584,0.06916695833206177,9.755282581475769e-05
RN50__attnpool,0_100,0,6,6.433073043823242,7.34536600112915,0.05441354587674141,0.14389359951019287,0.0012091898825019598,0.012091899290680885,0.06852490454912186,9.648882429441257e-05
RN50__attnpool,0_100,0,7,6.285652160644531,7.335241317749023,0.07376058399677277,0.17835551500320435,0.0024183797650039196,0.01027811411768198,0.06789710372686386,9.524135262330098e-05
RN50__attnpool,0_100,0,8,6.152135848999023,7.329331398010254,0.09310761839151382,0.2158403992652893,0.0024183797650039196,0.01027811411768198,0.06728759407997131,9.381533400219317e-05
RN50__attnpool,0_100,0,9,6.0246124267578125,7.326992988586426,0.11910520493984222,0.2623941898345947,0.0030229748226702213,0.012091899290680885,0.06670384109020233,9.221639627510075e-05
RN50__attnpool,0_100,0,10,5.902643203735352,7.324802875518799,0.14268440008163452,0.3016928732395172,0.0036275696475058794,0.011487304233014584,0.06614194065332413,9.045084971874735e-05
RN50__attnpool,0_100,0,11,5.789505958557129,7.325960159301758,0.1668682098388672,0.34280532598495483,0.0024183797650039196,0.014510278590023518,0.06560446321964264,8.852566213878945e-05
RN50__attnpool,0_100,0,12,5.68032169342041,7.329347610473633,0.18802902102470398,0.37666264176368713,0.0030229748226702213,0.013301088474690914,0.06509239971637726,8.644843137107056e-05
RN50__attnpool,0_100,0,13,5.57837438583374,7.332513332366943,0.20918984711170197,0.41777509450912476,0.0036275696475058794,0.016324063763022423,0.06460341811180115,8.422735529643442e-05
RN50__attnpool,0_100,0,14,5.484816551208496,7.339179039001465,0.2394195944070816,0.45163241028785706,0.0036275696475058794,0.016324063763022423,0.0641382485628128,8.187119948743447e-05
RN50__attnpool,0_100,0,15,5.3910980224609375,7.344688415527344,0.2629987895488739,0.4866989254951477,0.0036275696475058794,0.015719467774033546,0.06369683891534805,7.938926261462366e-05
RN50__attnpool,0_100,0,16,5.308150291442871,7.349448204040527,0.2787182629108429,0.5048367977142334,0.0036275696475058794,0.016324063763022423,0.06327719241380692,7.679133974894982e-05
RN50__attnpool,0_100,0,17,5.22545051574707,7.356841087341309,0.30894801020622253,0.5266022086143494,0.0036275696475058794,0.016324063763022423,0.06288056820631027,7.408768370508575e-05
RN50__attnpool,0_100,0,18,5.156652450561523,7.363600730895996,0.32466748356819153,0.5405078530311584,0.0042321644723415375,0.017533253878355026,0.06250403821468353,7.128896457825361e-05
