target,window,seed,epoch,train_loss,val_loss,train_top1,train_top5,val_top1,val_top5,temperature,learning_rate
RN50__attnpool,0_100,0,1,7.305978775024414,7.454716682434082,0.0036275696475058794,0.012696493417024612,0.0012091898825019598,0.006045949645340443,0.0703776553273201,9.990133642141359e-05
RN50__attnpool,0_100,0,2,7.127758026123047,7.399853706359863,0.006650544237345457,0.022974608466029167,0.0024183797650039196,0.009068924002349377,0.07045380026102066,9.96057350657239e-05
RN50__attnpool,0_100,0,3,6.926692008972168,7.370460510253906,0.013301088474690914,0.04715840518474579,0.0030229748226702213,0.010882709175348282,0.07021020352840424,9.911436253643444e-05
RN50__attnpool,0_100,0,4,6.732738494873047,7.347790718078613,0.024788392707705498,0.07920193672180176,0.0030229748226702213,0.009673519060015678,0.06970154494047165,9.842915805643155e-05
RN50__attnpool,0_100,0,5,6.566215515136719,7.32989501953125,0.03808948025107384,0.12031439691781998,0.0030229748226702213,0.010882709175348282,0.06906875967979431,9.755282581475769e-05
RN50__attnpool,0_100,0,6,6.413054466247559,7.316210746765137,0.059250302612781525,0.15054413676261902,0.0036275696475058794,0.010882709175348282,0.06841889023780823,9.648882429441257e-05
RN50__attnpool,0_100,0,7,6.267923831939697,7.3079400062561035,0.07980652898550034,0.192865788936615,0.0030229748226702213,0.011487304233014584,0.06778895854949951,9.524135262330098e-05
RN50__attnpool,0_100,0,8,6.135900497436523,7.302424907684326,0.10459492355585098,0.22551392018795013,0.0024183797650039196,0.013301088474690914,0.06718049943447113,9.381533400219317e-05
RN50__attnpool,0_100,0,9,6.012668609619141,7.298854351043701,0.12212818115949631,0.25392988324165344,0.0024183797650039196,0.014510278590023518,0.06659973412752151,9.221639627510075e-05
RN50__attnpool,0_100,0,10,5.89266300201416,7.296749591827393,0.1408706158399582,0.2962515354156494,0.0024183797650039196,0.013301088474690914,0.06604263931512833,9.045084971874735e-05
RN50__attnpool,0_100,0,11,5.782118797302246,7.29707145690918,0.16082225739955902,0.3361547887325287,0.0018137848237529397,0.014510278590023518,0.06550988554954529,8.852566213878945e-05
RN50__attnpool,0_100,0,12,5.677163124084473,7.296630382537842,0.182587668299675,0.36094316840171814,0.0024183797650039196,0.012696493417024612,0.06500338017940521,8.644843137107056e-05
RN50__attnpool,0_100,0,13,5.581219673156738,7.300960063934326,0.20253930985927582,0.3984280526638031,0.0030229748226702213,0.012091899290680885,0.06451930850744247,8.422735529643442e-05
RN50__attnpool,0_100,0,14,5.490560531616211,7.304201126098633,0.21523579955101013,0.4262394309043884,0.0024183797650039196,0.013301088474690914,0.06405902653932571,8.187119948743447e-05
RN50__attnpool,0_100,0,15,5.401149749755859,7.307147026062012,0.23881499469280243,0.4613059461116791,0.0024183797650039196,0.014510278590023518,0.06362251192331314,7.938926261462366e-05
RN50__attnpool,0_100,0,16,5.324040412902832,7.312263488769531,0.26118502020835876,0.48851272463798523,0.0024183797650039196,0.013301088474690914,0.06320749968290329,7.679133974894982e-05
RN50__attnpool,0_100,0,17,5.243353843688965,7.314752578735352,0.2726723253726959,0.5145102739334106,0.0024183797650039196,0.014510278590023518,0.06281363219022751,7.408768370508575e-05
RN50__attnpool,0_100,0,18,5.1768388748168945,7.318143367767334,0.2974607050418854,0.5296251773834229,0.0030229748226702213,0.013905683532357216,0.06244107708334923,7.128896457825361e-05
