target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__layer2,300_400,0,8,7.2509,4.465,0.065,0.24
RN50__layer2,300_400,1,9,7.2306,4.3796,0.095,0.24
RN50__layer2,300_400,2,10,7.214,4.3514,0.085,0.26
RN50__layer2,300_400,3,9,7.2581,4.3935,0.085,0.22
RN50__layer2,300_400,4,8,7.2383,4.4138,0.09,0.225
RN50__layer2,400_500,0,4,7.4086,5.0803,0.04,0.065
RN50__layer2,400_500,1,6,7.3991,4.9593,0.03,0.125
RN50__layer2,400_500,2,4,7.4171,5.0388,0.015,0.075
RN50__layer2,400_500,3,4,7.4334,4.9898,0.03,0.08
RN50__layer2,400_500,4,4,7.4049,5.0117,0.045,0.105
RN50__layer2,500_600,0,3,7.4736,5.244,0.0,0.045
RN50__layer2,500_600,1,4,7.4594,5.1738,0.01,0.065
RN50__layer2,500_600,2,3,7.4567,5.2627,0.015,0.045
RN50__layer2,500_600,3,3,7.4846,5.2274,0.02,0.07
RN50__layer2,500_600,4,3,7.4549,5.2632,0.0,0.05
RN50__layer2,600_700,0,2,7.4683,5.3152,0.0,0.015
RN50__layer2,600_700,1,3,7.4789,5.3104,0.005,0.03
RN50__layer2,600_700,2,3,7.4519,5.2721,0.015,0.03
RN50__layer2,600_700,3,2,7.4848,5.2978,0.01,0.05
RN50__layer2,600_700,4,2,7.4709,5.3022,0.01,0.05
RN50__layer2,700_800,0,3,7.4788,5.3172,0.0,0.02
RN50__layer2,700_800,1,3,7.4931,5.3205,0.005,0.05
RN50__layer2,700_800,2,3,7.4834,5.3076,0.01,0.045
RN50__layer2,700_800,3,2,7.4826,5.3281,0.01,0.025
RN50__layer2,700_800,4,2,7.4844,5.3283,0.0,0.015
RN50__layer2,800_900,0,2,7.4832,5.3216,0.005,0.03
RN50__layer2,800_900,1,3,7.5056,5.3096,0.0,0.015
RN50__layer2,800_900,2,2,7.4758,5.3302,0.0,0.02
RN50__layer2,800_900,3,2,7.4862,5.3227,0.005,0.03
RN50__layer2,800_900,4,2,7.4925,5.3434,0.0,0.015
RN50__layer2,900_1000,0,2,7.4981,5.3384,0.0,0.015
RN50__layer2,900_1000,1,3,7.5083,5.3156,0.0,0.025
RN50__layer2,900_1000,2,2,7.4914,5.3608,0.005,0.02
RN50__layer2,900_1000,3,2,7.507,5.3033,0.005,0.035
RN50__layer2,900_1000,4,2,7.4952,5.3404,0.0,0.025
RN50__layer2__fov,0_100,0,15,7.0823,4.1822,0.08,0.255
RN50__layer2__fov,0_100,1,15,7.059,4.1428,0.1,0.27
RN50__layer2__fov,0_100,2,14,7.0539,4.2118,0.08,0.23
RN50__layer2__fov,0_100,3,15,7.0349,4.1042,0.11,0.29
RN50__layer2__fov,0_100,4,14,7.078,4.143,0.075,0.24
RN50__layer2__fov,100_200,0,21,6.4741,3.0439,0.26,0.55
RN50__layer2__fov,100_200,1,19,6.4696,3.1208,0.25,0.535
RN50__layer2__fov,100_200,2,22,6.4611,3.078,0.255,0.565
RN50__layer2__fov,100_200,3,18,6.5123,3.1182,0.255,0.53
RN50__layer2__fov,100_200,4,19,6.4525,3.1321,0.255,0.555
RN50__layer2__fov,200_300,0,16,6.6574,3.5517,0.14,0.44
RN50__layer2__fov,200_300,1,18,6.652,3.4828,0.165,0.45
RN50__layer2__fov,200_300,2,16,6.605,3.4996,0.165,0.46
RN50__layer2__fov,200_300,3,16,6.6438,3.5243,0.135,0.48
RN50__layer2__fov,200_300,4,18,6.6575,3.5016,0.165,0.465
RN50__layer2__fov,300_400,0,8,7.2504,4.4511,0.085,0.225
RN50__layer2__fov,300_400,1,9,7.2246,4.3452,0.125,0.255
RN50__layer2__fov,300_400,2,9,7.2229,4.384,0.075,0.25
RN50__layer2__fov,300_400,3,9,7.2442,4.3718,0.12,0.255
RN50__layer2__fov,300_400,4,10,7.2483,4.3341,0.095,0.26
RN50__layer2__fov,400_500,0,4,7.442,5.0243,0.015,0.085
RN50__layer2__fov,400_500,1,6,7.4124,4.9569,0.025,0.09
RN50__layer2__fov,400_500,2,4,7.4124,5.052,0.01,0.09
RN50__layer2__fov,400_500,3,4,7.4187,5.0032,0.02,0.105
RN50__layer2__fov,400_500,4,4,7.4029,5.0257,0.03,0.1
RN50__layer2__fov,500_600,0,3,7.4798,5.2133,0.005,0.03
RN50__layer2__fov,500_600,1,4,7.4624,5.2051,0.015,0.075
RN50__layer2__fov,500_600,2,3,7.4552,5.2556,0.01,0.04
RN50__layer2__fov,500_600,3,3,7.4892,5.2213,0.005,0.075
RN50__layer2__fov,500_600,4,4,7.4575,5.2402,0.02,0.085
RN50__layer2__fov,600_700,0,2,7.4845,5.2942,0.02,0.03
RN50__layer2__fov,600_700,1,3,7.4916,5.3243,0.01,0.015
RN50__layer2__fov,600_700,2,3,7.463,5.2882,0.005,0.02
RN50__layer2__fov,600_700,3,2,7.4878,5.2782,0.005,0.035
RN50__layer2__fov,600_700,4,2,7.4797,5.3232,0.0,0.025
RN50__layer2__fov,700_800,0,3,7.4832,5.2969,0.015,0.05
RN50__layer2__fov,700_800,1,3,7.5047,5.3499,0.0,0.03
RN50__layer2__fov,700_800,2,3,7.4794,5.3143,0.0,0.02
RN50__layer2__fov,700_800,3,2,7.5018,5.3077,0.01,0.015
RN50__layer2__fov,700_800,4,2,7.4771,5.3267,0.005,0.05
RN50__layer2__fov,800_900,0,2,7.4881,5.315,0.005,0.04
RN50__layer2__fov,800_900,1,3,7.5024,5.3258,0.005,0.02
RN50__layer2__fov,800_900,2,2,7.4884,5.3267,0.0,0.025
RN50__layer2__fov,800_900,3,2,7.4973,5.3222,0.005,0.025
RN50__layer2__fov,800_900,4,2,7.4853,5.3394,0.005,0.015
RN50__layer2__fov,900_1000,0,2,7.4963,5.3276,0.01,0.02
RN50__layer2__fov,900_1000,1,2,7.5053,5.3434,0.005,0.01
RN50__layer2__fov,900_1000,2,2,7.5005,5.36,0.0,0.005
RN50__layer2__fov,900_1000,3,2,7.5207,5.3075,0.01,0.05
RN50__layer2__fov,900_1000,4,2,7.4901,5.3389,0.0,0.035
RN50__layer3,0_100,0,18,7.1838,4.3853,0.05,0.21
RN50__layer3,0_100,1,15,7.2109,4.3762,0.075,0.205
RN50__layer3,0_100,2,17,7.1674,4.3153,0.075,0.24
RN50__layer3,0_100,3,15,7.146,4.4434,0.055,0.245
RN50__layer3,0_100,4,16,7.1872,4.3456,0.055,0.205
RN50__layer3,100_200,0,24,6.5031,3.0975,0.225,0.56
RN50__layer3,100_200,1,27,6.4745,3.0812,0.275,0.58
RN50__layer3,100_200,2,23,6.4549,3.1443,0.23,0.58
RN50__layer3,100_200,3,22,6.508,3.1754,0.245,0.525
RN50__layer3,100_200,4,22,6.4464,3.1669,0.215,0.58
RN50__layer3,200_300,0,21,6.5306,3.2638,0.265,0.525
RN50__layer3,200_300,1,19,6.5811,3.2289,0.245,0.54
RN50__layer3,200_300,2,19,6.5409,3.2399,0.275,0.53
RN50__layer3,200_300,3,22,6.5359,3.2258,0.245,0.57
RN50__layer3,200_300,4,20,6.5476,3.2166,0.29,0.57
RN50__layer3,300_400,0,15,7.1248,4.0073,0.16,0.35
RN50__layer3,300_400,1,13,7.1099,4.0152,0.11,0.33
RN50__layer3,300_400,2,14,7.1268,3.9971,0.12,0.325
RN50__layer3,300_400,3,14,7.1826,3.9612,0.15,0.355
RN50__layer3,300_400,4,13,7.1872,4.05,0.12,0.365
RN50__layer3,400_500,0,7,7.3998,4.7962,0.04,0.155
RN50__layer3,400_500,1,9,7.3674,4.7349,0.07,0.155
RN50__layer3,400_500,2,6,7.3982,4.8201,0.035,0.155
RN50__layer3,400_500,3,7,7.4057,4.797,0.035,0.14
RN50__layer3,400_500,4,8,7.3952,4.7838,0.02,0.155
RN50__layer3,500_600,0,4,7.4782,5.2438,0.02,0.075
RN50__layer3,500_600,1,5,7.4644,5.1454,0.025,0.09
RN50__layer3,500_600,2,4,7.4543,5.2212,0.01,0.085
RN50__layer3,500_600,3,4,7.4788,5.2406,0.02,0.065
RN50__layer3,500_600,4,4,7.4563,5.2211,0.005,0.07
RN50__layer3,600_700,0,3,7.5027,5.3518,0.0,0.025
RN50__layer3,600_700,1,3,7.5068,5.2781,0.0,0.035
RN50__layer3,600_700,2,3,7.4772,5.2845,0.02,0.03
RN50__layer3,600_700,3,3,7.4991,5.3023,0.02,0.05
RN50__layer3,600_700,4,3,7.5062,5.2923,0.005,0.045
RN50__layer3,700_800,0,3,7.497,5.3433,0.015,0.03
RN50__layer3,700_800,1,3,7.5192,5.3192,0.01,0.04
RN50__layer3,700_800,2,2,7.5114,5.335,0.005,0.025
RN50__layer3,700_800,3,3,7.4957,5.2865,0.02,0.035
RN50__layer3,700_800,4,3,7.5126,5.327,0.005,0.04
RN50__layer3,800_900,0,2,7.5206,5.3264,0.015,0.025
RN50__layer3,800_900,1,2,7.525,5.3379,0.01,0.05
RN50__layer3,800_900,2,2,7.5052,5.3168,0.0,0.03
RN50__layer3,800_900,3,2,7.5212,5.3315,0.0,0.035
RN50__layer3,800_900,4,2,7.5046,5.3461,0.0,0.015
RN50__layer3,900_1000,0,2,7.5239,5.3547,0.005,0.025
RN50__layer3,900_1000,1,3,7.5248,5.3449,0.005,0.045
RN50__layer3,900_1000,2,2,7.5176,5.38,0.005,0.02
RN50__layer3,900_1000,3,2,7.4974,5.3126,0.0,0.025
RN50__layer3,900_1000,4,2,7.4941,5.3302,0.005,0.015
RN50__layer3__fov,0_100,0,18,7.1692,4.326,0.055,0.19
RN50__layer3__fov,0_100,1,19,7.1943,4.3059,0.055,0.27
RN50__layer3__fov,0_100,2,17,7.1459,4.3175,0.07,0.225
RN50__layer3__fov,0_100,3,16,7.1505,4.3554,0.055,0.235
RN50__layer3__fov,0_100,4,16,7.174,4.3195,0.06,0.22
RN50__layer3__fov,100_200,0,21,6.4795,3.1394,0.26,0.585
RN50__layer3__fov,100_200,1,25,6.4752,3.0982,0.26,0.56
RN50__layer3__fov,100_200,2,24,6.4517,3.1062,0.28,0.59
RN50__layer3__fov,100_200,3,22,6.4923,3.1713,0.26,0.54
RN50__layer3__fov,100_200,4,22,6.4198,3.113,0.23,0.565
RN50__layer3__fov,200_300,0,24,6.521,3.2134,0.26,0.545
RN50__layer3__fov,200_300,1,20,6.5598,3.2061,0.24,0.58
RN50__layer3__fov,200_300,2,19,6.5241,3.2388,0.255,0.545
RN50__layer3__fov,200_300,3,22,6.5258,3.1844,0.23,0.565
RN50__layer3__fov,200_300,4,20,6.5581,3.2166,0.265,0.575
RN50__layer3__fov,300_400,0,15,7.1534,4.0352,0.14,0.335
RN50__layer3__fov,300_400,1,13,7.1035,4.0091,0.12,0.325
RN50__layer3__fov,300_400,2,14,7.117,3.9526,0.135,0.365
RN50__layer3__fov,300_400,3,14,7.1587,3.9468,0.135,0.345
RN50__layer3__fov,300_400,4,13,7.1819,4.0192,0.125,0.38
RN50__layer3__fov,400_500,0,8,7.4046,4.7306,0.025,0.15
RN50__layer3__fov,400_500,1,8,7.3729,4.7869,0.035,0.16
RN50__layer3__fov,400_500,2,7,7.4092,4.7959,0.035,0.125
RN50__layer3__fov,400_500,3,7,7.4039,4.7882,0.045,0.165
RN50__layer3__fov,400_500,4,8,7.4023,4.7409,0.04,0.16
RN50__layer3__fov,500_600,0,5,7.504,5.2088,0.01,0.035
RN50__layer3__fov,500_600,1,4,7.4771,5.2091,0.03,0.065
RN50__layer3__fov,500_600,2,4,7.4861,5.2302,0.01,0.035
RN50__layer3__fov,500_600,3,4,7.4786,5.1731,0.015,0.065
RN50__layer3__fov,500_600,4,4,7.5009,5.2079,0.005,0.06
RN50__layer3__fov,600_700,0,3,7.5178,5.3544,0.015,0.025
RN50__layer3__fov,600_700,1,3,7.4987,5.352,0.005,0.025
RN50__layer3__fov,600_700,2,3,7.5029,5.3112,0.015,0.05
RN50__layer3__fov,600_700,3,3,7.5196,5.2865,0.025,0.035
RN50__layer3__fov,600_700,4,3,7.526,5.3046,0.0,0.03
RN50__layer3__fov,700_800,0,3,7.5177,5.3726,0.0,0.025
RN50__layer3__fov,700_800,1,3,7.4944,5.3587,0.005,0.03
RN50__layer3__fov,700_800,2,3,7.518,5.2852,0.0,0.04
RN50__layer3__fov,700_800,3,3,7.5151,5.2913,0.01,0.03
RN50__layer3__fov,700_800,4,3,7.531,5.3273,0.0,0.02
RN50__layer3__fov,800_900,0,3,7.5287,5.3512,0.0,0.015
