target,window,seed,epoch,train_loss,val_loss,train_top1,train_top5,val_top1,val_top5,temperature,learning_rate
RN50__attnpool,0_100,0,1,7.315969944000244,7.456296920776367,0.0030229748226702213,0.013301088474690914,0.0018137848237529397,0.006045949645340443,0.07037714123725891,9.990133642141359e-05
RN50__attnpool,0_100,0,2,7.14780330657959,7.414957046508789,0.006650544237345457,0.021160822361707687,0.0006045949412509799,0.004836759530007839,0.0704553946852684,9.96057350657239e-05
RN50__attnpool,0_100,0,3,6.970959663391113,7.395498275756836,0.013905683532357216,0.04534462094306946,0.0024183797650039196,0.006045949645340443,0.070229671895504,9.911436253643444e-05
RN50__attnpool,0_100,0,4,6.7971696853637695,7.37987756729126,0.021160822361707687,0.0701330155134201,0.0018137848237529397,0.007859733887016773,0.06973922997713089,9.842915805643155e-05
RN50__attnpool,0_100,0,5,6.645526885986328,7.368629455566406,0.03143893554806709,0.1015719473361969,0.0018137848237529397,0.009068924002349377,0.06912503391504288,9.755282581475769e-05
RN50__attnpool,0_100,0,6,6.506380081176758,7.3586578369140625,0.04715840518474579,0.13422007858753204,0.0018137848237529397,0.008464328944683075,0.06848668307065964,9.648882429441257e-05
RN50__attnpool,0_100,0,7,6.375577926635742,7.353723526000977,0.06469165533781052,0.16747279465198517,0.0012091898825019598,0.008464328944683075,0.06786546856164932,9.524135262330098e-05
RN50__attnpool,0_100,0,8,6.253217697143555,7.350632667541504,0.08101572096347809,0.20133011043071747,0.0012091898825019598,0.012696493417024612,0.06726232171058655,9.381533400219317e-05
RN50__attnpool,0_100,0,9,6.13810920715332,7.349710464477539,0.10036276280879974,0.2339782416820526,0.0018137848237529397,0.011487304233014584,0.06668461859226227,9.221639627510075e-05
RN50__attnpool,0_100,0,10,6.0247063636779785,7.352892875671387,0.12636034190654755,0.2732769250869751,0.0018137848237529397,0.012696493417024612,0.06612709164619446,9.045084971874735e-05
RN50__attnpool,0_100,0,11,5.922634124755859,7.354229927062988,0.13663846254348755,0.3053204417228699,0.0018137848237529397,0.012091899290680885,0.06559210270643234,8.852566213878945e-05
RN50__attnpool,0_100,0,12,5.820041656494141,7.357076168060303,0.1668682098388672,0.3409915566444397,0.0018137848237529397,0.011487304233014584,0.0650835931301117,8.644843137107056e-05
RN50__attnpool,0_100,0,13,5.724706172943115,7.364078521728516,0.17896009981632233,0.37605804204940796,0.0024183797650039196,0.013301088474690914,0.0645938292145729,8.422735529643442e-05
RN50__attnpool,0_100,0,14,5.635054588317871,7.367016792297363,0.20495767891407013,0.39661428332328796,0.0018137848237529397,0.011487304233014584,0.06412911415100098,8.187119948743447e-05
RN50__attnpool,0_100,0,15,5.545783042907715,7.372865200042725,0.2212817519903183,0.4244256615638733,0.0018137848237529397,0.013301088474690914,0.06368526816368103,7.938926261462366e-05
RN50__attnpool,0_100,0,16,5.467053413391113,7.377243995666504,0.2496977150440216,0.45223701000213623,0.0024183797650039196,0.012696493417024612,0.06326453387737274,7.679133974894982e-05
RN50__attnpool,0_100,0,17,5.3858113288879395,7.383129119873047,0.2726723253726959,0.47823458909988403,0.0018137848237529397,0.012091899290680885,0.0628632977604866,7.408768370508575e-05
RN50__attnpool,0_100,0,18,5.3154377937316895,7.387428283691406,0.29262393712997437,0.49818623065948486,0.0024183797650039196,0.012091899290680885,0.06248459592461586,7.128896457825361e-05
RN50__attnpool,0_100,0,19,5.245459079742432,7.395537853240967,0.3065296411514282,0.5241838097572327,0.0024183797650039196,0.012696493417024612,0.06212637200951576,6.840622763423389e-05
RN50__attnpool,0_100,0,20,5.17966890335083,7.403207778930664,0.327690452337265,0.5477629899978638,0.0024183797650039196,0.011487304233014584,0.06178838014602661,6.545084971874736e-05
RN50__attnpool,0_100,0,21,5.117620468139648,7.404951095581055,0.33675938844680786,0.5604594945907593,0.0024183797650039196,0.01027811411768198,0.06147070229053497,6.243449435824272e-05
RN50__attnpool,0_100,0,22,5.0612969398498535,7.410667419433594,0.3597339987754822,0.5755743980407715,0.0024183797650039196,0.009068924002349377,0.061172276735305786,5.9369065729286224e-05
RN50__attnpool,0_100,0,23,5.006323337554932,7.416530609130859,0.36880290508270264,0.588270902633667,0.0024183797650039196,0.009068924002349377,0.06089351698756218,5.626666167821521e-05
RN50__attnpool,0_100,0,24,4.960119247436523,7.423160552978516,0.3778718411922455,0.6058041453361511,0.0024183797650039196,0.009673519060015678,0.06063373386859894,5.3139525976465657e-05
RN50__attnpool,0_100,0,25,4.913281440734863,7.426971435546875,0.39177751541137695,0.6172914505004883,0.0024183797650039196,0.011487304233014584,0.06039230525493622,4.999999999999998e-05
RN50__attnpool,0_100,0,26,4.870913505554199,7.43633508682251,0.40507861971855164,0.6275695562362671,0.0024183797650039196,0.009673519060015678,0.060168247669935226,4.6860474023534314e-05
RN50__attnpool,0_100,0,27,4.8334784507751465,7.44268274307251,0.41233375668525696,0.6299879550933838,0.0024183797650039196,0.009068924002349377,0.05996181443333626,4.3733338321784775e-05
RN50__attnpool,0_100,0,28,4.795400142669678,7.442607879638672,0.4262394309043884,0.6511487364768982,0.0024183797650039196,0.009673519060015678,0.05977076664566994,4.063093427071375e-05
RN50__attnpool,0_100,0,29,4.763177871704102,7.448525428771973,0.43893593549728394,0.6529625654220581,0.0024183797650039196,0.009673519060015678,0.05959595739841461,3.756550564175724e-05
RN50__attnpool,0_100,0,30,4.734684944152832,7.451441287994385,0.4419589042663574,0.661426842212677,0.0030229748226702213,0.009673519060015678,0.05943623557686806,3.454915028125263e-05
RN50__attnpool,0_100,0,31,4.70699405670166,7.455525875091553,0.4419589042663574,0.6698911786079407,0.0030229748226702213,0.01027811411768198,0.05929137393832207,3.1593772365766105e-05
RN50__attnpool,0_100,0,32,4.682870864868164,7.457408905029297,0.4558645784854889,0.6765417456626892,0.0018137848237529397,0.01027811411768198,0.05916077643632889,2.8711035421746357e-05
RN50__attnpool,0_100,0,33,4.661761283874512,7.461084842681885,0.46432891488075256,0.6765417456626892,0.0030229748226702213,0.009673519060015678,0.05904356390237808,2.591231629491422e-05
RN50__attnpool,0_100,0,34,4.642233371734619,7.465012550354004,0.4607013463973999,0.6777509450912476,0.0024183797650039196,0.01027811411768198,0.0589384064078331,2.3208660251050148e-05
RN50__attnpool,0_100,0,35,4.6247148513793945,7.46833610534668,0.4685610830783844,0.6837968826293945,0.0030229748226702213,0.010882709175348282,0.058845534920692444,2.061073738537634e-05
RN50__attnpool,0_100,0,36,4.610487937927246,7.469914436340332,0.47218865156173706,0.6856106519699097,0.0024183797650039196,0.010882709175348282,0.0587635338306427,1.8128800512565503e-05
RN50__attnpool,0_100,0,37,4.597772598266602,7.471673011779785,0.4758162200450897,0.692865788936615,0.0024183797650039196,0.010882709175348282,0.0586920864880085,1.5772644703565555e-05
RN50__attnpool,0_100,0,38,4.585298538208008,7.473299980163574,0.48004838824272156,0.6934704184532166,0.0030229748226702213,0.010882709175348282,0.058630865067243576,1.3551568628929426e-05
RN50__attnpool,0_100,0,39,4.575533866882324,7.475216388702393,0.48065298795700073,0.6946795582771301,0.0030229748226702213,0.010882709175348282,0.058578092604875565,1.1474337861210536e-05
RN50__attnpool,0_100,0,40,4.5680742263793945,7.476700782775879,0.48488515615463257,0.692865788936615,0.0030229748226702213,0.010882709175348282,0.05853397399187088,9.549150281252626e-06
RN50__attnpool,0_100,0,41,4.56085205078125,7.477635860443115,0.48246675729751587,0.6977025866508484,0.0024183797650039196,0.01027811411768198,0.05849764868617058,7.783603724899252e-06
RN50__attnpool,0_100,0,42,4.555603981018066,7.478104591369629,0.48548972606658936,0.69649338722229,0.0024183797650039196,0.010882709175348282,0.058468520641326904,6.184665997806817e-06
RN50__attnpool,0_100,0,43,4.5518293380737305,7.478694438934326,0.48609432578086853,0.6958887577056885,0.0030229748226702213,0.010882709175348282,0.058445848524570465,4.75864737669903e-06
RN50__attnpool,0_100,0,44,4.548515319824219,7.47902774810791,0.48851272463798523,0.6983071565628052,0.0024183797650039196,0.010882709175348282,0.05842858552932739,3.5111757055874303e-06
RN50__attnpool,0_100,0,45,4.5460004806518555,7.479573726654053,0.489117294549942,0.6983071565628052,0.0024183797650039196,0.010882709175348282,0.05841642618179321,2.4471741852423216e-06
RN50__attnpool,0_100,0,46,4.544266700744629,7.479732513427734,0.49093109369277954,0.6983071565628052,0.0024183797650039196,0.010882709175348282,0.05840754136443138,1.5708419435684504e-06
RN50__attnpool,0_100,0,47,4.543163776397705,7.479921340942383,0.4921402931213379,0.698911726474762,0.0024183797650039196,0.010882709175348282,0.05840188264846802,8.856374635655631e-07
RN50__attnpool,0_100,0,48,4.542548656463623,7.480021953582764,0.4927448630332947,0.698911726474762,0.0024183797650039196,0.010882709175348282,0.05839865654706955,3.942649342761114e-07
RN50__attnpool,0_100,0,49,4.542248725891113,7.480098724365234,0.4927448630332947,0.6995163559913635,0.0024183797650039196,0.010882709175348282,0.05839703604578972,9.866357858642197e-08
RN50__attnpool,0_100,0,50,4.542196750640869,7.4801025390625,0.4927448630332947,0.6995163559913635,0.0024183797650039196,0.010882709175348282,0.05839703604578972,0.0
RN50__attnpool,0_100,1,1,7.32659912109375,7.468579292297363,0.0030229748226702213,0.010882709175348282,0.0,0.004836759530007839,0.07038024067878723,9.990133642141359e-05
RN50__attnpool,0_100,1,2,7.155025482177734,7.413907051086426,0.006045949645340443,0.021765418350696564,0.0006045949412509799,0.006045949645340443,0.07048165053129196,9.96057350657239e-05
RN50__attnpool,0_100,1,3,6.972236156463623,7.386361598968506,0.010882709175348282,0.0338573157787323,0.0,0.006045949645340443,0.0702909603714943,9.911436253643444e-05
RN50__attnpool,0_100,1,4,6.798602104187012,7.362704277038574,0.017533253878355026,0.06045949459075928,0.0,0.007859733887016773,0.06983751803636551,9.842915805643155e-05
RN50__attnpool,0_100,1,5,6.641648292541504,7.343486785888672,0.027206772938370705,0.08948004990816116,0.0018137848237529397,0.009068924002349377,0.0692446380853653,9.755282581475769e-05
RN50__attnpool,0_100,1,6,6.503623008728027,7.329171180725098,0.040507860481739044,0.11789601296186447,0.0012091898825019598,0.01027811411768198,0.0686127170920372,9.648882429441257e-05
RN50__attnpool,0_100,1,7,6.375462055206299,7.320835113525391,0.05441354587674141,0.15235792100429535,0.0030229748226702213,0.012091899290680885,0.06799018383026123,9.524135262330098e-05
RN50__attnpool,0_100,1,8,6.257727146148682,7.315882682800293,0.0701330155134201,0.18319226801395416,0.0030229748226702213,0.009673519060015678,0.06738407909870148,9.381533400219317e-05
RN50__attnpool,0_100,1,9,6.144782066345215,7.312422752380371,0.08887545764446259,0.2212817519903183,0.0042321644723415375,0.011487304233014584,0.06680187582969666,9.221639627510075e-05
RN50__attnpool,0_100,1,10,6.036551475524902,7.314051628112793,0.10882709175348282,0.2629987895488739,0.0036275696475058794,0.012696493417024612,0.06624441593885422,9.045084971874735e-05
RN50__attnpool,0_100,1,11,5.9330244064331055,7.315178871154785,0.13724304735660553,0.2968561053276062,0.004836759530007839,0.012091899290680885,0.06570927798748016,8.852566213878945e-05
RN50__attnpool,0_100,1,12,5.836405277252197,7.317573547363281,0.15235792100429535,0.3204353153705597,0.0042321644723415375,0.012091899290680885,0.06519719213247299,8.644843137107056e-05
RN50__attnpool,0_100,1,13,5.744555473327637,7.318510055541992,0.1747279316186905,0.349455863237381,0.0042321644723415375,0.013905683532357216,0.0647079199552536,8.422735529643442e-05
