target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__attnpool__fov,100_200,1,17,6.6989,3.8105,0.165,0.385
RN50__attnpool__fov,100_200,2,16,6.6928,3.8286,0.135,0.39
RN50__attnpool__fov,100_200,3,15,6.7477,3.8577,0.12,0.4
RN50__attnpool__fov,100_200,4,17,6.683,3.8042,0.135,0.425
RN50__attnpool__fov,200_300,0,20,6.6608,3.541,0.195,0.47
RN50__attnpool__fov,200_300,1,18,6.6744,3.5566,0.18,0.45
RN50__attnpool__fov,200_300,2,18,6.6601,3.5775,0.17,0.495
RN50__attnpool__fov,200_300,3,19,6.6782,3.5443,0.19,0.455
RN50__attnpool__fov,200_300,4,17,6.6993,3.6182,0.145,0.435
RN50__attnpool__fov,300_400,0,13,7.1798,4.2235,0.095,0.27
RN50__attnpool__fov,300_400,1,14,7.146,4.2511,0.05,0.255
RN50__attnpool__fov,300_400,2,16,7.1901,4.1714,0.055,0.31
RN50__attnpool__fov,300_400,3,16,7.136,4.2069,0.07,0.25
RN50__attnpool__fov,300_400,4,16,7.1748,4.2015,0.085,0.265
RN50__attnpool__fov,400_500,0,13,7.3526,4.692,0.06,0.18
RN50__attnpool__fov,400_500,1,14,7.3599,4.6872,0.035,0.13
RN50__attnpool__fov,400_500,2,10,7.3528,4.7156,0.015,0.14
RN50__attnpool__fov,400_500,3,13,7.3778,4.6596,0.04,0.15
RN50__attnpool__fov,400_500,4,11,7.3938,4.7285,0.025,0.16
RN50__attnpool__fov,500_600,0,4,7.4722,5.2498,0.005,0.04
RN50__attnpool__fov,500_600,1,4,7.4834,5.2232,0.015,0.05
RN50__attnpool__fov,500_600,2,3,7.4659,5.2407,0.005,0.035
RN50__attnpool__fov,500_600,3,3,7.4864,5.2497,0.005,0.045
RN50__attnpool__fov,500_600,4,3,7.4884,5.2392,0.01,0.045
RN50__attnpool__fov,600_700,0,3,7.4869,5.338,0.005,0.03
RN50__attnpool__fov,600_700,1,3,7.4978,5.3064,0.01,0.05
RN50__attnpool__fov,600_700,2,3,7.4826,5.3101,0.0,0.02
RN50__attnpool__fov,600_700,3,3,7.5074,5.2901,0.01,0.045
RN50__attnpool__fov,600_700,4,2,7.4956,5.3222,0.01,0.065
RN50__attnpool__fov,700_800,0,3,7.4998,5.3691,0.0,0.035
RN50__attnpool__fov,700_800,1,3,7.508,5.3583,0.0,0.04
RN50__attnpool__fov,700_800,2,3,7.4847,5.3778,0.005,0.025
RN50__attnpool__fov,700_800,3,3,7.514,5.3786,0.0,0.02
RN50__attnpool__fov,700_800,4,2,7.5033,5.3502,0.005,0.01
RN50__attnpool__fov,800_900,0,3,7.5008,5.3365,0.0,0.035
RN50__attnpool__fov,800_900,1,3,7.5104,5.3806,0.0,0.005
RN50__attnpool__fov,800_900,2,3,7.4919,5.3504,0.0,0.025
RN50__attnpool__fov,800_900,3,3,7.5064,5.355,0.005,0.03
RN50__attnpool__fov,800_900,4,2,7.4913,5.3433,0.0,0.03
RN50__attnpool__fov,900_1000,0,3,7.5019,5.3701,0.0,0.02
RN50__attnpool__fov,900_1000,1,3,7.505,5.355,0.005,0.02
RN50__attnpool__fov,900_1000,2,3,7.4846,5.3608,0.0,0.025
RN50__attnpool__fov,900_1000,3,3,7.5163,5.3577,0.005,0.025
RN50__attnpool__fov,900_1000,4,2,7.499,5.3532,0.01,0.035
RN50__layer1,0_100,0,11,7.0153,4.3675,0.035,0.17
RN50__layer1,0_100,1,12,7.0554,4.3199,0.045,0.18
RN50__layer1,0_100,2,13,7.0373,4.334,0.035,0.175
RN50__layer1,0_100,3,12,7.0732,4.4099,0.05,0.145
RN50__layer1,0_100,4,12,7.1081,4.381,0.045,0.165
RN50__layer1,100_200,0,23,6.3771,3.3096,0.145,0.48
RN50__layer1,100_200,1,25,6.4211,3.3017,0.15,0.47
RN50__layer1,100_200,2,23,6.3649,3.3374,0.155,0.485
RN50__layer1,100_200,3,21,6.5065,3.3696,0.14,0.45
RN50__layer1,100_200,4,26,6.4024,3.2987,0.17,0.48
RN50__layer1,200_300,0,22,6.4906,3.2726,0.23,0.53
RN50__layer1,200_300,1,19,6.5534,3.2524,0.23,0.545
RN50__layer1,200_300,2,23,6.4901,3.2571,0.22,0.515
RN50__layer1,200_300,3,22,6.5065,3.2675,0.22,0.5
RN50__layer1,200_300,4,21,6.4927,3.2676,0.245,0.52
RN50__layer1,300_400,0,10,7.2698,4.4628,0.07,0.175
RN50__layer1,300_400,1,8,7.2894,4.5725,0.04,0.17
RN50__layer1,300_400,2,9,7.279,4.4911,0.06,0.17
RN50__layer1,300_400,3,9,7.275,4.4919,0.055,0.2
RN50__layer1,300_400,4,9,7.3153,4.5192,0.065,0.205
RN50__layer1,400_500,0,5,7.3883,5.0035,0.04,0.115
RN50__layer1,400_500,1,7,7.4091,4.8583,0.035,0.14
RN50__layer1,400_500,2,5,7.4084,5.005,0.01,0.09
RN50__layer1,400_500,3,5,7.4033,5.0173,0.005,0.065
RN50__layer1,400_500,4,6,7.4166,4.9586,0.03,0.13
RN50__layer1,500_600,0,5,7.4467,5.1775,0.005,0.08
RN50__layer1,500_600,1,4,7.4506,5.1877,0.02,0.06
RN50__layer1,500_600,2,5,7.4439,5.2035,0.015,0.03
RN50__layer1,500_600,3,5,7.476,5.1862,0.015,0.055
RN50__layer1,500_600,4,4,7.4771,5.1938,0.005,0.035
RN50__layer1,600_700,0,5,7.4695,5.2999,0.005,0.03
RN50__layer1,600_700,1,4,7.4793,5.3008,0.0,0.025
RN50__layer1,600_700,2,3,7.463,5.3076,0.0,0.03
RN50__layer1,600_700,3,3,7.4757,5.2858,0.01,0.04
RN50__layer1,600_700,4,3,7.4895,5.2943,0.01,0.03
RN50__layer1,700_800,0,4,7.4701,5.3353,0.0,0.03
RN50__layer1,700_800,1,4,7.4932,5.3218,0.015,0.02
RN50__layer1,700_800,2,3,7.4746,5.3215,0.01,0.02
RN50__layer1,700_800,3,3,7.4957,5.3586,0.0,0.01
RN50__layer1,700_800,4,3,7.4847,5.3236,0.0,0.03
RN50__layer1,800_900,0,4,7.4774,5.3102,0.01,0.015
RN50__layer1,800_900,1,3,7.4802,5.3168,0.02,0.04
RN50__layer1,800_900,2,3,7.4705,5.3334,0.015,0.025
RN50__layer1,800_900,3,3,7.4701,5.3391,0.005,0.025
RN50__layer1,800_900,4,3,7.4826,5.3381,0.005,0.035
RN50__layer1,900_1000,0,4,7.4788,5.3373,0.01,0.05
RN50__layer1,900_1000,1,3,7.4803,5.3335,0.015,0.03
RN50__layer1,900_1000,2,3,7.4695,5.3355,0.0,0.02
RN50__layer1,900_1000,3,3,7.4724,5.341,0.01,0.035
RN50__layer1,900_1000,4,3,7.4988,5.299,0.015,0.04
RN50__layer1__fov,0_100,0,13,7.0,4.2928,0.05,0.195
RN50__layer1__fov,0_100,1,14,7.031,4.3153,0.04,0.2
RN50__layer1__fov,0_100,2,13,7.0128,4.2892,0.035,0.195
RN50__layer1__fov,0_100,3,13,7.0381,4.3322,0.055,0.18
RN50__layer1__fov,0_100,4,12,7.0987,4.3381,0.04,0.145
RN50__layer1__fov,100_200,0,23,6.3371,3.2809,0.16,0.455
RN50__layer1__fov,100_200,1,25,6.3874,3.2471,0.15,0.49
RN50__layer1__fov,100_200,2,26,6.3373,3.2135,0.195,0.485
RN50__layer1__fov,100_200,3,21,6.4563,3.2781,0.15,0.46
RN50__layer1__fov,100_200,4,26,6.3694,3.2449,0.185,0.48
RN50__layer1__fov,200_300,0,22,6.4591,3.2374,0.22,0.525
RN50__layer1__fov,200_300,1,19,6.5184,3.2058,0.235,0.545
RN50__layer1__fov,200_300,2,23,6.4698,3.2177,0.245,0.525
RN50__layer1__fov,200_300,3,22,6.4898,3.2018,0.22,0.545
RN50__layer1__fov,200_300,4,21,6.4685,3.2114,0.225,0.51
RN50__layer1__fov,300_400,0,10,7.2742,4.4031,0.09,0.2
RN50__layer1__fov,300_400,1,8,7.2923,4.5361,0.07,0.17
RN50__layer1__fov,300_400,2,9,7.2794,4.4905,0.055,0.225
RN50__layer1__fov,300_400,3,9,7.2603,4.4831,0.055,0.19
RN50__layer1__fov,300_400,4,9,7.3075,4.4847,0.06,0.215
RN50__layer1__fov,400_500,0,5,7.3841,5.0015,0.025,0.1
RN50__layer1__fov,400_500,1,7,7.4068,4.8933,0.02,0.12
RN50__layer1__fov,400_500,2,8,7.4052,4.8454,0.01,0.145
RN50__layer1__fov,400_500,3,7,7.4096,4.8835,0.015,0.105
RN50__layer1__fov,400_500,4,6,7.4044,4.9605,0.025,0.1
RN50__layer1__fov,500_600,0,5,7.4549,5.2057,0.005,0.03
RN50__layer1__fov,500_600,1,4,7.4602,5.1919,0.015,0.05
RN50__layer1__fov,500_600,2,4,7.4497,5.2447,0.0,0.025
RN50__layer1__fov,500_600,3,3,7.47,5.2272,0.025,0.055
RN50__layer1__fov,500_600,4,4,7.4735,5.203,0.005,0.05
RN50__layer1__fov,600_700,0,5,7.4734,5.2881,0.015,0.03
RN50__layer1__fov,600_700,1,4,7.4857,5.2858,0.0,0.015
RN50__layer1__fov,600_700,2,4,7.4764,5.2936,0.01,0.035
RN50__layer1__fov,600_700,3,3,7.482,5.2734,0.005,0.055
RN50__layer1__fov,600_700,4,3,7.487,5.3131,0.01,0.02
RN50__layer1__fov,700_800,0,5,7.4732,5.3435,0.0,0.025
RN50__layer1__fov,700_800,1,4,7.4928,5.3059,0.005,0.01
RN50__layer1__fov,700_800,2,3,7.4873,5.3226,0.0,0.025
RN50__layer1__fov,700_800,3,3,7.4921,5.3505,0.0,0.03
RN50__layer1__fov,700_800,4,3,7.4851,5.3487,0.005,0.02
RN50__layer1__fov,800_900,0,5,7.4773,5.3205,0.005,0.025
RN50__layer1__fov,800_900,1,3,7.485,5.314,0.01,0.025
RN50__layer1__fov,800_900,2,3,7.4739,5.3177,0.015,0.055
RN50__layer1__fov,800_900,3,3,7.4843,5.335,0.01,0.035
RN50__layer1__fov,800_900,4,3,7.4866,5.3399,0.0,0.04
RN50__layer1__fov,900_1000,0,5,7.4867,5.3351,0.015,0.05
RN50__layer1__fov,900_1000,1,3,7.4757,5.3148,0.005,0.025
RN50__layer1__fov,900_1000,2,3,7.4753,5.3355,0.005,0.03
RN50__layer1__fov,900_1000,3,3,7.4824,5.3304,0.015,0.045
RN50__layer1__fov,900_1000,4,3,7.4909,5.3197,0.005,0.05
RN50__layer2,0_100,0,11,7.0021,4.3141,0.06,0.21
RN50__layer2,0_100,1,11,7.0438,4.2971,0.03,0.205
RN50__layer2,0_100,2,12,7.0024,4.2989,0.05,0.18
RN50__layer2,0_100,3,12,7.0212,4.2754,0.04,0.19
RN50__layer2,0_100,4,13,7.0752,4.2841,0.045,0.21
RN50__layer2,100_200,0,23,6.1852,2.9869,0.23,0.58
RN50__layer2,100_200,1,23,6.2217,2.9877,0.235,0.585
RN50__layer2,100_200,2,25,6.2072,2.9631,0.265,0.585
RN50__layer2,100_200,3,18,6.3087,3.0409,0.225,0.56
RN50__layer2,100_200,4,29,6.2108,2.9564,0.245,0.6
RN50__layer2,200_300,0,22,6.3138,3.0165,0.24,0.57
RN50__layer2,200_300,1,21,6.3861,2.9774,0.285,0.56
RN50__layer2,200_300,2,21,6.325,3.019,0.255,0.59
RN50__layer2,200_300,3,18,6.3215,3.0111,0.235,0.6
RN50__layer2,200_300,4,20,6.2811,3.0188,0.25,0.585
RN50__layer2,300_400,0,11,7.187,4.268,0.07,0.255
RN50__layer2,300_400,1,11,7.2226,4.271,0.055,0.265
RN50__layer2,300_400,2,10,7.1997,4.2796,0.045,0.305
RN50__layer2,300_400,3,11,7.1873,4.2747,0.07,0.29
RN50__layer2,300_400,4,12,7.2115,4.2292,0.09,0.285
RN50__layer2,400_500,0,8,7.3472,4.754,0.03,0.13
RN50__layer2,400_500,1,8,7.3922,4.7362,0.025,0.155
RN50__layer2,400_500,2,7,7.3583,4.7524,0.035,0.15
RN50__layer2,400_500,3,9,7.3819,4.7117,0.045,0.13
RN50__layer2,400_500,4,10,7.3606,4.6701,0.03,0.18
RN50__layer2,500_600,0,4,7.4323,5.1808,0.015,0.065
RN50__layer2,500_600,1,4,7.4476,5.1729,0.02,0.065
RN50__layer2,500_600,2,4,7.4415,5.1758,0.015,0.06
RN50__layer2,500_600,3,3,7.4607,5.2257,0.0,0.06
RN50__layer2,500_600,4,3,7.4519,5.2166,0.015,0.065
RN50__layer2,600_700,0,3,7.4512,5.2891,0.0,0.035
RN50__layer2,600_700,1,3,7.4749,5.2981,0.02,0.04
RN50__layer2,600_700,2,3,7.4533,5.3231,0.01,0.05
RN50__layer2,600_700,3,2,7.4733,5.2732,0.015,0.04
RN50__layer2,600_700,4,2,7.4697,5.3516,0.005,0.035
RN50__layer2,700_800,0,3,7.4529,5.3234,0.01,0.045
RN50__layer2,700_800,1,3,7.4851,5.3157,0.01,0.035
RN50__layer2,700_800,2,3,7.4671,5.3201,0.005,0.025
RN50__layer2,700_800,3,2,7.4737,5.3535,0.005,0.025
RN50__layer2,700_800,4,3,7.4745,5.3264,0.0,0.035
RN50__layer2,800_900,0,3,7.4464,5.3447,0.0,0.025
RN50__layer2,800_900,1,3,7.469,5.3454,0.015,0.035
RN50__layer2,800_900,2,3,7.4598,5.3392,0.015,0.055
RN50__layer2,800_900,3,2,7.4727,5.3629,0.005,0.03
RN50__layer2,800_900,4,2,7.475,5.3432,0.01,0.025
RN50__layer2,900_1000,0,3,7.4517,5.3033,0.01,0.035
RN50__layer2,900_1000,1,2,7.4868,5.3573,0.015,0.035
RN50__layer2,900_1000,2,3,7.4628,5.3175,0.0,0.04
RN50__layer2,900_1000,3,2,7.463,5.3638,0.005,0.045
RN50__layer2,900_1000,4,2,7.4721,5.3408,0.005,0.01
RN50__layer2__fov,0_100,0,11,6.9725,4.2698,0.035,0.19
RN50__layer2__fov,0_100,1,12,7.0251,4.2229,0.04,0.215
RN50__layer2__fov,0_100,2,12,6.9732,4.2287,0.045,0.195
RN50__layer2__fov,0_100,3,12,7.021,4.2014,0.07,0.23
RN50__layer2__fov,0_100,4,11,7.06,4.3002,0.045,0.205
RN50__layer2__fov,100_200,0,23,6.1448,2.9138,0.27,0.615
RN50__layer2__fov,100_200,1,22,6.1863,2.9455,0.265,0.6
RN50__layer2__fov,100_200,2,25,6.1761,2.9017,0.265,0.6
RN50__layer2__fov,100_200,3,25,6.2692,2.8926,0.285,0.61
RN50__layer2__fov,100_200,4,29,6.1698,2.8848,0.265,0.585
RN50__layer2__fov,200_300,0,22,6.3086,2.9798,0.24,0.565
RN50__layer2__fov,200_300,1,21,6.3603,2.9644,0.27,0.58
RN50__layer2__fov,200_300,2,25,6.3061,2.9167,0.23,0.59
RN50__layer2__fov,200_300,3,19,6.3068,2.9499,0.26,0.615
RN50__layer2__fov,200_300,4,20,6.2716,2.9645,0.245,0.59
RN50__layer2__fov,300_400,0,11,7.1769,4.2419,0.065,0.265
RN50__layer2__fov,300_400,1,11,7.2248,4.2731,0.05,0.265
RN50__layer2__fov,300_400,2,10,7.2154,4.2721,0.05,0.255
RN50__layer2__fov,300_400,3,12,7.1865,4.2767,0.025,0.25
RN50__layer2__fov,300_400,4,12,7.202,4.2403,0.08,0.29
RN50__layer2__fov,400_500,0,11,7.3473,4.6661,0.03,0.15
RN50__layer2__fov,400_500,1,8,7.3933,4.7267,0.06,0.16
RN50__layer2__fov,400_500,2,8,7.3539,4.7562,0.02,0.165
RN50__layer2__fov,400_500,3,8,7.3705,4.7383,0.035,0.135
RN50__layer2__fov,400_500,4,9,7.3642,4.7195,0.015,0.14
RN50__layer2__fov,500_600,0,4,7.4473,5.1769,0.015,0.06
RN50__layer2__fov,500_600,1,4,7.4473,5.1956,0.01,0.06
RN50__layer2__fov,500_600,2,3,7.4416,5.2331,0.005,0.02
RN50__layer2__fov,500_600,3,3,7.4529,5.2385,0.02,0.06
RN50__layer2__fov,500_600,4,3,7.4539,5.2078,0.015,0.055
RN50__layer2__fov,600_700,0,3,7.4547,5.2903,0.0,0.04
RN50__layer2__fov,600_700,1,3,7.475,5.3319,0.01,0.045
RN50__layer2__fov,600_700,2,3,7.4502,5.3423,0.01,0.03
RN50__layer2__fov,600_700,3,3,7.4663,5.2885,0.01,0.05
RN50__layer2__fov,600_700,4,2,7.4762,5.3174,0.005,0.035
RN50__layer2__fov,700_800,0,3,7.4601,5.3335,0.0,0.025
RN50__layer2__fov,700_800,1,3,7.4927,5.3371,0.015,0.04
RN50__layer2__fov,700_800,2,3,7.4589,5.3224,0.005,0.03
RN50__layer2__fov,700_800,3,3,7.4641,5.3229,0.005,0.035
RN50__layer2__fov,700_800,4,3,7.479,5.3064,0.01,0.045
RN50__layer2__fov,800_900,0,3,7.4625,5.3375,0.015,0.03
RN50__layer2__fov,800_900,1,2,7.4754,5.3564,0.005,0.015
RN50__layer2__fov,800_900,2,3,7.4602,5.3381,0.005,0.03
RN50__layer2__fov,800_900,3,2,7.4644,5.3644,0.0,0.025
RN50__layer2__fov,800_900,4,2,7.4796,5.3214,0.01,0.04
RN50__layer2__fov,900_1000,0,3,7.4646,5.3277,0.01,0.03
RN50__layer2__fov,900_1000,1,2,7.4879,5.3744,0.0,0.03
RN50__layer2__fov,900_1000,2,3,7.4565,5.3264,0.005,0.04
RN50__layer2__fov,900_1000,3,3,7.4647,5.3522,0.01,0.04
RN50__layer2__fov,900_1000,4,2,7.472,5.3165,0.0,0.035
RN50__layer3,0_100,0,13,7.0881,4.4107,0.08,0.18
RN50__layer3,0_100,1,13,7.0964,4.3768,0.06,0.185
RN50__layer3,0_100,2,15,7.0735,4.3566,0.055,0.205
RN50__layer3,0_100,3,14,7.1184,4.3492,0.06,0.2
RN50__layer3,0_100,4,14,7.1427,4.4091,0.05,0.215
RN50__layer3,100_200,0,31,6.2518,2.9159,0.315,0.65
RN50__layer3,100_200,1,31,6.2308,2.9276,0.315,0.64
RN50__layer3,100_200,2,33,6.2208,2.9081,0.345,0.66
RN50__layer3,100_200,3,22,6.2898,3.002,0.305,0.64
RN50__layer3,100_200,4,27,6.2203,2.9548,0.31,0.63
RN50__layer3,200_300,0,29,6.2776,2.8087,0.32,0.66
RN50__layer3,200_300,1,25,6.3162,2.858,0.27,0.64
RN50__layer3,200_300,2,25,6.243,2.8688,0.275,0.665
RN50__layer3,200_300,3,30,6.2621,2.8339,0.285,0.67
RN50__layer3,200_300,4,29,6.2345,2.863,0.275,0.645
RN50__layer3,300_400,0,15,7.0984,3.901,0.13,0.35
RN50__layer3,300_400,1,18,7.104,3.8542,0.145,0.395
RN50__layer3,300_400,2,16,7.0897,3.8976,0.11,0.4
RN50__layer3,300_400,3,15,7.068,3.8432,0.14,0.41
RN50__layer3,300_400,4,20,7.0639,3.8578,0.145,0.4
RN50__layer3,400_500,0,12,7.3315,4.4992,0.05,0.2
RN50__layer3,400_500,1,13,7.3526,4.4737,0.035,0.195
RN50__layer3,400_500,2,15,7.3032,4.4691,0.055,0.205
RN50__layer3,400_500,3,13,7.332,4.4328,0.03,0.215
RN50__layer3,400_500,4,12,7.3439,4.4871,0.055,0.23
RN50__layer3,500_600,0,4,7.4775,5.2086,0.01,0.045
RN50__layer3,500_600,1,4,7.4704,5.2028,0.0,0.05
RN50__layer3,500_600,2,5,7.4473,5.1645,0.005,0.06
RN50__layer3,500_600,3,4,7.4663,5.1471,0.03,0.085
RN50__layer3,500_600,4,4,7.4664,5.1795,0.0,0.055
RN50__layer3,600_700,0,3,7.4867,5.3304,0.0,0.015
RN50__layer3,600_700,1,3,7.4939,5.3144,0.01,0.045
RN50__layer3,600_700,2,3,7.4803,5.2805,0.01,0.03
RN50__layer3,600_700,3,3,7.4742,5.2975,0.015,0.035
RN50__layer3,600_700,4,3,7.4911,5.2999,0.0,0.03
RN50__layer3,700_800,0,3,7.4882,5.3493,0.005,0.015
RN50__layer3,700_800,1,3,7.5069,5.3652,0.005,0.025
RN50__layer3,700_800,2,3,7.4869,5.3143,0.01,0.055
RN50__layer3,700_800,3,3,7.4953,5.3183,0.0,0.04
RN50__layer3,700_800,4,3,7.4951,5.3628,0.01,0.01
RN50__layer3,800_900,0,2,7.5,5.3502,0.01,0.025
RN50__layer3,800_900,1,3,7.5039,5.3632,0.005,0.025
RN50__layer3,800_900,2,3,7.4932,5.3421,0.005,0.03
RN50__layer3,800_900,3,3,7.5012,5.3686,0.005,0.025
RN50__layer3,800_900,4,3,7.4912,5.3732,0.005,0.025
RN50__layer3,900_1000,0,2,7.5047,5.3691,0.0,0.035
RN50__layer3,900_1000,1,2,7.509,5.3771,0.005,0.03
RN50__layer3,900_1000,2,3,7.4884,5.3331,0.025,0.05
RN50__layer3,900_1000,3,3,7.4944,5.347,0.0,0.045
RN50__layer3,900_1000,4,3,7.4943,5.3554,0.005,0.03
RN50__layer3__fov,0_100,0,13,7.078,4.3825,0.075,0.175
RN50__layer3__fov,0_100,1,14,7.1045,4.317,0.07,0.2
RN50__layer3__fov,0_100,2,15,7.0551,4.3686,0.06,0.19
RN50__layer3__fov,0_100,3,14,7.1108,4.3441,0.065,0.19
RN50__layer3__fov,0_100,4,14,7.1328,4.3476,0.06,0.18
RN50__layer3__fov,100_200,0,27,6.2195,2.9319,0.31,0.65
RN50__layer3__fov,100_200,1,31,6.1983,2.8999,0.355,0.65
RN50__layer3__fov,100_200,2,33,6.2002,2.9003,0.34,0.66
RN50__layer3__fov,100_200,3,26,6.2694,2.9275,0.315,0.645
RN50__layer3__fov,100_200,4,27,6.1891,2.942,0.33,0.635
RN50__layer3__fov,200_300,0,29,6.2501,2.8123,0.33,0.67
RN50__layer3__fov,200_300,1,25,6.2994,2.8129,0.315,0.65
RN50__layer3__fov,200_300,2,28,6.2143,2.8164,0.31,0.67
RN50__layer3__fov,200_300,3,28,6.2326,2.8049,0.325,0.665
RN50__layer3__fov,200_300,4,27,6.2272,2.8174,0.315,0.67
RN50__layer3__fov,300_400,0,15,7.0993,3.8832,0.11,0.375
RN50__layer3__fov,300_400,1,18,7.0945,3.8552,0.135,0.39
RN50__layer3__fov,300_400,2,16,7.0929,3.9088,0.11,0.38
RN50__layer3__fov,300_400,3,18,7.0643,3.8143,0.155,0.42
RN50__layer3__fov,300_400,4,18,7.0764,3.8626,0.135,0.38
RN50__layer3__fov,400_500,0,12,7.3391,4.4835,0.035,0.16
RN50__layer3__fov,400_500,1,13,7.3349,4.448,0.03,0.2
RN50__layer3__fov,400_500,2,12,7.324,4.4705,0.035,0.175
RN50__layer3__fov,400_500,3,13,7.3135,4.4099,0.065,0.215
RN50__layer3__fov,400_500,4,14,7.3316,4.4465,0.045,0.22
RN50__layer3__fov,500_600,0,4,7.4692,5.2095,0.015,0.065
RN50__layer3__fov,500_600,1,4,7.4801,5.2202,0.02,0.05
RN50__layer3__fov,500_600,2,3,7.4548,5.1904,0.005,0.015
RN50__layer3__fov,500_600,3,3,7.4575,5.1924,0.0,0.045
RN50__layer3__fov,500_600,4,5,7.486,5.1524,0.025,0.06
RN50__layer3__fov,600_700,0,4,7.4909,5.3364,0.0,0.03
RN50__layer3__fov,600_700,1,3,7.4979,5.3067,0.005,0.035
RN50__layer3__fov,600_700,2,3,7.4828,5.2858,0.0,0.045
RN50__layer3__fov,600_700,3,3,7.4668,5.3065,0.01,0.055
RN50__layer3__fov,600_700,4,3,7.5101,5.313,0.005,0.045
RN50__layer3__fov,700_800,0,4,7.4917,5.3927,0.005,0.02
RN50__layer3__fov,700_800,1,3,7.5082,5.3452,0.0,0.01
RN50__layer3__fov,700_800,2,3,7.4912,5.3439,0.0,0.02
RN50__layer3__fov,700_800,3,3,7.4765,5.338,0.01,0.035
RN50__layer3__fov,700_800,4,3,7.5088,5.3695,0.005,0.015
RN50__layer3__fov,800_900,0,3,7.5051,5.3795,0.0,0.03
