target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__attnpool,900_1000,0,2,7.4874,5.3305,0.005,0.04
RN50__attnpool,900_1000,1,2,7.5046,5.3208,0.0,0.025
RN50__attnpool,900_1000,2,2,7.5151,5.3383,0.01,0.02
RN50__attnpool,900_1000,3,2,7.5034,5.3447,0.01,0.04
RN50__attnpool,900_1000,4,2,7.5027,5.3388,0.01,0.01
RN50__attnpool__fov,0_100,0,11,7.3244,4.833,0.02,0.125
RN50__attnpool__fov,0_100,1,9,7.3342,4.8776,0.025,0.11
RN50__attnpool__fov,0_100,2,10,7.3233,4.8781,0.02,0.12
RN50__attnpool__fov,0_100,3,9,7.3124,4.8744,0.02,0.085
RN50__attnpool__fov,0_100,4,9,7.2954,4.8388,0.005,0.105
RN50__attnpool__fov,100_200,0,18,6.8337,3.8019,0.22,0.41
RN50__attnpool__fov,100_200,1,17,6.8145,3.8239,0.17,0.415
RN50__attnpool__fov,100_200,2,16,6.8324,3.8224,0.18,0.395
RN50__attnpool__fov,100_200,3,17,6.8702,3.8403,0.185,0.405
RN50__attnpool__fov,100_200,4,15,6.8293,3.8565,0.165,0.42
RN50__attnpool__fov,200_300,0,18,6.8904,3.8611,0.1,0.335
RN50__attnpool__fov,200_300,1,15,6.882,3.8714,0.125,0.325
RN50__attnpool__fov,200_300,2,16,6.8567,3.8368,0.115,0.37
RN50__attnpool__fov,200_300,3,16,6.8996,3.8592,0.13,0.365
RN50__attnpool__fov,200_300,4,17,6.8583,3.8582,0.11,0.365
RN50__attnpool__fov,300_400,0,13,7.2103,4.3222,0.05,0.205
RN50__attnpool__fov,300_400,1,9,7.2814,4.4269,0.09,0.21
RN50__attnpool__fov,300_400,2,12,7.2184,4.3363,0.06,0.18
RN50__attnpool__fov,300_400,3,11,7.2807,4.4027,0.08,0.22
RN50__attnpool__fov,300_400,4,11,7.2296,4.401,0.075,0.195
RN50__attnpool__fov,400_500,0,3,7.4673,5.2389,0.01,0.03
RN50__attnpool__fov,400_500,1,3,7.4738,5.225,0.015,0.045
RN50__attnpool__fov,400_500,2,5,7.4655,5.1828,0.02,0.05
RN50__attnpool__fov,400_500,3,3,7.4902,5.2552,0.015,0.045
RN50__attnpool__fov,400_500,4,3,7.471,5.2686,0.01,0.05
RN50__attnpool__fov,500_600,0,3,7.4924,5.2706,0.01,0.03
RN50__attnpool__fov,500_600,1,2,7.5046,5.2794,0.005,0.035
RN50__attnpool__fov,500_600,2,3,7.5006,5.2511,0.01,0.04
RN50__attnpool__fov,500_600,3,2,7.4939,5.2924,0.015,0.04
RN50__attnpool__fov,500_600,4,3,7.489,5.2669,0.015,0.05
RN50__attnpool__fov,600_700,0,3,7.485,5.2959,0.01,0.03
RN50__attnpool__fov,600_700,1,2,7.4981,5.3211,0.005,0.025
RN50__attnpool__fov,600_700,2,2,7.495,5.315,0.0,0.02
RN50__attnpool__fov,600_700,3,2,7.4969,5.3363,0.01,0.02
RN50__attnpool__fov,600_700,4,2,7.4943,5.3184,0.025,0.05
RN50__attnpool__fov,700_800,0,3,7.494,5.3102,0.005,0.04
RN50__attnpool__fov,700_800,1,2,7.5075,5.3391,0.0,0.02
RN50__attnpool__fov,700_800,2,3,7.51,5.3125,0.01,0.025
RN50__attnpool__fov,700_800,3,2,7.5061,5.3617,0.015,0.045
RN50__attnpool__fov,700_800,4,2,7.511,5.3441,0.0,0.045
RN50__attnpool__fov,800_900,0,3,7.5008,5.3309,0.015,0.03
RN50__attnpool__fov,800_900,1,2,7.5092,5.348,0.005,0.02
RN50__attnpool__fov,800_900,2,2,7.5225,5.3346,0.005,0.02
RN50__attnpool__fov,800_900,3,2,7.5076,5.3527,0.005,0.025
RN50__attnpool__fov,800_900,4,2,7.5135,5.3469,0.01,0.035
RN50__attnpool__fov,900_1000,0,3,7.4968,5.3503,0.005,0.015
RN50__attnpool__fov,900_1000,1,2,7.5054,5.3505,0.005,0.02
RN50__attnpool__fov,900_1000,2,2,7.5123,5.3435,0.0,0.02
RN50__attnpool__fov,900_1000,3,2,7.5042,5.3411,0.02,0.04
RN50__attnpool__fov,900_1000,4,2,7.5025,5.3555,0.01,0.04
RN50__layer1,0_100,0,14,7.1177,4.2829,0.04,0.225
RN50__layer1,0_100,1,12,7.1166,4.3761,0.04,0.19
RN50__layer1,0_100,2,13,7.1207,4.3314,0.03,0.2
RN50__layer1,0_100,3,10,7.1415,4.4676,0.035,0.15
RN50__layer1,0_100,4,13,7.1039,4.3455,0.05,0.215
RN50__layer1,100_200,0,20,6.5465,3.1874,0.185,0.56
RN50__layer1,100_200,1,24,6.5135,3.1773,0.195,0.535
RN50__layer1,100_200,2,24,6.5451,3.1155,0.205,0.575
RN50__layer1,100_200,3,21,6.5655,3.1951,0.21,0.55
RN50__layer1,100_200,4,21,6.5387,3.1874,0.21,0.54
RN50__layer1,200_300,0,17,6.7983,3.6408,0.16,0.43
RN50__layer1,200_300,1,22,6.8122,3.5865,0.17,0.42
RN50__layer1,200_300,2,17,6.8421,3.6193,0.175,0.435
RN50__layer1,200_300,3,16,6.8428,3.6549,0.13,0.415
RN50__layer1,200_300,4,17,6.7888,3.6027,0.185,0.43
RN50__layer1,300_400,0,10,7.305,4.6266,0.04,0.16
RN50__layer1,300_400,1,8,7.3368,4.7422,0.035,0.13
RN50__layer1,300_400,2,8,7.3374,4.7237,0.05,0.17
RN50__layer1,300_400,3,7,7.3747,4.745,0.04,0.13
RN50__layer1,300_400,4,7,7.3489,4.7597,0.06,0.145
RN50__layer1,400_500,0,4,7.4552,5.2158,0.01,0.05
RN50__layer1,400_500,1,4,7.4622,5.2333,0.02,0.065
RN50__layer1,400_500,2,4,7.4531,5.2323,0.01,0.02
RN50__layer1,400_500,3,4,7.4663,5.2288,0.01,0.06
RN50__layer1,400_500,4,3,7.4647,5.2562,0.02,0.055
RN50__layer1,500_600,0,3,7.4702,5.2583,0.005,0.045
RN50__layer1,500_600,1,4,7.4682,5.2573,0.005,0.035
RN50__layer1,500_600,2,3,7.484,5.2749,0.01,0.03
RN50__layer1,500_600,3,3,7.4735,5.2538,0.01,0.03
RN50__layer1,500_600,4,3,7.4735,5.2733,0.005,0.035
RN50__layer1,600_700,0,3,7.4572,5.2835,0.005,0.03
RN50__layer1,600_700,1,4,7.4718,5.2856,0.01,0.045
RN50__layer1,600_700,2,3,7.4777,5.2892,0.005,0.025
RN50__layer1,600_700,3,3,7.4778,5.2844,0.005,0.045
RN50__layer1,600_700,4,3,7.4749,5.2984,0.01,0.04
RN50__layer1,700_800,0,3,7.4821,5.302,0.005,0.035
RN50__layer1,700_800,1,3,7.4665,5.2859,0.0,0.03
RN50__layer1,700_800,2,3,7.4759,5.3061,0.01,0.025
RN50__layer1,700_800,3,3,7.4838,5.3073,0.005,0.03
RN50__layer1,700_800,4,3,7.4924,5.31,0.005,0.035
RN50__layer1,800_900,0,3,7.4856,5.3006,0.0,0.02
RN50__layer1,800_900,1,3,7.4637,5.292,0.0,0.02
RN50__layer1,800_900,2,3,7.4783,5.3271,0.005,0.025
RN50__layer1,800_900,3,3,7.4793,5.3032,0.005,0.025
RN50__layer1,800_900,4,3,7.492,5.3118,0.005,0.015
RN50__layer1,900_1000,0,3,7.4787,5.3005,0.015,0.035
RN50__layer1,900_1000,1,3,7.4686,5.3073,0.005,0.015
RN50__layer1,900_1000,2,3,7.484,5.3084,0.02,0.03
RN50__layer1,900_1000,3,3,7.482,5.2972,0.005,0.02
RN50__layer1,900_1000,4,3,7.4861,5.3174,0.0,0.015
RN50__layer1__fov,0_100,0,14,7.0898,4.2338,0.05,0.235
RN50__layer1__fov,0_100,1,12,7.0943,4.3152,0.055,0.245
RN50__layer1__fov,0_100,2,13,7.1002,4.2882,0.045,0.245
RN50__layer1__fov,0_100,3,13,7.1217,4.2792,0.035,0.21
RN50__layer1__fov,0_100,4,13,7.0912,4.2972,0.05,0.2
RN50__layer1__fov,100_200,0,22,6.5041,3.0601,0.235,0.55
RN50__layer1__fov,100_200,1,24,6.4792,3.0912,0.235,0.57
RN50__layer1__fov,100_200,2,24,6.5054,3.0447,0.215,0.57
RN50__layer1__fov,100_200,3,23,6.5293,3.0954,0.205,0.55
RN50__layer1__fov,100_200,4,22,6.5311,3.1241,0.225,0.565
RN50__layer1__fov,200_300,0,19,6.7618,3.559,0.18,0.435
RN50__layer1__fov,200_300,1,15,6.7865,3.6019,0.165,0.43
RN50__layer1__fov,200_300,2,17,6.8225,3.5376,0.21,0.43
RN50__layer1__fov,200_300,3,16,6.8162,3.5858,0.155,0.45
RN50__layer1__fov,200_300,4,17,6.7735,3.5419,0.18,0.445
RN50__layer1__fov,300_400,0,10,7.3196,4.605,0.055,0.175
RN50__layer1__fov,300_400,1,8,7.3343,4.722,0.03,0.12
RN50__layer1__fov,300_400,2,8,7.3459,4.7513,0.035,0.125
RN50__layer1__fov,300_400,3,7,7.3678,4.7772,0.03,0.15
RN50__layer1__fov,300_400,4,7,7.3431,4.7655,0.055,0.11
RN50__layer1__fov,400_500,0,4,7.4436,5.2173,0.01,0.05
RN50__layer1__fov,400_500,1,4,7.4593,5.2302,0.02,0.075
RN50__layer1__fov,400_500,2,4,7.4496,5.2337,0.01,0.03
RN50__layer1__fov,400_500,3,4,7.4517,5.2352,0.015,0.055
RN50__layer1__fov,400_500,4,3,7.4659,5.24,0.015,0.05
RN50__layer1__fov,500_600,0,3,7.4663,5.2546,0.01,0.025
RN50__layer1__fov,500_600,1,4,7.4619,5.2582,0.015,0.055
RN50__layer1__fov,500_600,2,3,7.4931,5.2642,0.015,0.025
RN50__layer1__fov,500_600,3,3,7.4812,5.2605,0.015,0.04
RN50__layer1__fov,500_600,4,3,7.4654,5.2692,0.005,0.045
RN50__layer1__fov,600_700,0,3,7.4639,5.2854,0.005,0.025
RN50__layer1__fov,600_700,1,4,7.4644,5.2786,0.015,0.04
RN50__layer1__fov,600_700,2,3,7.4817,5.2904,0.005,0.025
RN50__layer1__fov,600_700,3,3,7.4697,5.2815,0.005,0.03
RN50__layer1__fov,600_700,4,3,7.4764,5.2901,0.01,0.04
RN50__layer1__fov,700_800,0,3,7.4974,5.2946,0.01,0.035
RN50__layer1__fov,700_800,1,4,7.4693,5.2985,0.0,0.03
RN50__layer1__fov,700_800,2,3,7.4706,5.3098,0.0,0.01
RN50__layer1__fov,700_800,3,3,7.4804,5.2973,0.005,0.045
RN50__layer1__fov,700_800,4,3,7.4808,5.3066,0.005,0.04
RN50__layer1__fov,800_900,0,3,7.4917,5.3016,0.01,0.035
RN50__layer1__fov,800_900,1,3,7.4501,5.2962,0.005,0.035
RN50__layer1__fov,800_900,2,4,7.4743,5.3139,0.01,0.02
RN50__layer1__fov,800_900,3,3,7.4813,5.3028,0.0,0.025
RN50__layer1__fov,800_900,4,3,7.4787,5.3032,0.005,0.04
RN50__layer1__fov,900_1000,0,3,7.4848,5.2981,0.015,0.035
RN50__layer1__fov,900_1000,1,3,7.4637,5.323,0.0,0.01
RN50__layer1__fov,900_1000,2,3,7.4767,5.3116,0.005,0.02
RN50__layer1__fov,900_1000,3,3,7.475,5.3083,0.005,0.035
RN50__layer1__fov,900_1000,4,3,7.4804,5.3132,0.005,0.025
RN50__layer2,0_100,0,13,7.0621,4.1682,0.055,0.245
RN50__layer2,0_100,1,13,7.0765,4.2644,0.05,0.25
RN50__layer2,0_100,2,14,7.0849,4.178,0.055,0.245
RN50__layer2,0_100,3,12,7.0965,4.2465,0.06,0.23
RN50__layer2,0_100,4,13,7.0571,4.1726,0.05,0.295
RN50__layer2,100_200,0,24,6.3883,2.8713,0.29,0.645
RN50__layer2,100_200,1,25,6.3542,2.8663,0.3,0.655
RN50__layer2,100_200,2,22,6.3836,2.8987,0.29,0.655
RN50__layer2,100_200,3,23,6.4206,2.8941,0.295,0.625
RN50__layer2,100_200,4,22,6.3953,2.8992,0.295,0.63
RN50__layer2,200_300,0,19,6.6632,3.3426,0.205,0.495
RN50__layer2,200_300,1,21,6.6461,3.329,0.205,0.49
RN50__layer2,200_300,2,22,6.6654,3.2526,0.225,0.505
RN50__layer2,200_300,3,18,6.7019,3.3148,0.21,0.515
RN50__layer2,200_300,4,22,6.6249,3.2607,0.225,0.525
RN50__layer2,300_400,0,10,7.2373,4.4997,0.065,0.205
RN50__layer2,300_400,1,9,7.2585,4.4745,0.08,0.225
RN50__layer2,300_400,2,8,7.2868,4.5139,0.04,0.215
RN50__layer2,300_400,3,10,7.302,4.4545,0.075,0.22
RN50__layer2,300_400,4,8,7.2726,4.5193,0.065,0.18
RN50__layer2,400_500,0,3,7.4607,5.198,0.005,0.06
RN50__layer2,400_500,1,3,7.4432,5.1927,0.02,0.045
RN50__layer2,400_500,2,3,7.4451,5.1992,0.01,0.03
RN50__layer2,400_500,3,3,7.4623,5.1895,0.005,0.085
RN50__layer2,400_500,4,3,7.4329,5.2158,0.015,0.06
RN50__layer2,500_600,0,3,7.4779,5.2281,0.01,0.06
RN50__layer2,500_600,1,2,7.4722,5.2325,0.01,0.045
RN50__layer2,500_600,2,3,7.4723,5.2461,0.005,0.035
RN50__layer2,500_600,3,2,7.4834,5.2461,0.02,0.05
RN50__layer2,500_600,4,2,7.4531,5.2572,0.0,0.015
RN50__layer2,600_700,0,3,7.4724,5.262,0.005,0.025
RN50__layer2,600_700,1,2,7.4635,5.2672,0.015,0.04
RN50__layer2,600_700,2,2,7.4722,5.2899,0.005,0.035
RN50__layer2,600_700,3,2,7.4791,5.2783,0.015,0.05
RN50__layer2,600_700,4,2,7.475,5.2826,0.0,0.015
RN50__layer2,700_800,0,3,7.4903,5.2762,0.005,0.05
RN50__layer2,700_800,1,2,7.4562,5.2839,0.005,0.02
RN50__layer2,700_800,2,2,7.4745,5.3054,0.005,0.03
RN50__layer2,700_800,3,2,7.4781,5.2833,0.005,0.04
RN50__layer2,700_800,4,2,7.478,5.2967,0.0,0.01
RN50__layer2,800_900,0,2,7.4849,5.3026,0.01,0.025
RN50__layer2,800_900,1,2,7.4636,5.2984,0.005,0.015
RN50__layer2,800_900,2,2,7.4732,5.3009,0.005,0.04
RN50__layer2,800_900,3,2,7.4793,5.3,0.015,0.03
RN50__layer2,800_900,4,2,7.4761,5.2994,0.0,0.005
RN50__layer2,900_1000,0,2,7.4861,5.3171,0.0,0.02
RN50__layer2,900_1000,1,2,7.4755,5.3049,0.005,0.025
RN50__layer2,900_1000,2,2,7.476,5.3193,0.0,0.01
RN50__layer2,900_1000,3,2,7.4786,5.2848,0.0,0.025
RN50__layer2,900_1000,4,2,7.4726,5.3026,0.005,0.015
RN50__layer2__fov,0_100,0,14,7.0518,4.0978,0.05,0.28
RN50__layer2__fov,0_100,1,13,7.0739,4.2127,0.03,0.25
RN50__layer2__fov,0_100,2,14,7.0727,4.1207,0.08,0.28
RN50__layer2__fov,0_100,3,12,7.0776,4.2156,0.045,0.26
RN50__layer2__fov,0_100,4,13,7.0591,4.1478,0.08,0.295
RN50__layer2__fov,100_200,0,24,6.3419,2.8037,0.315,0.65
RN50__layer2__fov,100_200,1,25,6.3331,2.8185,0.285,0.67
RN50__layer2__fov,100_200,2,26,6.3554,2.7644,0.29,0.69
RN50__layer2__fov,100_200,3,23,6.3932,2.8376,0.315,0.66
RN50__layer2__fov,100_200,4,22,6.3614,2.843,0.28,0.645
RN50__layer2__fov,200_300,0,19,6.6299,3.2879,0.2,0.5
RN50__layer2__fov,200_300,1,21,6.6324,3.2983,0.2,0.49
RN50__layer2__fov,200_300,2,22,6.6442,3.2021,0.255,0.51
RN50__layer2__fov,200_300,3,18,6.6794,3.2452,0.24,0.515
RN50__layer2__fov,200_300,4,22,6.618,3.2239,0.22,0.535
RN50__layer2__fov,300_400,0,11,7.2374,4.4207,0.08,0.225
RN50__layer2__fov,300_400,1,9,7.2596,4.495,0.065,0.18
RN50__layer2__fov,300_400,2,8,7.2756,4.5194,0.05,0.205
RN50__layer2__fov,300_400,3,10,7.3079,4.4536,0.08,0.215
RN50__layer2__fov,300_400,4,8,7.2767,4.5188,0.075,0.225
RN50__layer2__fov,400_500,0,3,7.4497,5.2024,0.02,0.06
RN50__layer2__fov,400_500,1,3,7.4585,5.1984,0.005,0.07
RN50__layer2__fov,400_500,2,3,7.4523,5.2191,0.02,0.055
RN50__layer2__fov,400_500,3,3,7.4667,5.1896,0.03,0.06
RN50__layer2__fov,400_500,4,3,7.4425,5.1982,0.02,0.055
RN50__layer2__fov,500_600,0,3,7.4659,5.2185,0.005,0.045
RN50__layer2__fov,500_600,1,3,7.4696,5.2457,0.015,0.055
RN50__layer2__fov,500_600,2,3,7.4726,5.2346,0.005,0.055
RN50__layer2__fov,500_600,3,2,7.4918,5.247,0.005,0.025
RN50__layer2__fov,500_600,4,2,7.4516,5.2541,0.01,0.055
RN50__layer2__fov,600_700,0,2,7.4758,5.2691,0.015,0.06
RN50__layer2__fov,600_700,1,2,7.4735,5.2807,0.01,0.025
RN50__layer2__fov,600_700,2,2,7.465,5.2882,0.0,0.035
RN50__layer2__fov,600_700,3,2,7.4932,5.2733,0.01,0.04
RN50__layer2__fov,600_700,4,2,7.47,5.2768,0.0,0.035
RN50__layer2__fov,700_800,0,2,7.489,5.2876,0.005,0.035
RN50__layer2__fov,700_800,1,2,7.4696,5.2992,0.005,0.035
RN50__layer2__fov,700_800,2,2,7.4789,5.3023,0.01,0.04
RN50__layer2__fov,700_800,3,2,7.4991,5.2913,0.005,0.03
RN50__layer2__fov,700_800,4,2,7.4705,5.3029,0.01,0.025
RN50__layer2__fov,800_900,0,2,7.4813,5.2863,0.015,0.035
RN50__layer2__fov,800_900,1,2,7.4681,5.3036,0.02,0.065
RN50__layer2__fov,800_900,2,2,7.4768,5.2984,0.005,0.035
RN50__layer2__fov,800_900,3,2,7.4842,5.2935,0.01,0.03
RN50__layer2__fov,800_900,4,2,7.4715,5.3026,0.01,0.04
RN50__layer2__fov,900_1000,0,2,7.481,5.3037,0.0,0.025
RN50__layer2__fov,900_1000,1,2,7.4813,5.3041,0.0,0.04
RN50__layer2__fov,900_1000,2,2,7.4813,5.3243,0.0,0.025
RN50__layer2__fov,900_1000,3,2,7.4811,5.2819,0.01,0.035
RN50__layer2__fov,900_1000,4,2,7.4681,5.313,0.015,0.03
RN50__layer3,0_100,0,16,7.1505,4.3165,0.045,0.21
RN50__layer3,0_100,1,13,7.1622,4.4163,0.035,0.17
RN50__layer3,0_100,2,16,7.1391,4.2689,0.07,0.22
RN50__layer3,0_100,3,14,7.1285,4.3445,0.06,0.22
RN50__layer3,0_100,4,14,7.1181,4.3225,0.055,0.21
RN50__layer3,100_200,0,29,6.4458,2.903,0.325,0.615
RN50__layer3,100_200,1,26,6.4213,2.9833,0.3,0.585
RN50__layer3,100_200,2,26,6.4473,2.9299,0.28,0.61
RN50__layer3,100_200,3,24,6.516,3.0115,0.31,0.61
RN50__layer3,100_200,4,26,6.4117,2.9468,0.34,0.595
RN50__layer3,200_300,0,22,6.5702,3.1889,0.225,0.575
RN50__layer3,200_300,1,22,6.6083,3.181,0.25,0.57
RN50__layer3,200_300,2,22,6.5693,3.2178,0.22,0.525
RN50__layer3,200_300,3,24,6.6341,3.1389,0.255,0.555
RN50__layer3,200_300,4,26,6.5506,3.146,0.23,0.575
RN50__layer3,300_400,0,16,7.1375,4.027,0.11,0.335
RN50__layer3,300_400,1,16,7.1767,4.1253,0.095,0.285
RN50__layer3,300_400,2,12,7.1585,4.1446,0.125,0.32
RN50__layer3,300_400,3,13,7.2034,4.0838,0.145,0.315
RN50__layer3,300_400,4,14,7.1655,4.1552,0.095,0.285
RN50__layer3,400_500,0,5,7.4622,5.1258,0.005,0.055
RN50__layer3,400_500,1,3,7.4718,5.216,0.01,0.045
RN50__layer3,400_500,2,4,7.4596,5.1684,0.01,0.055
RN50__layer3,400_500,3,6,7.4563,5.0746,0.015,0.085
RN50__layer3,400_500,4,6,7.4664,5.0566,0.02,0.09
RN50__layer3,500_600,0,3,7.4643,5.2593,0.005,0.025
RN50__layer3,500_600,1,2,7.4938,5.2835,0.01,0.025
RN50__layer3,500_600,2,3,7.4964,5.2492,0.005,0.035
RN50__layer3,500_600,3,3,7.501,5.2617,0.0,0.04
RN50__layer3,500_600,4,3,7.4724,5.2532,0.01,0.02
RN50__layer3,600_700,0,3,7.4793,5.2811,0.005,0.025
RN50__layer3,600_700,1,2,7.5075,5.3119,0.005,0.025
RN50__layer3,600_700,2,2,7.4942,5.2999,0.01,0.04
RN50__layer3,600_700,3,2,7.4882,5.3144,0.0,0.035
RN50__layer3,600_700,4,2,7.4877,5.3017,0.005,0.02
RN50__layer3,700_800,0,3,7.5059,5.3375,0.005,0.025
RN50__layer3,700_800,1,2,7.5153,5.3549,0.005,0.03
RN50__layer3,700_800,2,2,7.4986,5.3096,0.005,0.02
RN50__layer3,700_800,3,3,7.5072,5.327,0.0,0.035
RN50__layer3,700_800,4,3,7.4943,5.3304,0.0,0.025
RN50__layer3,800_900,0,3,7.4984,5.3354,0.005,0.015
RN50__layer3,800_900,1,2,7.496,5.3308,0.0,0.02
RN50__layer3,800_900,2,2,7.4995,5.327,0.005,0.045
RN50__layer3,800_900,3,2,7.5087,5.3248,0.0,0.025
RN50__layer3,800_900,4,2,7.4931,5.3228,0.005,0.02
RN50__layer3,900_1000,0,3,7.5034,5.3308,0.005,0.03
RN50__layer3,900_1000,1,2,7.5101,5.3456,0.0,0.02
RN50__layer3,900_1000,2,2,7.5096,5.3143,0.015,0.05
RN50__layer3,900_1000,3,2,7.5048,5.3421,0.0,0.03
RN50__layer3,900_1000,4,2,7.4996,5.3329,0.0,0.02
RN50__layer3__fov,0_100,0,14,7.161,4.3235,0.06,0.215
RN50__layer3__fov,0_100,1,13,7.1401,4.3377,0.055,0.2
RN50__layer3__fov,0_100,2,15,7.1379,4.3172,0.035,0.22
RN50__layer3__fov,0_100,3,14,7.1279,4.3321,0.055,0.235
RN50__layer3__fov,0_100,4,14,7.1218,4.3593,0.045,0.21
RN50__layer3__fov,100_200,0,35,6.4069,2.8392,0.34,0.63
RN50__layer3__fov,100_200,1,26,6.3879,2.9312,0.34,0.6
RN50__layer3__fov,100_200,2,26,6.4011,2.9125,0.335,0.615
RN50__layer3__fov,100_200,3,24,6.4789,2.9875,0.29,0.6
RN50__layer3__fov,100_200,4,26,6.4078,2.9354,0.28,0.645
RN50__layer3__fov,200_300,0,22,6.547,3.1688,0.23,0.57
RN50__layer3__fov,200_300,1,21,6.58,3.1853,0.215,0.57
RN50__layer3__fov,200_300,2,23,6.5637,3.1389,0.225,0.565
RN50__layer3__fov,200_300,3,24,6.6002,3.1215,0.27,0.575
RN50__layer3__fov,200_300,4,26,6.5179,3.1051,0.265,0.57
RN50__layer3__fov,300_400,0,16,7.1318,4.0318,0.135,0.335
RN50__layer3__fov,300_400,1,16,7.1794,4.0833,0.11,0.28
RN50__layer3__fov,300_400,2,12,7.1463,4.1718,0.125,0.275
RN50__layer3__fov,300_400,3,14,7.188,4.096,0.11,0.29
RN50__layer3__fov,300_400,4,13,7.1774,4.1555,0.095,0.315
RN50__layer3__fov,400_500,0,5,7.4699,5.1028,0.03,0.075
RN50__layer3__fov,400_500,1,3,7.4634,5.1852,0.01,0.05
RN50__layer3__fov,400_500,2,4,7.4507,5.1699,0.025,0.05
RN50__layer3__fov,400_500,3,6,7.4538,5.0884,0.005,0.075
RN50__layer3__fov,400_500,4,5,7.4667,5.1392,0.01,0.055
RN50__layer3__fov,500_600,0,3,7.4784,5.2468,0.01,0.04
RN50__layer3__fov,500_600,1,3,7.4854,5.2488,0.005,0.04
RN50__layer3__fov,500_600,2,3,7.4879,5.2572,0.015,0.045
RN50__layer3__fov,500_600,3,2,7.5026,5.308,0.01,0.04
RN50__layer3__fov,500_600,4,3,7.481,5.2625,0.005,0.045
RN50__layer3__fov,600_700,0,3,7.4981,5.2929,0.01,0.04
RN50__layer3__fov,600_700,1,2,7.499,5.2842,0.005,0.04
RN50__layer3__fov,600_700,2,2,7.4908,5.2925,0.005,0.025
RN50__layer3__fov,600_700,3,2,7.4816,5.3135,0.005,0.03
RN50__layer3__fov,600_700,4,2,7.4895,5.3191,0.005,0.03
RN50__layer3__fov,700_800,0,3,7.5043,5.3271,0.005,0.035
RN50__layer3__fov,700_800,1,2,7.5045,5.3255,0.005,0.03
RN50__layer3__fov,700_800,2,2,7.4987,5.3151,0.01,0.045
RN50__layer3__fov,700_800,3,2,7.4914,5.3333,0.0,0.02
RN50__layer3__fov,700_800,4,3,7.5026,5.3503,0.0,0.025
RN50__layer3__fov,800_900,0,3,7.5071,5.3166,0.01,0.025
