target,window,seed,epoch,train_loss,val_loss,train_top1,train_top5,val_top1,val_top5,temperature,learning_rate
RN50__attnpool,0_100,0,1,7.300724029541016,7.441253662109375,0.0042321644723415375,0.013905683532357216,0.0018137848237529397,0.008464328944683075,0.07036195695400238,9.990133642141359e-05
RN50__attnpool,0_100,0,2,7.107291221618652,7.384246826171875,0.010882709175348282,0.029020557180047035,0.0006045949412509799,0.006650544237345457,0.07037636637687683,9.96057350657239e-05
RN50__attnpool,0_100,0,3,6.884965896606445,7.3424973487854,0.019347038120031357,0.04655380919575691,0.0006045949412509799,0.0036275696475058794,0.07004958391189575,9.911436253643444e-05
RN50__attnpool,0_100,0,4,6.691253662109375,7.308267593383789,0.03204353153705597,0.07859734445810318,0.0012091898825019598,0.007859733887016773,0.06948758661746979,9.842915805643155e-05
RN50__attnpool,0_100,0,5,6.521101951599121,7.282475471496582,0.04353083670139313,0.11366385221481323,0.0012091898825019598,0.009068924002349377,0.06884956359863281,9.755282581475769e-05
RN50__attnpool,0_100,0,6,6.368684768676758,7.263371467590332,0.05441354587674141,0.14207981526851654,0.0018137848237529397,0.009673519060015678,0.06821338087320328,9.648882429441257e-05
RN50__attnpool,0_100,0,7,6.2303338050842285,7.252191543579102,0.06831923127174377,0.181983083486557,0.0018137848237529397,0.012696493417024612,0.06759657710790634,9.524135262330098e-05
RN50__attnpool,0_100,0,8,6.104670524597168,7.24544620513916,0.08887545764446259,0.2134220153093338,0.0036275696475058794,0.014510278590023518,0.06700277328491211,9.381533400219317e-05
RN50__attnpool,0_100,0,9,5.985788345336914,7.239506721496582,0.11305925250053406,0.24909311532974243,0.0036275696475058794,0.01511487364768982,0.06643601506948471,9.221639627510075e-05
RN50__attnpool,0_100,0,10,5.87004280090332,7.237581253051758,0.13059251010417938,0.2702539265155792,0.0042321644723415375,0.014510278590023518,0.06589292734861374,9.045084971874735e-05
RN50__attnpool,0_100,0,11,5.763471603393555,7.2328081130981445,0.15235792100429535,0.3125755786895752,0.0036275696475058794,0.014510278590023518,0.06537061929702759,8.852566213878945e-05
RN50__attnpool,0_100,0,12,5.664314270019531,7.232071876525879,0.17533253133296967,0.348246693611145,0.0036275696475058794,0.01692865788936615,0.06487251073122025,8.644843137107056e-05
RN50__attnpool,0_100,0,13,5.57239294052124,7.2318620681762695,0.19105200469493866,0.36880290508270264,0.0036275696475058794,0.01874244399368763,0.0643966794013977,8.422735529643442e-05
RN50__attnpool,0_100,0,14,5.485126495361328,7.232434272766113,0.2079806625843048,0.40266022086143494,0.0030229748226702213,0.018137848004698753,0.06394444406032562,8.187119948743447e-05
